,지구별,주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,아침 주차대수,낮 주차대수,저녁 주차대수,아침 이용시간,낮 이용시간,저녁 이용시간
173,PLT-008,여의도5주차장,365,104074,2024-08-27,141,2024,8,27,1,0,102.69,140.55,121.76,29280.435780821917,40075.618356164385,34717.9458630137
174,PLT-008,여의도2주차장,1918,190709,2024-08-27,176,2024,8,27,1,0,539.61,738.55,639.84,53654.0581282586,73434.89674139729,63620.04513034411
175,PLT-008,여의도4주차장,214,63681,2024-08-26,218,2024,8,26,0,0,62.38,83.86,67.76,18562.713925233646,24954.619906542055,20163.6661682243
176,PLT-008,여의도3주차장,1076,351245,2024-08-26,785,2024,8,26,0,0,313.65,421.67,340.69,102385.66021691248,137646.93557680692,111212.4042062806
177,PLT-008,여의도2주차장,1487,173625,2024-08-26,176,2024,8,26,0,0,433.45,582.73,470.82,50610.46149966375,68040.68342299934,54973.85507733692
178,PLT-008,여의도1주차장,1752,300324,2024-08-26,462,2024,8,26,0,0,510.69,686.58,554.73,87541.36047945205,117692.03876712329,95090.60075342467
179,PLT-008,여의도5주차장,391,104842,2024-08-26,141,2024,8,26,0,0,113.97,153.23,123.8,30559.70010230179,41086.80219948849,33195.49769820972
180,PLT-008,여의도4주차장,54,2202,2024-08-25,218,2024,8,25,6,1,12.5,22.45,19.05,509.72222222222223,915.4611111111111,776.8166666666667
181,PLT-008,여의도2주차장,1950,114249,2024-08-25,176,2024,8,25,6,1,451.35,810.58,688.08,26444.113696852837,47491.01513325572,40313.871169891434
182,PLT-008,여의도5주차장,172,15127,2024-08-25,141,2024,8,25,6,1,39.81,71.5,60.69,3501.1969186046513,6288.258720930233,5337.544360465116
183,PLT-008,여의도1주차장,2738,201939,2024-08-25,462,2024,8,25,6,1,633.74,1138.13,966.13,46740.986800584375,83941.86781227174,71256.1453871439
184,PLT-008,여의도3주차장,2083,271145,2024-08-25,785,2024,8,25,6,1,482.13,865.86,735.01,62759.06809889582,112709.36615458473,95676.56574651945
185,PLT-008,여의도2주차장,1810,100981,2024-08-24,176,2024,8,24,5,1,464.47,699.87,645.66,25913.063574585634,39046.172635359115,36021.76379005525
186,PLT-008,여의도5주차장,281,21354,2024-08-24,141,2024,8,24,5,1,72.11,108.65,100.24,5479.8467615658365,8256.62669039146,7617.526548042703
187,PLT-008,여의도4주차장,66,6407,2024-08-24,218,2024,8,24,5,1,16.94,25.52,23.54,1644.4633333333336,2477.3733333333334,2285.163333333333
188,PLT-008,여의도3주차장,1119,106527,2024-08-24,785,2024,8,24,5,1,287.15,432.68,399.17,27336.218096514745,41190.44,38000.341903485256
189,PLT-008,여의도1주차장,3046,225295,2024-08-24,462,2024,8,24,5,1,781.64,1177.79,1086.57,57813.38929743926,87114.31321405122,80367.29748850952
190,PLT-008,여의도4주차장,199,55413,2024-08-23,218,2024,8,23,4,0,58.1,77.21,63.69,16178.368341708543,21499.687085427133,17734.944572864322
191,PLT-008,여의도2주차장,1895,174629,2024-08-23,176,2024,8,23,4,0,553.28,735.25,606.47,50986.13884960422,67755.13047493403,55887.730675461746
192,PLT-008,여의도5주차장,351,94367,2024-08-23,141,2024,8,23,4,0,102.48,136.19,112.33,27551.937777777777,36614.933703703704,30200.12851851852
193,PLT-008,여의도1주차장,2233,313482,2024-08-23,462,2024,8,23,4,0,651.96,866.4,714.64,91526.07466188984,121630.45445588893,100325.47088222123
194,PLT-008,여의도3주차장,1259,329976,2024-08-23,785,2024,8,23,4,0,367.59,488.49,402.93,96342.26720995067,128029.14690113661,105604.58588891273
195,PLT-008,여의도1주차장,1595,306316,2024-08-22,462,2024,8,22,3,0,458.79,608.38,527.83,88109.5408401254,116837.94863949843,101368.51052037619
196,PLT-008,여의도5주차장,360,101915,2024-08-22,141,2024,8,22,3,0,103.55,137.31,119.13,29315.531681435594,38873.15939331648,33726.30892524792
197,PLT-008,여의도3주차장,991,339708,2024-08-22,785,2024,8,22,3,0,285.06,378.0,327.95,97715.62595735665,129574.49874370592,112417.87529893743
198,PLT-008,여의도4주차장,190,58543,2024-08-22,218,2024,8,22,3,0,54.65,72.47,62.88,16838.81552631579,22329.532684210524,19374.651789473686
199,PLT-008,여의도2주차장,1149,151772,2024-08-22,176,2024,8,22,3,0,330.5,438.26,380.23,43656.29465878728,57890.49227582486,50225.21306538786
200,PLT-008,여의도1주차장,1416,266041,2024-08-21,462,2024,8,21,2,0,385.15,547.19,483.66,72362.7762358757,102807.1855861582,90871.03817796611
201,PLT-008,여의도3주차장,971,301271,2024-08-21,785,2024,8,21,2,0,264.11,375.23,331.66,81945.09146240988,116422.15996910402,102903.7485684861
202,PLT-008,여의도4주차장,206,41154,2024-08-21,218,2024,8,21,2,0,56.03,79.61,70.36,11193.488446601941,15904.22300970874,14056.28854368932
203,PLT-008,여의도2주차장,1072,138186,2024-08-21,176,2024,8,21,2,0,291.58,414.26,366.16,37586.07638059701,53400.12347014926,47199.80014925373
204,PLT-008,여의도5주차장,349,93730,2024-08-21,141,2024,8,21,2,0,94.93,134.87,119.21,25494.366637059113,36220.638663648606,32014.99469929228
205,PLT-008,여의도1주차장,1564,303633,2024-08-20,462,2024,8,20,1,0,461.72,587.9,514.38,89637.74217391304,114134.16924552429,99861.08858056266
206,PLT-008,여의도5주차장,424,105839,2024-08-20,141,2024,8,20,1,0,125.17,159.38,139.45,31244.9708254717,39784.48070754717,34809.54846698113
207,PLT-008,여의도4주차장,226,56166,2024-08-20,218,2024,8,20,1,0,66.72,84.95,74.33,16581.39610619469,21111.954424778763,18472.649469026546
208,PLT-008,여의도3주차장,1029,335757,2024-08-20,785,2024,8,20,1,0,303.78,386.8,338.42,99121.73125364429,126210.6973760933,110424.57137026239
209,PLT-008,여의도2주차장,1493,152313,2024-08-20,176,2024,8,20,1,0,440.76,561.21,491.03,44965.490877428,57253.56914266577,50093.93997990623
210,PLT-008,여의도1주차장,1788,334132,2024-08-19,462,2024,8,19,0,0,512.35,697.6,578.05,95745.2629753915,130363.80492170023,108022.93210290826
211,PLT-008,여의도3주차장,1129,378014,2024-08-19,785,2024,8,19,0,0,323.51,440.49,365.0,108318.2543312666,147485.72795394156,122210.01771479184
212,PLT-008,여의도5주차장,377,103788,2024-08-19,141,2024,8,19,0,0,108.03,147.09,121.88,29740.63034482759,40493.83798408489,33553.531671087534
213,PLT-008,여의도2주차장,1497,159100,2024-08-19,176,2024,8,19,0,0,428.96,584.06,483.97,45589.84094750132,62073.8588768128,51436.30017568588
214,PLT-008,여의도4주차장,206,65301,2024-08-19,218,2024,8,19,0,0,59.03,80.37,66.6,18712.22344660194,25476.899854368934,21111.876699029126
215,PLT-008,여의도2주차장,2191,135724,2024-08-18,176,2024,8,18,6,1,495.97,927.79,767.24,30723.4286992241,57473.01230488361,47527.55899589229
216,PLT-008,여의도3주차장,2520,380914,2024-08-18,785,2024,8,18,6,1,570.44,1067.11,882.45,86225.62784126984,161300.45180158727,133387.92035714287
217,PLT-008,여의도5주차장,161,12685,2024-08-18,141,2024,8,18,6,1,36.44,68.18,56.38,2871.064596273292,5371.821739130435,4442.113664596273
218,PLT-008,여의도4주차장,38,1332,2024-08-18,218,2024,8,18,6,1,8.6,16.09,13.31,301.4526315789473,563.9968421052631,466.55052631578945
219,PLT-008,여의도1주차장,2503,188828,2024-08-18,462,2024,8,18,6,1,566.59,1059.91,876.5,42743.92989212945,79960.321805833,66123.74830203755
220,PLT-008,여의도2주차장,1664,108715,2024-08-17,176,2024,8,17,5,1,421.82,656.16,586.01,27559.15678579799,42869.50907156894,38286.334142633066
221,PLT-008,여의도4주차장,55,3491,2024-08-17,218,2024,8,17,5,1,13.94,21.69,19.37,884.8098181818181,1376.7234545454546,1229.4667272727274
222,PLT-008,여의도1주차장,2891,214170,2024-08-17,462,2024,8,17,5,1,732.87,1140.01,1018.13,54292.01832577542,84453.50991521993,75424.47175900463
223,PLT-008,여의도5주차장,185,20337,2024-08-17,141,2024,8,17,5,1,46.9,72.95,65.15,5155.704324324325,8019.373783783784,7161.921891891892
224,PLT-008,여의도3주차장,1879,255328,2024-08-17,785,2024,8,17,5,1,476.33,740.94,661.73,64726.12359765832,100682.66541777542,89919.21098456626
225,PLT-008,여의도4주차장,167,33747,2024-08-16,218,2024,8,16,4,0,47.59,64.17,55.24,9616.884610778445,12967.335269461078,11162.78011976048
226,PLT-008,여의도2주차장,2141,177028,2024-08-16,176,2024,8,16,4,0,610.18,822.65,708.17,50452.56657636618,68020.59047174218,58554.84295189164
227,PLT-008,여의도5주차장,340,87805,2024-08-16,141,2024,8,16,4,0,96.9,130.64,112.46,25024.425000000003,33737.78,29042.795
228,PLT-008,여의도1주차장,2204,256430,2024-08-16,462,2024,8,16,4,0,628.14,846.85,729.01,73082.54999999999,98528.92264065336,84818.52735934664
229,PLT-008,여의도3주차장,1344,294392,2024-08-16,785,2024,8,16,4,0,383.04,516.41,444.55,83901.72000000002,113115.30708333333,97374.97291666668
230,PLT-008,여의도5주차장,197,10654,2024-08-15,141,2024,8,15,3,2,47.92,81.79,67.3,2591.440434495711,4423.078320897417,3639.4812446068727
231,PLT-008,여의도1주차장,2674,237818,2024-08-15,462,2024,8,15,3,2,650.4,1110.13,913.47,57844.73717277487,98731.82361256545,81241.43921465968
232,PLT-008,여의도3주차장,1580,250846,2024-08-15,785,2024,8,15,3,2,384.3,655.95,539.75,61012.73278481013,104140.78082278481,85692.48639240506
233,PLT-008,여의도4주차장,55,2139,2024-08-15,218,2024,8,15,3,2,13.38,22.83,18.79,520.3603636363637,887.8794545454545,730.7601818181818
234,PLT-008,여의도2주차장,2336,155105,2024-08-15,176,2024,8,15,3,2,568.18,969.81,798.01,37725.83857020547,64393.142144691774,52986.01928510274
235,PLT-008,여의도4주차장,204,51373,2024-08-14,218,2024,8,14,2,0,60.53,79.0,64.47,15243.17495098039,19894.446078431374,16235.378970588235
236,PLT-008,여의도5주차장,291,90249,2024-08-14,141,2024,8,14,2,0,86.34,112.69,91.97,26776.971340206186,34949.00278350515,28523.025876288662
237,PLT-008,여의도3주차장,1463,399157,2024-08-14,785,2024,8,14,2,0,434.08,566.55,462.37,118432.03729323308,154574.434962406,126150.52774436091
238,PLT-008,여의도1주차장,1794,281386,2024-08-14,462,2024,8,14,2,0,532.29,694.74,566.98,83488.3606780341,108968.23854939494,88929.40077257095
239,PLT-008,여의도2주차장,1559,157948,2024-08-14,176,2024,8,14,2,0,462.56,603.73,492.71,46863.64777421424,61166.09752405388,49918.25470173188
240,PLT-008,여의도5주차장,337,105664,2024-08-13,141,2024,8,13,1,0,97.9,128.55,110.55,30695.862314540063,40305.95608308606,34662.18160237389
241,PLT-008,여의도4주차장,176,59333,2024-08-13,218,2024,8,13,1,0,51.13,67.13,57.74,17236.910738636365,22630.819829545453,19465.269431818182
242,PLT-008,여의도3주차장,1356,416158,2024-08-13,785,2024,8,13,1,0,393.93,517.23,444.83,120898.47339582151,158739.66794740374,136519.85865677474
243,PLT-008,여의도2주차장,1440,154929,2024-08-13,176,2024,8,13,1,0,418.34,549.27,472.39,45009.02629166666,59095.730437499995,50824.243270833336
244,PLT-008,여의도1주차장,1739,306926,2024-08-13,462,2024,8,13,1,0,505.2,663.33,570.47,89165.62116158711,117074.88417481312,100685.49466359976
245,PLT-008,여의도2주차장,1498,160741,2024-08-12,176,2024,8,12,0,0,436.79,586.67,474.54,46869.19985981308,62951.8841588785,50919.91598130841
246,PLT-008,여의도4주차장,197,69012,2024-08-12,218,2024,8,12,0,0,57.44,77.15,62.41,20122.077563451778,27026.7807106599,21863.141725888323
247,PLT-008,여의도5주차장,382,111674,2024-08-12,141,2024,8,12,0,0,111.39,149.6,121.01,32563.787591623037,43734.1109947644,35376.10141361257
248,PLT-008,여의도3주차장,1426,426628,2024-08-12,785,2024,8,12,0,0,415.8,558.47,451.73,124398.26255259466,167082.00502103788,135147.73242636747
249,PLT-008,여의도1주차장,1735,308001,2024-08-12,462,2024,8,12,0,0,505.9,679.49,549.61,89808.47602305475,120624.55302017293,97567.97095677233
250,PLT-008,여의도5주차장,154,13710,2024-08-11,141,2024,8,11,6,1,34.1,65.92,53.97,3035.9828560296123,5868.973309955192,4805.043834015195
251,PLT-008,여의도1주차장,2579,187061,2024-08-11,462,2024,8,11,6,1,571.1,1104.02,903.88,41423.2404420318,80077.19473439317,65560.56482357503
252,PLT-008,여의도4주차장,46,2109,2024-08-11,218,2024,8,11,6,1,10.19,19.69,16.12,467.18934782608693,902.743695652174,739.0669565217391
253,PLT-008,여의도2주차장,2015,113860,2024-08-11,176,2024,8,11,6,1,446.21,862.58,706.21,25213.63305210918,48741.120992555836,39905.24595533499
254,PLT-008,여의도3주차장,2886,448420,2024-08-11,785,2024,8,11,6,1,639.08,1235.44,1011.48,99298.77117117117,191959.80762300763,157161.4212058212
255,PLT-008,여의도4주차장,46,5293,2024-08-10,218,2024,8,10,5,1,11.73,18.57,15.7,1349.715,2136.761086956522,1806.5239130434782
256,PLT-008,여의도3주차장,1999,288416,2024-08-10,785,2024,8,10,5,1,509.88,806.84,682.28,73565.55781890947,116410.98821410706,98439.45396698348
257,PLT-008,여의도2주차장,1760,110461,2024-08-10,176,2024,8,10,5,1,448.92,710.38,600.7,28175.08643181818,44584.821125,37701.09244318182
258,PLT-008,여의도5주차장,150,18695,2024-08-10,141,2024,8,10,5,1,38.26,60.54,51.2,4768.471333333333,7545.302000000001,6381.226666666667
259,PLT-008,여의도1주차장,3084,236613,2024-08-10,462,2024,8,10,5,1,786.63,1244.77,1052.59,60352.62247607807,95502.50292964635,80757.8745942756
260,PLT-008,여의도5주차장,312,99189,2024-08-09,141,2024,8,9,4,0,89.86,121.79,100.35,28567.703653846154,38718.68048076923,31902.61586538461
261,PLT-008,여의도4주차장,167,55702,2024-08-09,218,2024,8,9,4,0,48.1,65.19,53.71,16043.510179640718,21743.792694610776,17914.697125748506
262,PLT-008,여의도1주차장,2275,324085,2024-08-09,462,2024,8,9,4,0,655.23,888.05,731.72,93340.75364835166,126507.11395604395,104237.1323956044
263,PLT-008,여의도2주차장,1851,161119,2024-08-09,176,2024,8,9,4,0,533.11,722.54,595.35,46404.186974608325,62892.98879524581,51821.82423014587
264,PLT-008,여의도3주차장,1655,416141,2024-08-09,785,2024,8,9,4,0,476.66,646.03,532.31,119853.63689425983,162440.82793353472,133846.53517220545
265,PLT-008,여의도2주차장,1571,157070,2024-08-08,176,2024,8,8,3,0,439.23,609.46,522.32,43914.33288139477,60933.97381302474,52221.693305580484
266,PLT-008,여의도3주차장,1491,426859,2024-08-08,785,2024,8,8,3,0,416.86,578.42,495.72,119343.01994634474,165596.09844399733,141919.88160965795
267,PLT-008,여의도1주차장,1827,310602,2024-08-08,462,2024,8,8,3,0,510.8,708.77,607.43,86839.35500821019,120495.55530377668,103267.08968801313
268,PLT-008,여의도5주차장,372,111320,2024-08-08,141,2024,8,8,3,0,104.01,144.31,123.68,31124.712903225805,43184.37956989247,37010.907526881725
269,PLT-008,여의도4주차장,202,65197,2024-08-08,218,2024,8,8,3,0,56.48,78.36,67.16,18229.33940594059,25291.27188118812,21676.388712871285
270,PLT-008,여의도5주차장,332,101299,2024-08-07,141,2024,8,7,2,0,93.33,132.34,106.33,28476.613463855418,40379.24596385542,32443.140572289158
271,PLT-008,여의도3주차장,1592,454382,2024-08-07,785,2024,8,7,2,0,447.56,634.59,509.86,127739.90610611741,181120.8933235344,145521.20057034816
272,PLT-008,여의도2주차장,1526,163780,2024-08-07,176,2024,8,7,2,0,429.0,608.28,488.72,46043.00131061599,65284.46815203145,52452.53053735256
273,PLT-008,여의도4주차장,177,58155,2024-08-07,218,2024,8,7,2,0,49.76,70.55,56.69,16349.111864406777,23179.860169491527,18626.027966101694
274,PLT-008,여의도1주차장,1756,300713,2024-08-07,462,2024,8,7,2,0,493.66,699.96,562.38,84538.71274487472,119867.3527790433,96306.934476082
275,PLT-008,여의도3주차장,1552,445251,2024-08-06,785,2024,8,6,1,0,442.18,613.9,495.92,126856.3706056701,176120.86913659793,142273.76025773198
276,PLT-008,여의도4주차장,190,60224,2024-08-06,218,2024,8,6,1,0,54.13,75.15,60.71,17158.403705458182,23821.430601610613,19244.16569293121
277,PLT-008,여의도1주차장,1728,308741,2024-08-06,462,2024,8,6,1,0,492.33,683.51,552.16,87964.38456597223,122122.43108217593,98654.18435185184
278,PLT-008,여의도2주차장,1501,159565,2024-08-06,176,2024,8,6,1,0,427.65,593.72,479.63,45461.67371752165,63115.87728181213,50987.44900066622
279,PLT-008,여의도5주차장,373,109332,2024-08-06,141,2024,8,6,1,0,106.27,147.54,119.19,31149.36096514745,43246.228632707775,34936.41040214477
280,PLT-008,여의도4주차장,208,73082,2024-08-05,218,2024,8,5,0,0,60.51,81.61,65.88,21260.537596153845,28674.144326923073,23147.318076923075
281,PLT-008,여의도1주차장,1612,287539,2024-08-05,462,2024,8,5,0,0,468.92,632.51,510.57,83643.16866004963,112823.38268610422,91072.44865384615
282,PLT-008,여의도2주차장,1401,152981,2024-08-05,176,2024,8,5,0,0,407.54,549.71,443.74,44501.30032334278,60025.54301601011,48454.15666064711
283,PLT-008,여의도5주차장,309,110794,2024-08-05,141,2024,8,5,0,0,89.89,121.24,97.87,32230.65585760518,43471.40634304207,35091.93779935275
284,PLT-008,여의도3주차장,1462,451146,2024-08-05,785,2024,8,5,0,0,425.29,573.65,463.06,131236.581627907,177017.71744186047,142891.70093023256
285,PLT-008,여의도5주차장,144,12146,2024-08-04,141,2024,8,4,6,1,32.15,60.83,51.01,2711.9515244114177,5131.197860962568,4302.850614626016
286,PLT-008,여의도1주차장,2359,171850,2024-08-04,462,2024,8,4,6,1,526.7,996.58,835.72,38369.39169139467,72599.52225519287,60881.08605341246
287,PLT-008,여의도3주차장,2626,402740,2024-08-04,785,2024,8,4,6,1,586.31,1109.38,930.31,89920.21683168317,170141.54653465346,142678.23663366336
288,PLT-008,여의도4주차장,29,2881,2024-08-04,218,2024,8,4,6,1,6.47,12.25,10.27,642.9827526733357,1217.3939289410143,1020.6233183856502
289,PLT-008,여의도2주차장,1816,104518,2024-08-04,176,2024,8,4,6,1,405.46,767.19,643.35,23335.83055066079,44154.82622246696,37027.343226872246
290,PLT-008,여의도5주차장,131,16562,2024-08-03,141,2024,8,3,5,1,31.69,53.69,45.62,4006.486870229008,6787.891450381679,5767.621679389312
291,PLT-008,여의도2주차장,2038,118214,2024-08-03,176,2024,8,3,5,1,492.99,835.25,709.76,28595.838989205105,48448.598380765456,41169.56263002944
292,PLT-008,여의도1주차장,2912,223988,2024-08-03,462,2024,8,3,5,1,704.41,1193.45,1014.14,54182.481826923075,91798.92809065935,78006.59008241759
293,PLT-008,여의도3주차장,1913,280385,2024-08-03,785,2024,8,3,5,1,462.75,784.02,666.23,67824.44262937794,114912.41385258756,97648.1435180345
294,PLT-008,여의도4주차장,44,3631,2024-08-03,218,2024,8,3,5,1,10.64,18.03,15.32,878.2414185042055,1488.223005228461,1264.5355762673335
295,PLT-008,여의도1주차장,2626,343837,2024-08-02,462,2024,8,2,4,0,709.68,1031.51,884.82,92922.05367077808,135060.91137124383,115854.03495797807
296,PLT-008,여의도4주차장,172,59229,2024-08-02,218,2024,8,2,4,0,46.48,67.56,57.95,16006.534798534796,23265.952904238617,19956.512297226585
297,PLT-008,여의도2주차장,2091,177401,2024-08-02,176,2024,8,2,4,0,565.1,821.35,704.55,47943.235341941654,69683.55396939264,59774.210688665706
298,PLT-008,여의도5주차장,312,96761,2024-08-02,141,2024,8,2,4,0,84.32,122.56,105.13,26149.442389666994,38008.48742027499,32603.07019005801
299,PLT-008,여의도3주차장,1839,441833,2024-08-02,785,2024,8,2,4,0,496.99,722.37,619.64,119405.42831430126,173554.59717781402,148872.9745078847
300,PLT-008,여의도5주차장,289,97641,2024-08-01,141,2024,8,1,3,0,80.2,111.78,97.01,27097.15976331361,37767.08875739645,32776.751479289946
301,PLT-008,여의도2주차장,1796,168353,2024-08-01,176,2024,8,1,3,0,498.42,694.68,602.89,46721.0297718807,65118.103129750176,56513.86709836915
302,PLT-008,여의도3주차장,1706,439907,2024-08-01,785,2024,8,1,3,0,473.45,659.87,572.68,122083.21755568581,170153.2427256741,147670.53971864007
303,PLT-008,여의도4주차장,182,57406,2024-08-01,218,2024,8,1,3,0,50.51,70.4,61.1,15930.866765562332,22204.17779242899,19270.955442008682
304,PLT-008,여의도1주차장,2288,339111,2024-08-01,462,2024,8,1,3,0,634.96,884.99,768.05,94109.23101398602,131166.88981206293,113834.87917395103
305,PLT-008,여의도4주차장,167,53671,2024-07-31,218,2024,7,31,2,0,47.18,65.77,54.04,15163.768968201692,21138.64105635068,17368.58997544763
306,PLT-008,여의도2주차장,1869,172584,2024-07-31,176,2024,7,31,2,0,528.04,736.11,604.84,48759.62704990395,67972.9737665798,55851.39918351623
