날짜,호선,역명,구분,아침 합계,낮 합계,저녁 합계
2023-12-26,7호선,뚝섬유원지,승차,3159,2971,2604
2023-12-26,7호선,뚝섬유원지,하차,1139,3303,4134
2023-12-27,7호선,뚝섬유원지,승차,3240,2988,2747
2023-12-27,7호선,뚝섬유원지,하차,1169,3321,4185
2023-12-28,7호선,뚝섬유원지,승차,3126,2773,2253
2023-12-28,7호선,뚝섬유원지,하차,1114,2844,3817
2023-12-29,7호선,뚝섬유원지,승차,2867,3634,3000
2023-12-29,7호선,뚝섬유원지,하차,1211,4240,3729
2023-12-30,7호선,뚝섬유원지,승차,1150,3473,2087
2023-12-30,7호선,뚝섬유원지,하차,599,3410,2321
2023-12-31,7호선,뚝섬유원지,승차,809,2949,2526
2023-12-31,7호선,뚝섬유원지,하차,369,3227,2365
2024-01-01,7호선,뚝섬유원지,승차,1297,2998,1531
2024-01-01,7호선,뚝섬유원지,하차,1200,3056,1506
2024-01-02,7호선,뚝섬유원지,승차,3361,2648,1869
2024-01-02,7호선,뚝섬유원지,하차,1233,2678,3834
2024-01-03,7호선,뚝섬유원지,승차,3454,2553,1732
2024-01-03,7호선,뚝섬유원지,하차,1202,2404,3933
2024-01-04,7호선,뚝섬유원지,승차,3480,2886,1912
2024-01-04,7호선,뚝섬유원지,하차,1274,2964,4058
2024-01-05,7호선,뚝섬유원지,승차,3428,2883,2249
2024-01-05,7호선,뚝섬유원지,하차,1330,2983,4018
2024-01-06,7호선,뚝섬유원지,승차,1314,3735,1904
2024-01-06,7호선,뚝섬유원지,하차,661,3911,2426
2024-01-07,7호선,뚝섬유원지,승차,947,3132,1228
2024-01-07,7호선,뚝섬유원지,하차,470,3001,1783
2024-01-08,7호선,뚝섬유원지,승차,3390,2373,1694
2024-01-08,7호선,뚝섬유원지,하차,1192,2425,3877
2024-01-09,7호선,뚝섬유원지,승차,3625,2606,1745
2024-01-09,7호선,뚝섬유원지,하차,1217,2635,4009
2024-01-10,7호선,뚝섬유원지,승차,3527,2970,1995
2024-01-10,7호선,뚝섬유원지,하차,1299,3027,4064
2024-01-11,7호선,뚝섬유원지,승차,3434,3061,1965
2024-01-11,7호선,뚝섬유원지,하차,1221,3071,4022
2024-01-12,7호선,뚝섬유원지,승차,3409,3042,2175
2024-01-12,7호선,뚝섬유원지,하차,1225,3003,4096
2024-01-13,7호선,뚝섬유원지,승차,1356,3914,2059
2024-01-13,7호선,뚝섬유원지,하차,668,4237,2398
2024-01-14,7호선,뚝섬유원지,승차,907,2424,1111
2024-01-14,7호선,뚝섬유원지,하차,487,2140,1761
2024-01-15,7호선,뚝섬유원지,승차,3418,2591,1862
2024-01-15,7호선,뚝섬유원지,하차,1129,2642,3895
2024-01-16,7호선,뚝섬유원지,승차,3457,2577,1884
2024-01-16,7호선,뚝섬유원지,하차,1179,2759,4038
2024-01-17,7호선,뚝섬유원지,승차,3482,2689,1664
2024-01-17,7호선,뚝섬유원지,하차,1249,2565,3928
2024-01-18,7호선,뚝섬유원지,승차,3396,2808,2201
2024-01-18,7호선,뚝섬유원지,하차,1205,2929,4196
2024-01-19,7호선,뚝섬유원지,승차,3330,2913,2058
2024-01-19,7호선,뚝섬유원지,하차,1222,3027,3882
2024-01-20,7호선,뚝섬유원지,승차,1340,3713,1305
2024-01-20,7호선,뚝섬유원지,하차,732,3368,2123
2024-01-21,7호선,뚝섬유원지,승차,936,3342,1272
2024-01-21,7호선,뚝섬유원지,하차,558,3135,1728
2024-01-22,7호선,뚝섬유원지,승차,3336,2515,1523
2024-01-22,7호선,뚝섬유원지,하차,1220,2422,3674
2024-01-23,7호선,뚝섬유원지,승차,3316,2098,1477
2024-01-23,7호선,뚝섬유원지,하차,1089,2086,3626
2024-01-24,7호선,뚝섬유원지,승차,3409,2444,1586
2024-01-24,7호선,뚝섬유원지,하차,1179,2432,3785
2024-01-25,7호선,뚝섬유원지,승차,3364,2683,1791
2024-01-25,7호선,뚝섬유원지,하차,1175,2674,3693
2024-01-26,7호선,뚝섬유원지,승차,3301,2866,2182
2024-01-26,7호선,뚝섬유원지,하차,1177,2985,3980
2024-01-27,7호선,뚝섬유원지,승차,1265,3765,1947
2024-01-27,7호선,뚝섬유원지,하차,664,3949,2332
2024-01-28,7호선,뚝섬유원지,승차,918,3060,1691
2024-01-28,7호선,뚝섬유원지,하차,461,3219,1968
2024-01-29,7호선,뚝섬유원지,승차,3372,2500,1950
2024-01-29,7호선,뚝섬유원지,하차,1145,2616,3888
2024-01-30,7호선,뚝섬유원지,승차,3504,2527,2142
2024-01-30,7호선,뚝섬유원지,하차,1199,2749,4067
2024-01-31,7호선,뚝섬유원지,승차,3478,2916,2340
2024-01-31,7호선,뚝섬유원지,하차,1185,3175,4320
2024-02-01,7호선,뚝섬유원지,승차,3471,2753,2097
2024-02-01,7호선,뚝섬유원지,하차,1212,2908,4045
2024-02-02,7호선,뚝섬유원지,승차,3400,2695,2273
2024-02-02,7호선,뚝섬유원지,하차,1216,2811,4065
2024-02-03,7호선,뚝섬유원지,승차,1350,3727,1846
2024-02-03,7호선,뚝섬유원지,하차,750,3743,2386
2024-02-04,7호선,뚝섬유원지,승차,1004,3353,2360
2024-02-04,7호선,뚝섬유원지,하차,546,3699,2359
2024-02-05,7호선,뚝섬유원지,승차,3434,2196,1612
2024-02-05,7호선,뚝섬유원지,하차,1163,2112,3764
2024-02-06,7호선,뚝섬유원지,승차,3548,2633,1907
2024-02-06,7호선,뚝섬유원지,하차,1146,2697,4056
2024-02-07,7호선,뚝섬유원지,승차,3415,2692,1923
2024-02-07,7호선,뚝섬유원지,하차,1226,2677,3925
2024-02-08,7호선,뚝섬유원지,승차,3093,2893,1956
2024-02-08,7호선,뚝섬유원지,하차,1134,3312,3143
2024-02-09,7호선,뚝섬유원지,승차,680,2392,1387
2024-02-09,7호선,뚝섬유원지,하차,439,2180,1399
2024-02-10,7호선,뚝섬유원지,승차,520,2116,1303
2024-02-10,7호선,뚝섬유원지,하차,411,2212,1281
2024-02-11,7호선,뚝섬유원지,승차,592,2761,1329
2024-02-11,7호선,뚝섬유원지,하차,378,2682,1540
2024-02-12,7호선,뚝섬유원지,승차,734,2931,2189
2024-02-12,7호선,뚝섬유원지,하차,412,3272,2160
2024-02-13,7호선,뚝섬유원지,승차,3291,2373,2528
2024-02-13,7호선,뚝섬유원지,하차,1122,2591,4427
2024-02-14,7호선,뚝섬유원지,승차,3511,2624,3796
2024-02-14,7호선,뚝섬유원지,하차,1134,3038,5327
2024-02-15,7호선,뚝섬유원지,승차,3431,2230,1780
2024-02-15,7호선,뚝섬유원지,하차,1179,2025,3958
2024-02-16,7호선,뚝섬유원지,승차,3441,2738,2679
2024-02-16,7호선,뚝섬유원지,하차,1158,2900,4342
2024-02-17,7호선,뚝섬유원지,승차,1426,3605,3613
2024-02-17,7호선,뚝섬유원지,하차,753,3893,3306
2024-02-18,7호선,뚝섬유원지,승차,1019,2870,1167
2024-02-18,7호선,뚝섬유원지,하차,446,2700,1755
2024-02-19,7호선,뚝섬유원지,승차,3453,2156,1744
2024-02-19,7호선,뚝섬유원지,하차,1220,2021,3999
2024-02-20,7호선,뚝섬유원지,승차,3537,2750,1724
2024-02-20,7호선,뚝섬유원지,하차,1347,2493,4033
2024-02-21,7호선,뚝섬유원지,승차,3461,2280,1564
2024-02-21,7호선,뚝섬유원지,하차,1198,2156,3858
2024-02-22,7호선,뚝섬유원지,승차,3581,2539,1818
2024-02-22,7호선,뚝섬유원지,하차,1191,2428,3989
2024-02-23,7호선,뚝섬유원지,승차,3385,2730,2358
2024-02-23,7호선,뚝섬유원지,하차,1180,2684,4251
2024-02-24,7호선,뚝섬유원지,승차,1413,3648,1817
2024-02-24,7호선,뚝섬유원지,하차,642,3340,2610
2024-02-25,7호선,뚝섬유원지,승차,1150,5112,2070
2024-02-25,7호선,뚝섬유원지,하차,3397,2781,2418
2024-02-26,7호선,뚝섬유원지,승차,3490,2642,2553
2024-02-26,7호선,뚝섬유원지,하차,1190,2727,4460
2024-02-27,7호선,뚝섬유원지,승차,3506,2623,2557
2024-02-27,7호선,뚝섬유원지,하차,1221,2677,4524
2024-02-28,7호선,뚝섬유원지,승차,3507,2763,2505
2024-02-28,7호선,뚝섬유원지,하차,1211,2768,4445
2024-02-29,7호선,뚝섬유원지,승차,3370,2678,2623
2024-02-29,7호선,뚝섬유원지,하차,1241,2591,4329
2024-03-01,7호선,자양(뚝섬한강공원),승차,1252,6676,1647
2024-03-01,7호선,자양(뚝섬한강공원),하차,4858,2685,2119
2024-03-02,7호선,자양(뚝섬한강공원),승차,1183,2772,1765
2024-03-02,7호선,자양(뚝섬한강공원),하차,610,2612,2230
2024-03-03,7호선,자양(뚝섬한강공원),승차,954,2667,1861
2024-03-03,7호선,자양(뚝섬한강공원),하차,474,2574,2119
2024-03-04,7호선,자양(뚝섬한강공원),승차,3604,2441,2174
2024-03-04,7호선,자양(뚝섬한강공원),하차,1261,2659,4230
2024-03-05,7호선,자양(뚝섬한강공원),승차,3780,2470,1944
2024-03-05,7호선,자양(뚝섬한강공원),하차,1263,2416,4177
2024-03-06,7호선,자양(뚝섬한강공원),승차,3849,2535,2154
2024-03-06,7호선,자양(뚝섬한강공원),하차,1284,2672,4298
2024-03-07,7호선,자양(뚝섬한강공원),승차,3755,2388,1875
2024-03-07,7호선,자양(뚝섬한강공원),하차,1244,2499,4235
2024-03-08,7호선,자양(뚝섬한강공원),승차,3621,2592,2243
2024-03-08,7호선,자양(뚝섬한강공원),하차,1252,2644,4200
2024-03-09,7호선,자양(뚝섬한강공원),승차,1500,5043,2344
2024-03-09,7호선,자양(뚝섬한강공원),하차,2825,3389,2770
2024-03-10,7호선,자양(뚝섬한강공원),승차,1088,3029,2412
2024-03-10,7호선,자양(뚝섬한강공원),하차,456,3292,2469
2024-03-11,7호선,자양(뚝섬한강공원),승차,3755,2371,2080
2024-03-11,7호선,자양(뚝섬한강공원),하차,1246,2262,4356
2024-03-12,7호선,자양(뚝섬한강공원),승차,3765,2218,1886
2024-03-12,7호선,자양(뚝섬한강공원),하차,1201,2185,4334
2024-03-13,7호선,자양(뚝섬한강공원),승차,3790,2721,2377
2024-03-13,7호선,자양(뚝섬한강공원),하차,1232,2824,4617
2024-03-14,7호선,자양(뚝섬한강공원),승차,3779,2881,3085
2024-03-14,7호선,자양(뚝섬한강공원),하차,1271,3158,4968
2024-03-15,7호선,자양(뚝섬한강공원),승차,3670,2867,4168
2024-03-15,7호선,자양(뚝섬한강공원),하차,1219,3835,5227
2024-03-16,7호선,자양(뚝섬한강공원),승차,1474,4791,7089
2024-03-16,7호선,자양(뚝섬한강공원),하차,775,7347,4921
2024-03-17,7호선,자양(뚝섬한강공원),승차,1217,3807,3443
2024-03-17,7호선,자양(뚝섬한강공원),하차,533,4628,2828
2024-03-18,7호선,자양(뚝섬한강공원),승차,3680,2629,2685
2024-03-18,7호선,자양(뚝섬한강공원),하차,1259,2900,4739
2024-03-19,7호선,자양(뚝섬한강공원),승차,3823,2415,1898
2024-03-19,7호선,자양(뚝섬한강공원),하차,1273,2327,4371
2024-03-20,7호선,자양(뚝섬한강공원),승차,3829,2700,2196
2024-03-20,7호선,자양(뚝섬한강공원),하차,1345,2639,4489
2024-03-21,7호선,자양(뚝섬한강공원),승차,3777,2650,2602
2024-03-21,7호선,자양(뚝섬한강공원),하차,1252,2721,4693
2024-03-22,7호선,자양(뚝섬한강공원),승차,3588,2840,1849
2024-03-22,7호선,자양(뚝섬한강공원),하차,1323,2806,3972
2024-03-23,7호선,자양(뚝섬한강공원),승차,1457,4112,7901
2024-03-23,7호선,자양(뚝섬한강공원),하차,801,6663,5662
2024-03-24,7호선,자양(뚝섬한강공원),승차,1048,4643,11232
2024-03-24,7호선,자양(뚝섬한강공원),하차,513,9513,7006
2024-03-25,7호선,자양(뚝섬한강공원),승차,3740,2324,1503
2024-03-25,7호선,자양(뚝섬한강공원),하차,1280,2175,4007
2024-03-26,7호선,자양(뚝섬한강공원),승차,3729,2442,2601
2024-03-26,7호선,자양(뚝섬한강공원),하차,1215,2561,4814
2024-03-27,7호선,자양(뚝섬한강공원),승차,3810,2918,3881
2024-03-27,7호선,자양(뚝섬한강공원),하차,1275,3444,5733
2024-03-28,7호선,자양(뚝섬한강공원),승차,4227,2515,2070
2024-03-28,7호선,자양(뚝섬한강공원),하차,1349,2456,4375
2024-03-29,7호선,자양(뚝섬한강공원),승차,3559,2503,3038
2024-03-29,7호선,자양(뚝섬한강공원),하차,1262,2807,4956
2024-03-30,7호선,자양(뚝섬한강공원),승차,1544,4639,5746
2024-03-30,7호선,자양(뚝섬한강공원),하차,740,6370,4475
2024-03-31,7호선,자양(뚝섬한강공원),승차,1153,4292,7636
2024-03-31,7호선,자양(뚝섬한강공원),하차,555,7948,4321
2024-04-01,7호선,자양(뚝섬한강공원),승차,3733,3119,5742
2024-04-01,7호선,자양(뚝섬한강공원),하차,1367,4340,6875
2024-04-02,7호선,자양(뚝섬한강공원),승차,3923,3233,7019
2024-04-02,7호선,자양(뚝섬한강공원),하차,1398,4587,8514
2024-04-03,7호선,자양(뚝섬한강공원),승차,3819,2780,3907
2024-04-03,7호선,자양(뚝섬한강공원),하차,1356,3150,5842
2024-04-04,7호선,자양(뚝섬한강공원),승차,3838,3230,6170
2024-04-04,7호선,자양(뚝섬한강공원),하차,1403,4349,7404
2024-04-05,7호선,자양(뚝섬한강공원),승차,3678,3684,8371
2024-04-05,7호선,자양(뚝섬한강공원),하차,1379,6016,8360
2024-04-06,7호선,자양(뚝섬한강공원),승차,1563,5650,11668
2024-04-06,7호선,자양(뚝섬한강공원),하차,731,11596,6716
2024-04-07,7호선,자양(뚝섬한강공원),승차,1192,4879,10551
2024-04-07,7호선,자양(뚝섬한강공원),하차,628,10247,5873
2024-04-08,7호선,자양(뚝섬한강공원),승차,3698,2891,5259
2024-04-08,7호선,자양(뚝섬한강공원),하차,1329,3809,6508
2024-04-09,7호선,자양(뚝섬한강공원),승차,3891,3143,6097
2024-04-09,7호선,자양(뚝섬한강공원),하차,1448,4401,7465
2024-04-10,7호선,자양(뚝섬한강공원),승차,1229,5226,10490
2024-04-10,7호선,자양(뚝섬한강공원),하차,706,11030,5175
2024-04-11,7호선,자양(뚝섬한강공원),승차,3784,2804,4238
2024-04-11,7호선,자양(뚝섬한강공원),하차,1358,3386,5752
2024-04-12,7호선,자양(뚝섬한강공원),승차,3604,3269,6348
2024-04-12,7호선,자양(뚝섬한강공원),하차,1406,4686,7411
2024-04-13,7호선,자양(뚝섬한강공원),승차,1568,4828,9995
2024-04-13,7호선,자양(뚝섬한강공원),하차,1117,9365,6267
2024-04-14,7호선,자양(뚝섬한강공원),승차,1191,4034,7172
2024-04-14,7호선,자양(뚝섬한강공원),하차,578,6837,4614
2024-04-15,7호선,자양(뚝섬한강공원),승차,3705,2045,1739
2024-04-15,7호선,자양(뚝섬한강공원),하차,1251,2036,4210
2024-04-16,7호선,자양(뚝섬한강공원),승차,3796,2441,2849
2024-04-16,7호선,자양(뚝섬한강공원),하차,1252,2757,4999
2024-04-17,7호선,자양(뚝섬한강공원),승차,3861,2666,3295
2024-04-17,7호선,자양(뚝섬한강공원),하차,1305,3198,5203
2024-04-18,7호선,자양(뚝섬한강공원),승차,3789,2731,3587
2024-04-18,7호선,자양(뚝섬한강공원),하차,1298,3227,5546
2024-04-19,7호선,자양(뚝섬한강공원),승차,3674,3141,4709
2024-04-19,7호선,자양(뚝섬한강공원),하차,1486,3951,6125
2024-04-20,7호선,자양(뚝섬한강공원),승차,1683,5034,1438
2024-04-20,7호선,자양(뚝섬한강공원),하차,3364,2974,2264
2024-04-21,7호선,자양(뚝섬한강공원),승차,1120,3270,3363
2024-04-21,7호선,자양(뚝섬한강공원),하차,514,4426,2727
2024-04-22,7호선,자양(뚝섬한강공원),승차,3724,2630,3064
2024-04-22,7호선,자양(뚝섬한강공원),하차,1303,2920,5101
2024-04-23,7호선,자양(뚝섬한강공원),승차,3855,2691,2526
2024-04-23,7호선,자양(뚝섬한강공원),하차,1329,3099,4533
2024-04-24,7호선,자양(뚝섬한강공원),승차,3703,2343,2430
2024-04-24,7호선,자양(뚝섬한강공원),하차,1254,2452,4510
2024-04-25,7호선,자양(뚝섬한강공원),승차,3767,2818,4367
2024-04-25,7호선,자양(뚝섬한강공원),하차,1420,3541,5762
2024-04-26,7호선,자양(뚝섬한강공원),승차,3592,3353,6578
2024-04-26,7호선,자양(뚝섬한강공원),하차,1383,4816,7061
2024-04-27,7호선,자양(뚝섬한강공원),승차,1616,4504,10677
2024-04-27,7호선,자양(뚝섬한강공원),하차,1022,8353,7359
2024-04-28,7호선,자양(뚝섬한강공원),승차,1235,5362,7308
2024-04-28,7호선,자양(뚝섬한강공원),하차,2440,6503,4666
2024-04-29,7호선,자양(뚝섬한강공원),승차,3737,2772,4437
2024-04-29,7호선,자양(뚝섬한강공원),하차,1389,3308,6005
2024-04-30,7호선,자양(뚝섬한강공원),승차,3840,3056,4868
2024-04-30,7호선,자양(뚝섬한강공원),하차,1336,3833,6572
2024-05-01,7호선,자양(뚝섬한강공원),승차,1770,4653,8407
2024-05-01,7호선,자양(뚝섬한강공원),하차,1724,7268,5923
2024-05-02,7호선,자양(뚝섬한강공원),승차,3781,3011,5898
2024-05-02,7호선,자양(뚝섬한강공원),하차,1445,4277,6927
2024-05-03,7호선,자양(뚝섬한강공원),승차,3645,3742,7649
2024-05-03,7호선,자양(뚝섬한강공원),하차,1534,5359,8150
2024-05-04,7호선,자양(뚝섬한강공원),승차,1600,4851,10523
2024-05-04,7호선,자양(뚝섬한강공원),하차,1057,8224,7356
2024-05-05,7호선,자양(뚝섬한강공원),승차,916,2025,1037
2024-05-05,7호선,자양(뚝섬한강공원),하차,430,1780,1593
2024-05-06,7호선,자양(뚝섬한강공원),승차,893,2215,1527
2024-05-06,7호선,자양(뚝섬한강공원),하차,424,1931,2041
2024-05-07,7호선,자양(뚝섬한강공원),승차,3752,2342,1963
2024-05-07,7호선,자양(뚝섬한강공원),하차,1376,2340,4389
2024-05-08,7호선,자양(뚝섬한강공원),승차,3872,2902,4017
2024-05-08,7호선,자양(뚝섬한강공원),하차,1365,3463,5941
2024-05-09,7호선,자양(뚝섬한강공원),승차,3857,3533,4522
2024-05-09,7호선,자양(뚝섬한강공원),하차,1818,3965,6219
2024-05-10,7호선,자양(뚝섬한강공원),승차,3732,3957,6478
2024-05-10,7호선,자양(뚝섬한강공원),하차,1611,5226,7380
2024-05-11,7호선,자양(뚝섬한강공원),승차,1601,3829,1455
2024-05-11,7호선,자양(뚝섬한강공원),하차,1069,3500,2244
2024-05-12,7호선,자양(뚝섬한강공원),승차,1149,4288,7698
2024-05-12,7호선,자양(뚝섬한강공원),하차,850,6677,4653
2024-05-13,7호선,자양(뚝섬한강공원),승차,3741,2845,4038
2024-05-13,7호선,자양(뚝섬한강공원),하차,1402,3440,5786
2024-05-14,7호선,자양(뚝섬한강공원),승차,4055,3472,5143
2024-05-14,7호선,자양(뚝섬한강공원),하차,1626,4088,6862
2024-05-15,7호선,자양(뚝섬한강공원),승차,1366,3491,1247
2024-05-15,7호선,자양(뚝섬한강공원),하차,1071,3233,1822
2024-05-16,7호선,자양(뚝섬한강공원),승차,3756,6293,6287
2024-05-16,7호선,자양(뚝섬한강공원),하차,2128,8140,6417
2024-05-17,7호선,자양(뚝섬한강공원),승차,3749,6123,7364
2024-05-17,7호선,자양(뚝섬한강공원),하차,1755,8353,7314
2024-05-18,7호선,자양(뚝섬한강공원),승차,1700,12035,16530
2024-05-18,7호선,자양(뚝섬한강공원),하차,1527,21159,9428
2024-05-19,7호선,자양(뚝섬한강공원),승차,1371,10571,11733
2024-05-19,7호선,자양(뚝섬한강공원),하차,1410,16617,6136
2024-05-20,7호선,자양(뚝섬한강공원),승차,3905,5376,4936
2024-05-20,7호선,자양(뚝섬한강공원),하차,1539,6997,5852
2024-05-21,7호선,자양(뚝섬한강공원),승차,3991,6339,5774
2024-05-21,7호선,자양(뚝섬한강공원),하차,1659,8008,6738
2024-05-22,7호선,자양(뚝섬한강공원),승차,3906,7448,5919
2024-05-22,7호선,자양(뚝섬한강공원),하차,2228,8564,6636
2024-05-23,7호선,자양(뚝섬한강공원),승차,3808,4770,5575
2024-05-23,7호선,자양(뚝섬한강공원),하차,1623,5961,6459
2024-05-24,7호선,자양(뚝섬한강공원),승차,3619,5062,6138
2024-05-24,7호선,자양(뚝섬한강공원),하차,1607,6565,6805
2024-05-25,7호선,자양(뚝섬한강공원),승차,1884,9029,12502
2024-05-25,7호선,자양(뚝섬한강공원),하차,1582,14566,7933
2024-05-26,7호선,자양(뚝섬한강공원),승차,1267,6175,1590
2024-05-26,7호선,자양(뚝섬한강공원),하차,1185,6005,1833
2024-05-27,7호선,자양(뚝섬한강공원),승차,3749,4276,3987
2024-05-27,7호선,자양(뚝섬한강공원),하차,1437,5023,5470
2024-05-28,7호선,자양(뚝섬한강공원),승차,3888,4349,5084
2024-05-28,7호선,자양(뚝섬한강공원),하차,1524,5333,6713
2024-05-29,7호선,자양(뚝섬한강공원),승차,3882,4415,4591
2024-05-29,7호선,자양(뚝섬한강공원),하차,1476,5198,6116
2024-05-30,7호선,자양(뚝섬한강공원),승차,3784,4133,4017
2024-05-30,7호선,자양(뚝섬한강공원),하차,1496,4739,5809
2024-05-31,7호선,자양(뚝섬한강공원),승차,3682,4352,5589
2024-05-31,7호선,자양(뚝섬한강공원),하차,1637,5581,6471
