지구별,주차장명,주차대수,이용시간,날짜,년도,월,일,휴일여부,1대당 평균 주차시간,평균기온,최저기온,최저기온 시각(hhmi),최고기온,최고기온 시각(hhmi),평균 상대습도(%)
PLT-005,뚝섬3주차장,265,25476.0,2023-10-16,2023,10,16,0,96.13584905660376,14.7,10.7,2354.0,19.6,1403,57.0
PLT-005,뚝섬2주차장,571,81058.0,2023-10-16,2023,10,16,0,141.95796847635728,14.7,10.7,2354.0,19.6,1403,57.0
PLT-005,뚝섬1주차장,216,13959.0,2023-10-16,2023,10,16,0,64.625,14.7,10.7,2354.0,19.6,1403,57.0
PLT-005,뚝섬4주차장,607,59472.0,2023-10-16,2023,10,16,0,97.97693574958814,14.7,10.7,2354.0,19.6,1403,57.0
PLT-005,뚝섬2주차장,1768,238651.0,2023-10-15,2023,10,15,1,134.98359728506787,16.1,10.9,636.0,21.2,1533,80.0
PLT-005,뚝섬1주차장,662,39431.0,2023-10-15,2023,10,15,1,59.56344410876133,16.1,10.9,636.0,21.2,1533,80.0
PLT-005,뚝섬4주차장,1197,122749.0,2023-10-15,2023,10,15,1,102.54720133667502,16.1,10.9,636.0,21.2,1533,80.0
PLT-005,뚝섬3주차장,904,120119.0,2023-10-15,2023,10,15,1,132.875,16.1,10.9,636.0,21.2,1533,80.0
PLT-005,뚝섬4주차장,1043,79319.0,2023-10-14,2023,10,14,1,76.04889741131352,14.7,12.9,2356.0,18.2,1537,84.9
PLT-005,뚝섬2주차장,1018,131350.0,2023-10-14,2023,10,14,1,129.02750491159136,14.7,12.9,2356.0,18.2,1537,84.9
PLT-005,뚝섬1주차장,389,28609.0,2023-10-14,2023,10,14,1,73.54498714652956,14.7,12.9,2356.0,18.2,1537,84.9
PLT-005,뚝섬3주차장,561,50561.0,2023-10-14,2023,10,14,1,90.126559714795,14.7,12.9,2356.0,18.2,1537,84.9
PLT-005,뚝섬4주차장,733,76040.0,2023-10-13,2023,10,13,0,103.73806275579808,17.5,14.3,613.0,21.5,1236,69.6
PLT-005,뚝섬1주차장,449,26431.0,2023-10-13,2023,10,13,0,58.86636971046771,17.5,14.3,613.0,21.5,1236,69.6
PLT-005,뚝섬3주차장,455,62283.0,2023-10-13,2023,10,13,0,136.88571428571427,17.5,14.3,613.0,21.5,1236,69.6
PLT-005,뚝섬2주차장,1061,158599.0,2023-10-13,2023,10,13,0,149.48067860508954,17.5,14.3,613.0,21.5,1236,69.6
PLT-005,뚝섬2주차장,944,141549.0,2023-10-12,2023,10,12,0,149.9459745762712,17.5,12.0,642.0,24.1,1325,62.4
PLT-005,뚝섬4주차장,709,72898.0,2023-10-12,2023,10,12,0,102.81805359661494,17.5,12.0,642.0,24.1,1325,62.4
PLT-005,뚝섬3주차장,363,31950.0,2023-10-12,2023,10,12,0,88.01652892561984,17.5,12.0,642.0,24.1,1325,62.4
PLT-005,뚝섬1주차장,320,28610.0,2023-10-12,2023,10,12,0,89.40625,17.5,12.0,642.0,24.1,1325,62.4
PLT-005,뚝섬4주차장,682,64274.0,2023-10-11,2023,10,11,0,94.2434017595308,17.6,12.9,719.0,24.0,1529,57.5
PLT-005,뚝섬1주차장,231,14592.0,2023-10-11,2023,10,11,0,63.16883116883117,17.6,12.9,719.0,24.0,1529,57.5
PLT-005,뚝섬2주차장,648,79593.0,2023-10-11,2023,10,11,0,122.82870370370372,17.6,12.9,719.0,24.0,1529,57.5
PLT-005,뚝섬3주차장,341,34489.0,2023-10-11,2023,10,11,0,101.14076246334312,17.6,12.9,719.0,24.0,1529,57.5
PLT-005,뚝섬4주차장,655,62980.0,2023-10-10,2023,10,10,0,96.1526717557252,17.1,11.9,617.0,23.5,1523,67.1
PLT-005,뚝섬1주차장,196,11298.0,2023-10-10,2023,10,10,0,57.642857142857146,17.1,11.9,617.0,23.5,1523,67.1
PLT-005,뚝섬3주차장,321,31795.0,2023-10-10,2023,10,10,0,99.04984423676012,17.1,11.9,617.0,23.5,1523,67.1
PLT-005,뚝섬2주차장,627,83827.0,2023-10-10,2023,10,10,0,133.69537480063795,17.1,11.9,617.0,23.5,1523,67.1
PLT-005,뚝섬4주차장,849,74674.0,2023-10-09,2023,10,9,1,87.95524146054181,17.4,14.1,2359.0,22.4,1526,68.1
PLT-005,뚝섬3주차장,735,79599.0,2023-10-09,2023,10,9,1,108.29795918367348,17.4,14.1,2359.0,22.4,1526,68.1
PLT-005,뚝섬1주차장,577,32642.0,2023-10-09,2023,10,9,1,56.57192374350087,17.4,14.1,2359.0,22.4,1526,68.1
PLT-005,뚝섬2주차장,1312,159256.0,2023-10-09,2023,10,9,1,121.38414634146342,17.4,14.1,2359.0,22.4,1526,68.1
PLT-005,뚝섬3주차장,916,83548.0,2023-10-08,2023,10,8,1,91.20960698689956,17.1,15.2,531.0,19.5,1555,67.1
PLT-005,뚝섬1주차장,497,36333.0,2023-10-08,2023,10,8,1,73.10462776659959,17.1,15.2,531.0,19.5,1555,67.1
PLT-005,뚝섬4주차장,819,74182.0,2023-10-08,2023,10,8,1,90.57631257631256,17.1,15.2,531.0,19.5,1555,67.1
PLT-005,뚝섬2주차장,1441,176235.0,2023-10-08,2023,10,8,1,122.30048577376822,17.1,15.2,531.0,19.5,1555,67.1
PLT-005,뚝섬4주차장,834,79311.0,2023-10-07,2023,10,7,1,95.09712230215828,16.8,11.7,630.0,21.2,1543,62.6
PLT-005,뚝섬3주차장,656,79936.0,2023-10-07,2023,10,7,1,121.85365853658536,16.8,11.7,630.0,21.2,1543,62.6
PLT-005,뚝섬1주차장,408,36533.0,2023-10-07,2023,10,7,1,89.54166666666667,16.8,11.7,630.0,21.2,1543,62.6
PLT-005,뚝섬2주차장,1204,170776.0,2023-10-07,2023,10,7,1,141.8405315614618,16.8,11.7,630.0,21.2,1543,62.6
PLT-005,뚝섬3주차장,504,66466.0,2023-10-06,2023,10,6,0,131.87698412698413,15.5,9.6,641.0,21.5,1447,55.3
PLT-005,뚝섬2주차장,931,149685.0,2023-10-06,2023,10,6,0,160.77873254564983,15.5,9.6,641.0,21.5,1447,55.3
PLT-005,뚝섬1주차장,555,28688.0,2023-10-06,2023,10,6,0,51.69009009009009,15.5,9.6,641.0,21.5,1447,55.3
PLT-005,뚝섬4주차장,753,80706.0,2023-10-06,2023,10,6,0,107.1792828685259,15.5,9.6,641.0,21.5,1447,55.3
PLT-005,뚝섬3주차장,277,22442.0,2023-10-05,2023,10,5,0,81.01805054151625,14.2,9.9,640.0,19.2,1556,46.1
PLT-005,뚝섬4주차장,634,66042.0,2023-10-05,2023,10,5,0,104.16719242902208,14.2,9.9,640.0,19.2,1556,46.1
PLT-005,뚝섬1주차장,235,18728.0,2023-10-05,2023,10,5,0,79.6936170212766,14.2,9.9,640.0,19.2,1556,46.1
PLT-005,뚝섬2주차장,550,70194.0,2023-10-05,2023,10,5,0,127.62545454545456,14.2,9.9,640.0,19.2,1556,46.1
PLT-005,뚝섬4주차장,500,48006.0,2023-10-04,2023,10,4,0,96.012,17.3,14.2,647.0,23.2,1257,75.5
PLT-005,뚝섬2주차장,462,57643.0,2023-10-04,2023,10,4,0,124.76839826839829,17.3,14.2,647.0,23.2,1257,75.5
PLT-005,뚝섬3주차장,215,15258.0,2023-10-04,2023,10,4,0,70.96744186046512,17.3,14.2,647.0,23.2,1257,75.5
PLT-005,뚝섬1주차장,168,12791.0,2023-10-04,2023,10,4,0,76.13690476190476,17.3,14.2,647.0,23.2,1257,75.5
PLT-005,뚝섬2주차장,1429,188400.0,2023-10-03,2023,10,3,1,131.8404478656403,17.5,14.4,250.0,22.5,1521,66.3
PLT-005,뚝섬1주차장,627,35703.0,2023-10-03,2023,10,3,1,56.942583732057415,17.5,14.4,250.0,22.5,1521,66.3
PLT-005,뚝섬4주차장,1132,103612.0,2023-10-03,2023,10,3,1,91.53003533568904,17.5,14.4,250.0,22.5,1521,66.3
PLT-005,뚝섬3주차장,799,89647.0,2023-10-03,2023,10,3,1,112.19899874843554,17.5,14.4,250.0,22.5,1521,66.3
PLT-005,뚝섬2주차장,1840,233743.0,2023-10-02,2023,10,2,1,127.03423913043478,18.2,12.9,657.0,24.6,1538,53.8
PLT-005,뚝섬4주차장,1188,100376.0,2023-10-02,2023,10,2,1,84.49158249158249,18.2,12.9,657.0,24.6,1538,53.8
PLT-005,뚝섬3주차장,935,103024.0,2023-10-02,2023,10,2,1,110.1860962566845,18.2,12.9,657.0,24.6,1538,53.8
PLT-005,뚝섬1주차장,796,39925.0,2023-10-02,2023,10,2,1,50.1570351758794,18.2,12.9,657.0,24.6,1538,53.8
PLT-005,뚝섬4주차장,847,75025.0,2023-10-01,2023,10,1,1,88.57733175914994,18.4,14.4,652.0,23.7,1511,59.5
PLT-005,뚝섬1주차장,399,29101.0,2023-10-01,2023,10,1,1,72.93483709273183,18.4,14.4,652.0,23.7,1511,59.5
PLT-005,뚝섬2주차장,1113,199393.0,2023-10-01,2023,10,1,1,179.14914645103323,18.4,14.4,652.0,23.7,1511,59.5
PLT-005,뚝섬3주차장,639,89969.0,2023-10-01,2023,10,1,1,140.79655712050078,18.4,14.4,652.0,23.7,1511,59.5
PLT-005,뚝섬3주차장,936,76108.0,2023-09-30,2023,9,30,1,81.3119658119658,19.7,17.1,2359.0,22.2,1659,77.0
PLT-005,뚝섬4주차장,1326,82109.0,2023-09-30,2023,9,30,1,61.92232277526395,19.7,17.1,2359.0,22.2,1659,77.0
PLT-005,뚝섬1주차장,294,24617.0,2023-09-30,2023,9,30,1,83.7312925170068,19.7,17.1,2359.0,22.2,1659,77.0
PLT-005,뚝섬2주차장,1348,128035.0,2023-09-30,2023,9,30,1,94.98145400593472,19.7,17.1,2359.0,22.2,1659,77.0
PLT-005,뚝섬1주차장,452,15846.0,2023-09-29,2023,9,29,1,35.057522123893804,21.1,17.4,634.0,26.9,1444,61.5
PLT-005,뚝섬3주차장,1150,85790.0,2023-09-29,2023,9,29,1,74.6,21.1,17.4,634.0,26.9,1444,61.5
PLT-005,뚝섬4주차장,1731,88061.0,2023-09-29,2023,9,29,1,50.87290583477758,21.1,17.4,634.0,26.9,1444,61.5
PLT-005,뚝섬2주차장,1865,174946.0,2023-09-29,2023,9,29,1,93.80482573726542,21.1,17.4,634.0,26.9,1444,61.5
PLT-005,뚝섬4주차장,1425,83459.0,2023-09-28,2023,9,28,1,58.56771929824561,22.7,19.6,634.0,27.3,1422,78.3
PLT-005,뚝섬3주차장,879,68504.0,2023-09-28,2023,9,28,1,77.93401592718999,22.7,19.6,634.0,27.3,1422,78.3
PLT-005,뚝섬2주차장,1338,136256.0,2023-09-28,2023,9,28,1,101.8355754857997,22.7,19.6,634.0,27.3,1422,78.3
PLT-005,뚝섬1주차장,365,17979.0,2023-09-28,2023,9,28,1,49.25753424657534,22.7,19.6,634.0,27.3,1422,78.3
PLT-005,뚝섬4주차장,712,57388.0,2023-09-27,2023,9,27,0,80.60112359550561,21.5,20.0,632.0,23.7,1433,90.1
PLT-005,뚝섬2주차장,536,57701.0,2023-09-27,2023,9,27,0,107.65111940298507,21.5,20.0,632.0,23.7,1433,90.1
PLT-005,뚝섬1주차장,210,13020.0,2023-09-27,2023,9,27,0,62.0,21.5,20.0,632.0,23.7,1433,90.1
PLT-005,뚝섬3주차장,326,23283.0,2023-09-27,2023,9,27,0,71.420245398773,21.5,20.0,632.0,23.7,1433,90.1
PLT-005,뚝섬3주차장,173,16075.0,2023-09-26,2023,9,26,0,92.91907514450868,19.9,18.6,510.0,20.8,1355,95.8
PLT-005,뚝섬4주차장,400,41120.0,2023-09-26,2023,9,26,0,102.8,19.9,18.6,510.0,20.8,1355,95.8
PLT-005,뚝섬2주차장,365,51622.0,2023-09-26,2023,9,26,0,141.43013698630136,19.9,18.6,510.0,20.8,1355,95.8
PLT-005,뚝섬1주차장,150,11004.0,2023-09-26,2023,9,26,0,73.36,19.9,18.6,510.0,20.8,1355,95.8
PLT-005,뚝섬3주차장,301,28661.0,2023-09-25,2023,9,25,0,95.21926910299004,21.6,17.9,450.0,26.0,1327,66.4
PLT-005,뚝섬2주차장,500,66692.0,2023-09-25,2023,9,25,0,133.384,21.6,17.9,450.0,26.0,1327,66.4
PLT-005,뚝섬4주차장,549,57819.0,2023-09-25,2023,9,25,0,105.3169398907104,21.6,17.9,450.0,26.0,1327,66.4
PLT-005,뚝섬1주차장,203,14865.0,2023-09-25,2023,9,25,0,73.22660098522168,21.6,17.9,450.0,26.0,1327,66.4
PLT-005,뚝섬4주차장,1075,117016.0,2023-09-24,2023,9,24,1,108.85209302325582,21.8,17.9,635.0,26.2,1440,56.4
PLT-005,뚝섬3주차장,930,102642.0,2023-09-24,2023,9,24,1,110.36774193548388,21.8,17.9,635.0,26.2,1440,56.4
PLT-005,뚝섬2주차장,1715,227587.0,2023-09-24,2023,9,24,1,132.70379008746357,21.8,17.9,635.0,26.2,1440,56.4
PLT-005,뚝섬1주차장,747,48439.0,2023-09-24,2023,9,24,1,64.84471218206158,21.8,17.9,635.0,26.2,1440,56.4
PLT-005,뚝섬1주차장,630,47323.0,2023-09-23,2023,9,23,1,75.11587301587302,21.8,16.3,643.0,27.6,1418,63.9
PLT-005,뚝섬2주차장,1849,225958.0,2023-09-23,2023,9,23,1,122.20551649540292,21.8,16.3,643.0,27.6,1418,63.9
PLT-005,뚝섬3주차장,945,102813.0,2023-09-23,2023,9,23,1,108.7968253968254,21.8,16.3,643.0,27.6,1418,63.9
PLT-005,뚝섬4주차장,1105,111233.0,2023-09-23,2023,9,23,1,100.6633484162896,21.8,16.3,643.0,27.6,1418,63.9
PLT-005,뚝섬4주차장,873,83207.0,2023-09-22,2023,9,22,0,95.31156930126002,20.5,15.2,626.0,26.7,1511,68.4
PLT-005,뚝섬3주차장,599,72562.0,2023-09-22,2023,9,22,0,121.13856427378964,20.5,15.2,626.0,26.7,1511,68.4
PLT-005,뚝섬2주차장,1122,150130.0,2023-09-22,2023,9,22,0,133.80570409982175,20.5,15.2,626.0,26.7,1511,68.4
PLT-005,뚝섬1주차장,526,35690.0,2023-09-22,2023,9,22,0,67.85171102661597,20.5,15.2,626.0,26.7,1511,68.4
PLT-005,뚝섬4주차장,756,77725.0,2023-09-21,2023,9,21,0,102.81084656084656,20.1,17.5,2349.0,23.6,1442,70.9
PLT-005,뚝섬2주차장,701,85287.0,2023-09-21,2023,9,21,0,121.66476462196862,20.1,17.5,2349.0,23.6,1442,70.9
PLT-005,뚝섬1주차장,266,20961.0,2023-09-21,2023,9,21,0,78.80075187969925,20.1,17.5,2349.0,23.6,1442,70.9
PLT-005,뚝섬3주차장,419,43403.0,2023-09-21,2023,9,21,0,103.5871121718377,20.1,17.5,2349.0,23.6,1442,70.9
PLT-005,뚝섬3주차장,175,15260.0,2023-09-20,2023,9,20,0,87.2,20.6,18.8,2351.0,23.9,1,90.4
PLT-005,뚝섬2주차장,332,50803.0,2023-09-20,2023,9,20,0,153.0210843373494,20.6,18.8,2351.0,23.9,1,90.4
PLT-005,뚝섬1주차장,134,13343.0,2023-09-20,2023,9,20,0,99.57462686567165,20.6,18.8,2351.0,23.9,1,90.4
PLT-005,뚝섬4주차장,432,44248.0,2023-09-20,2023,9,20,0,102.42592592592592,20.6,18.8,2351.0,23.9,1,90.4
PLT-005,뚝섬2주차장,581,77410.0,2023-09-19,2023,9,19,0,133.2358003442341,24.1,21.6,555.0,27.2,1317,81.1
PLT-005,뚝섬1주차장,267,22914.0,2023-09-19,2023,9,19,0,85.82022471910112,24.1,21.6,555.0,27.2,1317,81.1
PLT-005,뚝섬4주차장,743,72034.0,2023-09-19,2023,9,19,0,96.95020188425303,24.1,21.6,555.0,27.2,1317,81.1
PLT-005,뚝섬3주차장,392,36153.0,2023-09-19,2023,9,19,0,92.22704081632654,24.1,21.6,555.0,27.2,1317,81.1
PLT-005,뚝섬2주차장,627,74844.0,2023-09-18,2023,9,18,0,119.36842105263158,24.7,22.1,616.0,28.9,1238,79.1
PLT-005,뚝섬4주차장,703,66875.0,2023-09-18,2023,9,18,0,95.1280227596017,24.7,22.1,616.0,28.9,1238,79.1
PLT-005,뚝섬1주차장,244,22326.0,2023-09-18,2023,9,18,0,91.5,24.7,22.1,616.0,28.9,1238,79.1
PLT-005,뚝섬3주차장,435,36366.0,2023-09-18,2023,9,18,0,83.6,24.7,22.1,616.0,28.9,1238,79.1
PLT-005,뚝섬1주차장,389,29639.0,2023-09-17,2023,9,17,1,76.19280205655527,24.7,22.0,416.0,28.0,1524,84.8
PLT-005,뚝섬3주차장,830,71944.0,2023-09-17,2023,9,17,1,86.67951807228916,24.7,22.0,416.0,28.0,1524,84.8
PLT-005,뚝섬2주차장,1179,116251.0,2023-09-17,2023,9,17,1,98.60135708227313,24.7,22.0,416.0,28.0,1524,84.8
PLT-005,뚝섬4주차장,1066,89280.0,2023-09-17,2023,9,17,1,83.75234521575985,24.7,22.0,416.0,28.0,1524,84.8
PLT-005,뚝섬1주차장,323,30660.0,2023-09-16,2023,9,16,1,94.92260061919504,23.9,22.0,233.0,26.6,1442,87.8
PLT-005,뚝섬4주차장,794,78877.0,2023-09-16,2023,9,16,1,99.34130982367758,23.9,22.0,233.0,26.6,1442,87.8
PLT-005,뚝섬2주차장,946,124534.0,2023-09-16,2023,9,16,1,131.64270613107823,23.9,22.0,233.0,26.6,1442,87.8
PLT-005,뚝섬3주차장,595,70446.0,2023-09-16,2023,9,16,1,118.39663865546218,23.9,22.0,233.0,26.6,1442,87.8
PLT-005,뚝섬3주차장,314,18955.0,2023-09-15,2023,9,15,0,60.36624203821656,22.3,20.3,709.0,24.3,1544,82.3
PLT-005,뚝섬1주차장,189,7734.0,2023-09-15,2023,9,15,0,40.92063492063492,22.3,20.3,709.0,24.3,1544,82.3
PLT-005,뚝섬2주차장,499,34121.0,2023-09-15,2023,9,15,0,68.37875751503006,22.3,20.3,709.0,24.3,1544,82.3
PLT-005,뚝섬4주차장,560,29509.0,2023-09-15,2023,9,15,0,52.69464285714286,22.3,20.3,709.0,24.3,1544,82.3
PLT-005,뚝섬2주차장,704,85004.0,2023-09-14,2023,9,14,0,120.7443181818182,23.4,19.2,610.0,27.2,1148,72.4
PLT-005,뚝섬1주차장,293,27580.0,2023-09-14,2023,9,14,0,94.1296928327645,23.4,19.2,610.0,27.2,1148,72.4
PLT-005,뚝섬3주차장,408,37607.0,2023-09-14,2023,9,14,0,92.17401960784314,23.4,19.2,610.0,27.2,1148,72.4
PLT-005,뚝섬4주차장,740,69626.0,2023-09-14,2023,9,14,0,94.08918918918918,23.4,19.2,610.0,27.2,1148,72.4
PLT-005,뚝섬2주차장,344,50248.0,2023-09-13,2023,9,13,0,146.06976744186048,22.1,19.6,2112.0,24.6,1,84.5
PLT-005,뚝섬3주차장,194,16963.0,2023-09-13,2023,9,13,0,87.4381443298969,22.1,19.6,2112.0,24.6,1,84.5
PLT-005,뚝섬4주차장,441,47321.0,2023-09-13,2023,9,13,0,107.30385487528343,22.1,19.6,2112.0,24.6,1,84.5
PLT-005,뚝섬1주차장,179,12531.0,2023-09-13,2023,9,13,0,70.00558659217877,22.1,19.6,2112.0,24.6,1,84.5
PLT-005,뚝섬1주차장,247,14880.0,2023-09-12,2023,9,12,0,60.24291497975708,25.7,21.7,642.0,29.8,1419,69.8
PLT-005,뚝섬2주차장,615,76539.0,2023-09-12,2023,9,12,0,124.45365853658537,25.7,21.7,642.0,29.8,1419,69.8
PLT-005,뚝섬4주차장,764,67178.0,2023-09-12,2023,9,12,0,87.92931937172774,25.7,21.7,642.0,29.8,1419,69.8
PLT-005,뚝섬3주차장,476,43680.0,2023-09-12,2023,9,12,0,91.76470588235294,25.7,21.7,642.0,29.8,1419,69.8
PLT-005,뚝섬3주차장,382,37982.0,2023-09-11,2023,9,11,0,99.42931937172774,25.5,23.1,617.0,29.8,1533,67.3
PLT-005,뚝섬4주차장,702,66299.0,2023-09-11,2023,9,11,0,94.44301994301996,25.5,23.1,617.0,29.8,1533,67.3
PLT-005,뚝섬1주차장,257,20045.0,2023-09-11,2023,9,11,0,77.99610894941634,25.5,23.1,617.0,29.8,1533,67.3
PLT-005,뚝섬2주차장,586,78482.0,2023-09-11,2023,9,11,0,133.92832764505118,25.5,23.1,617.0,29.8,1533,67.3
PLT-005,뚝섬2주차장,1720,202010.0,2023-09-10,2023,9,10,1,117.44767441860463,25.7,22.0,616.0,29.6,1445,68.1
PLT-005,뚝섬3주차장,975,104626.0,2023-09-10,2023,9,10,1,107.30871794871796,25.7,22.0,616.0,29.6,1445,68.1
PLT-005,뚝섬1주차장,727,46678.0,2023-09-10,2023,9,10,1,64.20632737276479,25.7,22.0,616.0,29.6,1445,68.1
PLT-005,뚝섬4주차장,1247,96997.0,2023-09-10,2023,9,10,1,77.78428227746592,25.7,22.0,616.0,29.6,1445,68.1
PLT-005,뚝섬3주차장,929,106092.0,2023-09-09,2023,9,9,1,114.20021528525297,25.8,20.8,627.0,31.2,1555,66.3
PLT-005,뚝섬4주차장,1134,95557.0,2023-09-09,2023,9,9,1,84.26543209876543,25.8,20.8,627.0,31.2,1555,66.3
PLT-005,뚝섬2주차장,1765,196847.0,2023-09-09,2023,9,9,1,111.52804532577905,25.8,20.8,627.0,31.2,1555,66.3
PLT-005,뚝섬1주차장,850,52339.0,2023-09-09,2023,9,9,1,61.57529411764706,25.8,20.8,627.0,31.2,1555,66.3
PLT-005,뚝섬3주차장,590,58824.0,2023-09-08,2023,9,8,0,99.70169491525424,25.3,19.6,622.0,30.5,1432,60.3
PLT-005,뚝섬2주차장,1105,134168.0,2023-09-08,2023,9,8,0,121.41900452488689,25.3,19.6,622.0,30.5,1432,60.3
PLT-005,뚝섬1주차장,418,25405.0,2023-09-08,2023,9,8,0,60.77751196172249,25.3,19.6,622.0,30.5,1432,60.3
PLT-005,뚝섬4주차장,846,69297.0,2023-09-08,2023,9,8,0,81.91134751773049,25.3,19.6,622.0,30.5,1432,60.3
PLT-005,뚝섬1주차장,241,16703.0,2023-09-07,2023,9,7,0,69.30705394190872,26.3,20.9,643.0,31.6,1501,54.8
PLT-005,뚝섬4주차장,755,64764.0,2023-09-07,2023,9,7,0,85.78013245033112,26.3,20.9,643.0,31.6,1501,54.8
PLT-005,뚝섬3주차장,411,38254.0,2023-09-07,2023,9,7,0,93.07542579075424,26.3,20.9,643.0,31.6,1501,54.8
PLT-005,뚝섬2주차장,660,84890.0,2023-09-07,2023,9,7,0,128.62121212121212,26.3,20.9,643.0,31.6,1501,54.8
PLT-005,뚝섬2주차장,586,69096.0,2023-09-06,2023,9,6,0,117.9112627986348,27.9,24.0,635.0,32.1,1550,65.1
PLT-005,뚝섬4주차장,825,78477.0,2023-09-06,2023,9,6,0,95.12363636363636,27.9,24.0,635.0,32.1,1550,65.1
PLT-005,뚝섬3주차장,428,37662.0,2023-09-06,2023,9,6,0,87.99532710280374,27.9,24.0,635.0,32.1,1550,65.1
PLT-005,뚝섬1주차장,289,23806.0,2023-09-06,2023,9,6,0,82.37370242214533,27.9,24.0,635.0,32.1,1550,65.1
PLT-005,뚝섬1주차장,213,13788.0,2023-09-05,2023,9,5,0,64.73239436619718,28.5,25.0,707.0,32.8,1440,69.5
PLT-005,뚝섬2주차장,530,64425.0,2023-09-05,2023,9,5,0,121.55660377358492,28.5,25.0,707.0,32.8,1440,69.5
PLT-005,뚝섬4주차장,632,52784.0,2023-09-05,2023,9,5,0,83.51898734177215,28.5,25.0,707.0,32.8,1440,69.5
PLT-005,뚝섬3주차장,312,28288.0,2023-09-05,2023,9,5,0,90.66666666666669,28.5,25.0,707.0,32.8,1440,69.5
PLT-005,뚝섬4주차장,679,58053.0,2023-09-04,2023,9,4,0,85.4977908689249,27.0,24.3,625.0,30.2,1607,79.9
PLT-005,뚝섬1주차장,236,16092.0,2023-09-04,2023,9,4,0,68.1864406779661,27.0,24.3,625.0,30.2,1607,79.9
PLT-005,뚝섬2주차장,583,71891.0,2023-09-04,2023,9,4,0,123.31217838765008,27.0,24.3,625.0,30.2,1607,79.9
PLT-005,뚝섬3주차장,347,32940.0,2023-09-04,2023,9,4,0,94.92795389048992,27.0,24.3,625.0,30.2,1607,79.9
PLT-005,뚝섬1주차장,510,34137.0,2023-09-03,2023,9,3,1,66.93529411764706,25.8,23.1,749.0,28.8,1414,77.8
PLT-005,뚝섬2주차장,1788,213032.0,2023-09-03,2023,9,3,1,119.14541387024607,25.8,23.1,749.0,28.8,1414,77.8
PLT-005,뚝섬3주차장,1125,110250.0,2023-09-03,2023,9,3,1,98.0,25.8,23.1,749.0,28.8,1414,77.8
PLT-005,뚝섬4주차장,1184,112877.0,2023-09-03,2023,9,3,1,95.33530405405403,25.8,23.1,749.0,28.8,1414,77.8
PLT-005,뚝섬3주차장,889,90052.0,2023-09-02,2023,9,2,1,101.29583802024749,25.4,19.7,639.0,30.8,1536,63.9
PLT-005,뚝섬2주차장,1736,188504.0,2023-09-02,2023,9,2,1,108.5852534562212,25.4,19.7,639.0,30.8,1536,63.9
PLT-005,뚝섬4주차장,1144,97930.0,2023-09-02,2023,9,2,1,85.60314685314685,25.4,19.7,639.0,30.8,1536,63.9
PLT-005,뚝섬1주차장,653,37631.0,2023-09-02,2023,9,2,1,57.62787136294027,25.4,19.7,639.0,30.8,1536,63.9
PLT-005,뚝섬3주차장,577,49255.0,2023-09-01,2023,9,1,0,85.36395147313692,24.5,19.7,610.0,29.6,1543,70.6
PLT-005,뚝섬2주차장,934,95572.0,2023-09-01,2023,9,1,0,102.3254817987152,24.5,19.7,610.0,29.6,1543,70.6
PLT-005,뚝섬1주차장,321,21447.0,2023-09-01,2023,9,1,0,66.81308411214954,24.5,19.7,610.0,29.6,1543,70.6
PLT-005,뚝섬4주차장,964,78399.0,2023-09-01,2023,9,1,0,81.32676348547717,24.5,19.7,610.0,29.6,1543,70.6
PLT-005,뚝섬4주차장,872,77210.0,2023-08-31,2023,8,31,0,88.54357798165138,23.9,21.0,547.0,28.9,1534,76.9
PLT-005,뚝섬3주차장,504,42807.0,2023-08-31,2023,8,31,0,84.93452380952381,23.9,21.0,547.0,28.9,1534,76.9
PLT-005,뚝섬1주차장,315,17068.0,2023-08-31,2023,8,31,0,54.18412698412698,23.9,21.0,547.0,28.9,1534,76.9
PLT-005,뚝섬2주차장,817,89156.0,2023-08-31,2023,8,31,0,109.12607099143209,23.9,21.0,547.0,28.9,1534,76.9
PLT-005,뚝섬4주차장,519,48223.0,2023-08-30,2023,8,30,0,92.91522157996148,22.8,21.5,2353.0,24.5,1230,88.0
PLT-005,뚝섬1주차장,165,12397.0,2023-08-30,2023,8,30,0,75.13333333333334,22.8,21.5,2353.0,24.5,1230,88.0
PLT-005,뚝섬3주차장,215,18113.0,2023-08-30,2023,8,30,0,84.24651162790698,22.8,21.5,2353.0,24.5,1230,88.0
PLT-005,뚝섬2주차장,384,48926.0,2023-08-30,2023,8,30,0,127.41145833333331,22.8,21.5,2353.0,24.5,1230,88.0
PLT-005,뚝섬2주차장,390,55069.0,2023-08-29,2023,8,29,0,141.2025641025641,23.9,22.5,2034.0,25.5,1029,89.6
PLT-005,뚝섬3주차장,172,15192.0,2023-08-29,2023,8,29,0,88.32558139534883,23.9,22.5,2034.0,25.5,1029,89.6
PLT-005,뚝섬1주차장,151,10343.0,2023-08-29,2023,8,29,0,68.49668874172185,23.9,22.5,2034.0,25.5,1029,89.6
PLT-005,뚝섬4주차장,468,43165.0,2023-08-29,2023,8,29,0,92.23290598290598,23.9,22.5,2034.0,25.5,1029,89.6
PLT-005,뚝섬4주차장,480,46459.0,2023-08-28,2023,8,28,0,96.78958333333334,22.7,20.8,853.0,25.6,1,87.5
PLT-005,뚝섬1주차장,164,9766.0,2023-08-28,2023,8,28,0,59.54878048780488,22.7,20.8,853.0,25.6,1,87.5
