,지구별,주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,도로명,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
890,PLT-008,여의도3주차장,3159,502393,2024-04-03,785,2024,4,3,2,0,올림픽대로,3933.0,2743.0,2138.0,1922.0,2511.0,4212.0,6786.0,7788.0,7463.0,6672.0,6483.0,6957.0,7306.0,7279.0,7346.0,7030.0,7216.0,6575.0,6260.0,6792.0,6667.0,6933.0,3767.0,3412.0
891,PLT-008,여의도2주차장,1964,230802,2024-04-03,176,2024,4,3,2,0,올림픽대로,3933.0,2743.0,2138.0,1922.0,2511.0,4212.0,6786.0,7788.0,7463.0,6672.0,6483.0,6957.0,7306.0,7279.0,7346.0,7030.0,7216.0,6575.0,6260.0,6792.0,6667.0,6933.0,3767.0,3412.0
892,PLT-008,여의도4주차장,307,69613,2024-04-03,218,2024,4,3,2,0,올림픽대로,3933.0,2743.0,2138.0,1922.0,2511.0,4212.0,6786.0,7788.0,7463.0,6672.0,6483.0,6957.0,7306.0,7279.0,7346.0,7030.0,7216.0,6575.0,6260.0,6792.0,6667.0,6933.0,3767.0,3412.0
893,PLT-008,여의도5주차장,351,104992,2024-04-03,141,2024,4,3,2,0,올림픽대로,3933.0,2743.0,2138.0,1922.0,2511.0,4212.0,6786.0,7788.0,7463.0,6672.0,6483.0,6957.0,7306.0,7279.0,7346.0,7030.0,7216.0,6575.0,6260.0,6792.0,6667.0,6933.0,3767.0,3412.0
894,PLT-008,여의도5주차장,458,121058,2024-04-02,141,2024,4,2,1,0,올림픽대로,3470.0,2534.0,2069.0,1779.0,2388.0,4131.0,7035.0,7998.0,7495.0,6797.0,6982.0,7327.0,6993.0,7637.0,7011.0,6721.0,6710.0,6581.0,6409.0,6710.0,6821.0,7034.0,6770.0,5377.0
895,PLT-008,여의도1주차장,3452,467984,2024-04-02,462,2024,4,2,1,0,올림픽대로,3470.0,2534.0,2069.0,1779.0,2388.0,4131.0,7035.0,7998.0,7495.0,6797.0,6982.0,7327.0,6993.0,7637.0,7011.0,6721.0,6710.0,6581.0,6409.0,6710.0,6821.0,7034.0,6770.0,5377.0
896,PLT-008,여의도3주차장,3126,544933,2024-04-02,785,2024,4,2,1,0,올림픽대로,3470.0,2534.0,2069.0,1779.0,2388.0,4131.0,7035.0,7998.0,7495.0,6797.0,6982.0,7327.0,6993.0,7637.0,7011.0,6721.0,6710.0,6581.0,6409.0,6710.0,6821.0,7034.0,6770.0,5377.0
897,PLT-008,여의도2주차장,2101,234149,2024-04-02,176,2024,4,2,1,0,올림픽대로,3470.0,2534.0,2069.0,1779.0,2388.0,4131.0,7035.0,7998.0,7495.0,6797.0,6982.0,7327.0,6993.0,7637.0,7011.0,6721.0,6710.0,6581.0,6409.0,6710.0,6821.0,7034.0,6770.0,5377.0
898,PLT-008,여의도4주차장,446,86579,2024-04-02,218,2024,4,2,1,0,올림픽대로,3470.0,2534.0,2069.0,1779.0,2388.0,4131.0,7035.0,7998.0,7495.0,6797.0,6982.0,7327.0,6993.0,7637.0,7011.0,6721.0,6710.0,6581.0,6409.0,6710.0,6821.0,7034.0,6770.0,5377.0
899,PLT-008,여의도2주차장,1976,229648,2024-04-01,176,2024,4,1,0,0,올림픽대로,3150.0,2081.0,1717.0,1543.0,2264.0,4551.0,7468.0,7419.0,6447.0,6936.0,5455.0,7150.0,7149.0,7538.0,7289.0,7153.0,7015.0,6642.0,6625.0,6688.0,6662.0,6743.0,6375.0,4597.0
900,PLT-008,여의도5주차장,384,117265,2024-04-01,141,2024,4,1,0,0,올림픽대로,3150.0,2081.0,1717.0,1543.0,2264.0,4551.0,7468.0,7419.0,6447.0,6936.0,5455.0,7150.0,7149.0,7538.0,7289.0,7153.0,7015.0,6642.0,6625.0,6688.0,6662.0,6743.0,6375.0,4597.0
901,PLT-008,여의도1주차장,2727,402264,2024-04-01,462,2024,4,1,0,0,올림픽대로,3150.0,2081.0,1717.0,1543.0,2264.0,4551.0,7468.0,7419.0,6447.0,6936.0,5455.0,7150.0,7149.0,7538.0,7289.0,7153.0,7015.0,6642.0,6625.0,6688.0,6662.0,6743.0,6375.0,4597.0
902,PLT-008,여의도4주차장,304,78067,2024-04-01,218,2024,4,1,0,0,올림픽대로,3150.0,2081.0,1717.0,1543.0,2264.0,4551.0,7468.0,7419.0,6447.0,6936.0,5455.0,7150.0,7149.0,7538.0,7289.0,7153.0,7015.0,6642.0,6625.0,6688.0,6662.0,6743.0,6375.0,4597.0
903,PLT-008,여의도3주차장,2196,405644,2024-04-01,785,2024,4,1,0,0,올림픽대로,3150.0,2081.0,1717.0,1543.0,2264.0,4551.0,7468.0,7419.0,6447.0,6936.0,5455.0,7150.0,7149.0,7538.0,7289.0,7153.0,7015.0,6642.0,6625.0,6688.0,6662.0,6743.0,6375.0,4597.0
904,PLT-008,여의도4주차장,287,26922,2024-03-31,218,2024,3,31,6,1,올림픽대로,3954.0,2811.0,2139.0,1742.0,2040.0,2715.0,3399.0,4058.0,5077.0,6760.0,7331.0,7146.0,7311.0,6658.0,6423.0,6632.0,6295.0,6391.0,6649.0,6368.0,6921.0,6856.0,6079.0,4484.0
905,PLT-008,여의도2주차장,2015,151482,2024-03-31,176,2024,3,31,6,1,올림픽대로,3954.0,2811.0,2139.0,1742.0,2040.0,2715.0,3399.0,4058.0,5077.0,6760.0,7331.0,7146.0,7311.0,6658.0,6423.0,6632.0,6295.0,6391.0,6649.0,6368.0,6921.0,6856.0,6079.0,4484.0
906,PLT-008,여의도3주차장,3663,498351,2024-03-31,785,2024,3,31,6,1,올림픽대로,3954.0,2811.0,2139.0,1742.0,2040.0,2715.0,3399.0,4058.0,5077.0,6760.0,7331.0,7146.0,7311.0,6658.0,6423.0,6632.0,6295.0,6391.0,6649.0,6368.0,6921.0,6856.0,6079.0,4484.0
907,PLT-008,여의도1주차장,4362,458322,2024-03-31,462,2024,3,31,6,1,올림픽대로,3954.0,2811.0,2139.0,1742.0,2040.0,2715.0,3399.0,4058.0,5077.0,6760.0,7331.0,7146.0,7311.0,6658.0,6423.0,6632.0,6295.0,6391.0,6649.0,6368.0,6921.0,6856.0,6079.0,4484.0
908,PLT-008,여의도5주차장,370,34349,2024-03-31,141,2024,3,31,6,1,올림픽대로,3954.0,2811.0,2139.0,1742.0,2040.0,2715.0,3399.0,4058.0,5077.0,6760.0,7331.0,7146.0,7311.0,6658.0,6423.0,6632.0,6295.0,6391.0,6649.0,6368.0,6921.0,6856.0,6079.0,4484.0
909,PLT-008,여의도4주차장,163,14713,2024-03-30,218,2024,3,30,5,1,올림픽대로,4934.0,3724.0,2928.0,2449.0,2770.0,4068.0,5059.0,5586.0,6648.0,6942.0,7393.0,7433.0,7289.0,7306.0,7143.0,6943.0,6405.0,6161.0,7174.0,6863.0,6632.0,6306.0,6720.0,5232.0
910,PLT-008,여의도3주차장,2380,208526,2024-03-30,785,2024,3,30,5,1,올림픽대로,4934.0,3724.0,2928.0,2449.0,2770.0,4068.0,5059.0,5586.0,6648.0,6942.0,7393.0,7433.0,7289.0,7306.0,7143.0,6943.0,6405.0,6161.0,7174.0,6863.0,6632.0,6306.0,6720.0,5232.0
911,PLT-008,여의도5주차장,193,21941,2024-03-30,141,2024,3,30,5,1,올림픽대로,4934.0,3724.0,2928.0,2449.0,2770.0,4068.0,5059.0,5586.0,6648.0,6942.0,7393.0,7433.0,7289.0,7306.0,7143.0,6943.0,6405.0,6161.0,7174.0,6863.0,6632.0,6306.0,6720.0,5232.0
912,PLT-008,여의도1주차장,4167,379848,2024-03-30,462,2024,3,30,5,1,올림픽대로,4934.0,3724.0,2928.0,2449.0,2770.0,4068.0,5059.0,5586.0,6648.0,6942.0,7393.0,7433.0,7289.0,7306.0,7143.0,6943.0,6405.0,6161.0,7174.0,6863.0,6632.0,6306.0,6720.0,5232.0
913,PLT-008,여의도2주차장,1623,148862,2024-03-30,176,2024,3,30,5,1,올림픽대로,4934.0,3724.0,2928.0,2449.0,2770.0,4068.0,5059.0,5586.0,6648.0,6942.0,7393.0,7433.0,7289.0,7306.0,7143.0,6943.0,6405.0,6161.0,7174.0,6863.0,6632.0,6306.0,6720.0,5232.0
914,PLT-008,여의도4주차장,212,70490,2024-03-29,218,2024,3,29,4,0,올림픽대로,4204.0,3105.0,2375.0,2082.0,2583.0,4366.0,6728.0,7841.0,7450.0,6692.0,6497.0,6702.0,6857.0,6714.0,7012.0,6766.0,7226.0,6763.0,6151.0,6748.0,6805.0,6971.0,6976.0,6319.0
915,PLT-008,여의도3주차장,1439,320937,2024-03-29,785,2024,3,29,4,0,올림픽대로,4204.0,3105.0,2375.0,2082.0,2583.0,4366.0,6728.0,7841.0,7450.0,6692.0,6497.0,6702.0,6857.0,6714.0,7012.0,6766.0,7226.0,6763.0,6151.0,6748.0,6805.0,6971.0,6976.0,6319.0
916,PLT-008,여의도2주차장,1112,171987,2024-03-29,176,2024,3,29,4,0,올림픽대로,4204.0,3105.0,2375.0,2082.0,2583.0,4366.0,6728.0,7841.0,7450.0,6692.0,6497.0,6702.0,6857.0,6714.0,7012.0,6766.0,7226.0,6763.0,6151.0,6748.0,6805.0,6971.0,6976.0,6319.0
917,PLT-008,여의도5주차장,272,93835,2024-03-29,141,2024,3,29,4,0,올림픽대로,4204.0,3105.0,2375.0,2082.0,2583.0,4366.0,6728.0,7841.0,7450.0,6692.0,6497.0,6702.0,6857.0,6714.0,7012.0,6766.0,7226.0,6763.0,6151.0,6748.0,6805.0,6971.0,6976.0,6319.0
918,PLT-008,여의도1주차장,1912,256389,2024-03-29,462,2024,3,29,4,0,올림픽대로,4204.0,3105.0,2375.0,2082.0,2583.0,4366.0,6728.0,7841.0,7450.0,6692.0,6497.0,6702.0,6857.0,6714.0,7012.0,6766.0,7226.0,6763.0,6151.0,6748.0,6805.0,6971.0,6976.0,6319.0
919,PLT-008,여의도1주차장,1554,278479,2024-03-28,462,2024,3,28,3,0,올림픽대로,4249.0,2890.0,2338.0,2010.0,2545.0,4473.0,6710.0,7250.0,7161.0,6857.0,6677.0,6904.0,7025.0,7173.0,6769.0,7336.0,6904.0,6561.0,6615.0,6806.0,6704.0,6953.0,6596.0,5524.0
920,PLT-008,여의도5주차장,328,97623,2024-03-28,141,2024,3,28,3,0,올림픽대로,4249.0,2890.0,2338.0,2010.0,2545.0,4473.0,6710.0,7250.0,7161.0,6857.0,6677.0,6904.0,7025.0,7173.0,6769.0,7336.0,6904.0,6561.0,6615.0,6806.0,6704.0,6953.0,6596.0,5524.0
921,PLT-008,여의도3주차장,1275,383604,2024-03-28,785,2024,3,28,3,0,올림픽대로,4249.0,2890.0,2338.0,2010.0,2545.0,4473.0,6710.0,7250.0,7161.0,6857.0,6677.0,6904.0,7025.0,7173.0,6769.0,7336.0,6904.0,6561.0,6615.0,6806.0,6704.0,6953.0,6596.0,5524.0
922,PLT-008,여의도4주차장,202,70119,2024-03-28,218,2024,3,28,3,0,올림픽대로,4249.0,2890.0,2338.0,2010.0,2545.0,4473.0,6710.0,7250.0,7161.0,6857.0,6677.0,6904.0,7025.0,7173.0,6769.0,7336.0,6904.0,6561.0,6615.0,6806.0,6704.0,6953.0,6596.0,5524.0
923,PLT-008,여의도2주차장,808,164856,2024-03-28,176,2024,3,28,3,0,올림픽대로,4249.0,2890.0,2338.0,2010.0,2545.0,4473.0,6710.0,7250.0,7161.0,6857.0,6677.0,6904.0,7025.0,7173.0,6769.0,7336.0,6904.0,6561.0,6615.0,6806.0,6704.0,6953.0,6596.0,5524.0
924,PLT-008,여의도4주차장,188,68936,2024-03-27,218,2024,3,27,2,0,올림픽대로,3859.0,2707.0,2122.0,1832.0,2450.0,4181.0,6973.0,7994.0,7406.0,7238.0,6839.0,6439.0,6448.0,6733.0,7342.0,7445.0,6934.0,6764.0,6417.0,6645.0,6801.0,7161.0,6339.0,5448.0
925,PLT-008,여의도3주차장,1479,416512,2024-03-27,785,2024,3,27,2,0,올림픽대로,3859.0,2707.0,2122.0,1832.0,2450.0,4181.0,6973.0,7994.0,7406.0,7238.0,6839.0,6439.0,6448.0,6733.0,7342.0,7445.0,6934.0,6764.0,6417.0,6645.0,6801.0,7161.0,6339.0,5448.0
926,PLT-008,여의도2주차장,1130,180019,2024-03-27,176,2024,3,27,2,0,올림픽대로,3859.0,2707.0,2122.0,1832.0,2450.0,4181.0,6973.0,7994.0,7406.0,7238.0,6839.0,6439.0,6448.0,6733.0,7342.0,7445.0,6934.0,6764.0,6417.0,6645.0,6801.0,7161.0,6339.0,5448.0
927,PLT-008,여의도5주차장,346,97450,2024-03-27,141,2024,3,27,2,0,올림픽대로,3859.0,2707.0,2122.0,1832.0,2450.0,4181.0,6973.0,7994.0,7406.0,7238.0,6839.0,6439.0,6448.0,6733.0,7342.0,7445.0,6934.0,6764.0,6417.0,6645.0,6801.0,7161.0,6339.0,5448.0
928,PLT-008,여의도1주차장,2131,328338,2024-03-27,462,2024,3,27,2,0,올림픽대로,3859.0,2707.0,2122.0,1832.0,2450.0,4181.0,6973.0,7994.0,7406.0,7238.0,6839.0,6439.0,6448.0,6733.0,7342.0,7445.0,6934.0,6764.0,6417.0,6645.0,6801.0,7161.0,6339.0,5448.0
929,PLT-008,여의도1주차장,1711,288526,2024-03-26,462,2024,3,26,1,0,올림픽대로,3530.0,2409.0,1967.0,1596.0,2179.0,3805.0,6139.0,7320.0,6991.0,7082.0,6807.0,7065.0,7259.0,7611.0,7467.0,7555.0,7083.0,6745.0,6717.0,6590.0,6831.0,7300.0,6613.0,5098.0
930,PLT-008,여의도3주차장,1178,369325,2024-03-26,785,2024,3,26,1,0,올림픽대로,3530.0,2409.0,1967.0,1596.0,2179.0,3805.0,6139.0,7320.0,6991.0,7082.0,6807.0,7065.0,7259.0,7611.0,7467.0,7555.0,7083.0,6745.0,6717.0,6590.0,6831.0,7300.0,6613.0,5098.0
931,PLT-008,여의도4주차장,201,66697,2024-03-26,218,2024,3,26,1,0,올림픽대로,3530.0,2409.0,1967.0,1596.0,2179.0,3805.0,6139.0,7320.0,6991.0,7082.0,6807.0,7065.0,7259.0,7611.0,7467.0,7555.0,7083.0,6745.0,6717.0,6590.0,6831.0,7300.0,6613.0,5098.0
932,PLT-008,여의도5주차장,320,97837,2024-03-26,141,2024,3,26,1,0,올림픽대로,3530.0,2409.0,1967.0,1596.0,2179.0,3805.0,6139.0,7320.0,6991.0,7082.0,6807.0,7065.0,7259.0,7611.0,7467.0,7555.0,7083.0,6745.0,6717.0,6590.0,6831.0,7300.0,6613.0,5098.0
933,PLT-008,여의도2주차장,829,158890,2024-03-26,176,2024,3,26,1,0,올림픽대로,3530.0,2409.0,1967.0,1596.0,2179.0,3805.0,6139.0,7320.0,6991.0,7082.0,6807.0,7065.0,7259.0,7611.0,7467.0,7555.0,7083.0,6745.0,6717.0,6590.0,6831.0,7300.0,6613.0,5098.0
934,PLT-008,여의도2주차장,633,128861,2024-03-25,176,2024,3,25,0,0,올림픽대로,2892.0,2072.0,1661.0,1419.0,2245.0,4535.0,7024.0,8055.0,7399.0,6945.0,6381.0,7060.0,7301.0,6961.0,6951.0,6660.0,6585.0,6200.0,6039.0,6733.0,7095.0,6634.0,6697.0,4943.0
935,PLT-008,여의도4주차장,202,79091,2024-03-25,218,2024,3,25,0,0,올림픽대로,2892.0,2072.0,1661.0,1419.0,2245.0,4535.0,7024.0,8055.0,7399.0,6945.0,6381.0,7060.0,7301.0,6961.0,6951.0,6660.0,6585.0,6200.0,6039.0,6733.0,7095.0,6634.0,6697.0,4943.0
936,PLT-008,여의도5주차장,305,102708,2024-03-25,141,2024,3,25,0,0,올림픽대로,2892.0,2072.0,1661.0,1419.0,2245.0,4535.0,7024.0,8055.0,7399.0,6945.0,6381.0,7060.0,7301.0,6961.0,6951.0,6660.0,6585.0,6200.0,6039.0,6733.0,7095.0,6634.0,6697.0,4943.0
937,PLT-008,여의도1주차장,1339,255807,2024-03-25,462,2024,3,25,0,0,올림픽대로,2892.0,2072.0,1661.0,1419.0,2245.0,4535.0,7024.0,8055.0,7399.0,6945.0,6381.0,7060.0,7301.0,6961.0,6951.0,6660.0,6585.0,6200.0,6039.0,6733.0,7095.0,6634.0,6697.0,4943.0
938,PLT-008,여의도3주차장,1103,402210,2024-03-25,785,2024,3,25,0,0,올림픽대로,2892.0,2072.0,1661.0,1419.0,2245.0,4535.0,7024.0,8055.0,7399.0,6945.0,6381.0,7060.0,7301.0,6961.0,6951.0,6660.0,6585.0,6200.0,6039.0,6733.0,7095.0,6634.0,6697.0,4943.0
939,PLT-008,여의도4주차장,104,6910,2024-03-24,218,2024,3,24,6,1,올림픽대로,4083.0,2769.0,2166.0,1744.0,1941.0,2529.0,3331.0,3853.0,4809.0,6344.0,7371.0,7224.0,7423.0,7007.0,6740.0,5425.0,7110.0,6832.0,6713.0,6287.0,6837.0,6724.0,6225.0,4294.0
940,PLT-008,여의도2주차장,2243,156723,2024-03-24,176,2024,3,24,6,1,올림픽대로,4083.0,2769.0,2166.0,1744.0,1941.0,2529.0,3331.0,3853.0,4809.0,6344.0,7371.0,7224.0,7423.0,7007.0,6740.0,5425.0,7110.0,6832.0,6713.0,6287.0,6837.0,6724.0,6225.0,4294.0
941,PLT-008,여의도5주차장,355,33884,2024-03-24,141,2024,3,24,6,1,올림픽대로,4083.0,2769.0,2166.0,1744.0,1941.0,2529.0,3331.0,3853.0,4809.0,6344.0,7371.0,7224.0,7423.0,7007.0,6740.0,5425.0,7110.0,6832.0,6713.0,6287.0,6837.0,6724.0,6225.0,4294.0
942,PLT-008,여의도1주차장,4332,489686,2024-03-24,462,2024,3,24,6,1,올림픽대로,4083.0,2769.0,2166.0,1744.0,1941.0,2529.0,3331.0,3853.0,4809.0,6344.0,7371.0,7224.0,7423.0,7007.0,6740.0,5425.0,7110.0,6832.0,6713.0,6287.0,6837.0,6724.0,6225.0,4294.0
943,PLT-008,여의도3주차장,3866,550006,2024-03-24,785,2024,3,24,6,1,올림픽대로,4083.0,2769.0,2166.0,1744.0,1941.0,2529.0,3331.0,3853.0,4809.0,6344.0,7371.0,7224.0,7423.0,7007.0,6740.0,5425.0,7110.0,6832.0,6713.0,6287.0,6837.0,6724.0,6225.0,4294.0
944,PLT-008,여의도5주차장,204,24027,2024-03-23,141,2024,3,23,5,1,올림픽대로,4920.0,3730.0,2957.0,2388.0,2551.0,3648.0,4761.0,5335.0,6641.0,6867.0,7382.0,7530.0,7246.0,6828.0,7158.0,6697.0,6835.0,6801.0,6480.0,6705.0,6428.0,6874.0,6750.0,5299.0
945,PLT-008,여의도2주차장,1607,148223,2024-03-23,176,2024,3,23,5,1,올림픽대로,4920.0,3730.0,2957.0,2388.0,2551.0,3648.0,4761.0,5335.0,6641.0,6867.0,7382.0,7530.0,7246.0,6828.0,7158.0,6697.0,6835.0,6801.0,6480.0,6705.0,6428.0,6874.0,6750.0,5299.0
946,PLT-008,여의도4주차장,76,7284,2024-03-23,218,2024,3,23,5,1,올림픽대로,4920.0,3730.0,2957.0,2388.0,2551.0,3648.0,4761.0,5335.0,6641.0,6867.0,7382.0,7530.0,7246.0,6828.0,7158.0,6697.0,6835.0,6801.0,6480.0,6705.0,6428.0,6874.0,6750.0,5299.0
947,PLT-008,여의도3주차장,2172,230702,2024-03-23,785,2024,3,23,5,1,올림픽대로,4920.0,3730.0,2957.0,2388.0,2551.0,3648.0,4761.0,5335.0,6641.0,6867.0,7382.0,7530.0,7246.0,6828.0,7158.0,6697.0,6835.0,6801.0,6480.0,6705.0,6428.0,6874.0,6750.0,5299.0
948,PLT-008,여의도1주차장,4226,421285,2024-03-23,462,2024,3,23,5,1,올림픽대로,4920.0,3730.0,2957.0,2388.0,2551.0,3648.0,4761.0,5335.0,6641.0,6867.0,7382.0,7530.0,7246.0,6828.0,7158.0,6697.0,6835.0,6801.0,6480.0,6705.0,6428.0,6874.0,6750.0,5299.0
949,PLT-008,여의도2주차장,634,129811,2024-03-22,176,2024,3,22,4,0,올림픽대로,4319.0,3130.0,2429.0,2037.0,2400.0,4383.0,6790.0,7891.0,7369.0,6896.0,6958.0,6914.0,7307.0,7387.0,7334.0,6683.0,6792.0,5978.0,5740.0,6519.0,7022.0,6910.0,7254.0,6343.0
950,PLT-008,여의도5주차장,329,96047,2024-03-22,141,2024,3,22,4,0,올림픽대로,4319.0,3130.0,2429.0,2037.0,2400.0,4383.0,6790.0,7891.0,7369.0,6896.0,6958.0,6914.0,7307.0,7387.0,7334.0,6683.0,6792.0,5978.0,5740.0,6519.0,7022.0,6910.0,7254.0,6343.0
951,PLT-008,여의도4주차장,201,64840,2024-03-22,218,2024,3,22,4,0,올림픽대로,4319.0,3130.0,2429.0,2037.0,2400.0,4383.0,6790.0,7891.0,7369.0,6896.0,6958.0,6914.0,7307.0,7387.0,7334.0,6683.0,6792.0,5978.0,5740.0,6519.0,7022.0,6910.0,7254.0,6343.0
952,PLT-008,여의도1주차장,1475,259436,2024-03-22,462,2024,3,22,4,0,올림픽대로,4319.0,3130.0,2429.0,2037.0,2400.0,4383.0,6790.0,7891.0,7369.0,6896.0,6958.0,6914.0,7307.0,7387.0,7334.0,6683.0,6792.0,5978.0,5740.0,6519.0,7022.0,6910.0,7254.0,6343.0
953,PLT-008,여의도3주차장,1142,361185,2024-03-22,785,2024,3,22,4,0,올림픽대로,4319.0,3130.0,2429.0,2037.0,2400.0,4383.0,6790.0,7891.0,7369.0,6896.0,6958.0,6914.0,7307.0,7387.0,7334.0,6683.0,6792.0,5978.0,5740.0,6519.0,7022.0,6910.0,7254.0,6343.0
954,PLT-008,여의도3주차장,1086,367405,2024-03-21,785,2024,3,21,3,0,올림픽대로,3711.0,2677.0,2285.0,1879.0,2276.0,3580.0,6260.0,7997.0,7471.0,7192.0,7084.0,6935.0,7321.0,7485.0,7399.0,7451.0,7234.0,6790.0,6627.0,6570.0,7174.0,6899.0,6664.0,5593.0
955,PLT-008,여의도2주차장,673,145394,2024-03-21,176,2024,3,21,3,0,올림픽대로,3711.0,2677.0,2285.0,1879.0,2276.0,3580.0,6260.0,7997.0,7471.0,7192.0,7084.0,6935.0,7321.0,7485.0,7399.0,7451.0,7234.0,6790.0,6627.0,6570.0,7174.0,6899.0,6664.0,5593.0
956,PLT-008,여의도5주차장,372,99622,2024-03-21,141,2024,3,21,3,0,올림픽대로,3711.0,2677.0,2285.0,1879.0,2276.0,3580.0,6260.0,7997.0,7471.0,7192.0,7084.0,6935.0,7321.0,7485.0,7399.0,7451.0,7234.0,6790.0,6627.0,6570.0,7174.0,6899.0,6664.0,5593.0
957,PLT-008,여의도4주차장,185,71625,2024-03-21,218,2024,3,21,3,0,올림픽대로,3711.0,2677.0,2285.0,1879.0,2276.0,3580.0,6260.0,7997.0,7471.0,7192.0,7084.0,6935.0,7321.0,7485.0,7399.0,7451.0,7234.0,6790.0,6627.0,6570.0,7174.0,6899.0,6664.0,5593.0
958,PLT-008,여의도1주차장,1517,280508,2024-03-21,462,2024,3,21,3,0,올림픽대로,3711.0,2677.0,2285.0,1879.0,2276.0,3580.0,6260.0,7997.0,7471.0,7192.0,7084.0,6935.0,7321.0,7485.0,7399.0,7451.0,7234.0,6790.0,6627.0,6570.0,7174.0,6899.0,6664.0,5593.0
959,PLT-008,여의도5주차장,362,106810,2024-03-20,141,2024,3,20,2,0,올림픽대로,3756.0,2693.0,2125.0,1895.0,2306.0,4112.0,6755.0,7812.0,7560.0,7076.0,6860.0,7421.0,7471.0,7604.0,7452.0,7365.0,7000.0,6568.0,6767.0,6774.0,6989.0,7264.0,6109.0,4295.0
960,PLT-008,여의도1주차장,1793,319717,2024-03-20,462,2024,3,20,2,0,올림픽대로,3756.0,2693.0,2125.0,1895.0,2306.0,4112.0,6755.0,7812.0,7560.0,7076.0,6860.0,7421.0,7471.0,7604.0,7452.0,7365.0,7000.0,6568.0,6767.0,6774.0,6989.0,7264.0,6109.0,4295.0
961,PLT-008,여의도3주차장,1123,382675,2024-03-20,785,2024,3,20,2,0,올림픽대로,3756.0,2693.0,2125.0,1895.0,2306.0,4112.0,6755.0,7812.0,7560.0,7076.0,6860.0,7421.0,7471.0,7604.0,7452.0,7365.0,7000.0,6568.0,6767.0,6774.0,6989.0,7264.0,6109.0,4295.0
962,PLT-008,여의도4주차장,216,76251,2024-03-20,218,2024,3,20,2,0,올림픽대로,3756.0,2693.0,2125.0,1895.0,2306.0,4112.0,6755.0,7812.0,7560.0,7076.0,6860.0,7421.0,7471.0,7604.0,7452.0,7365.0,7000.0,6568.0,6767.0,6774.0,6989.0,7264.0,6109.0,4295.0
963,PLT-008,여의도2주차장,564,140122,2024-03-20,176,2024,3,20,2,0,올림픽대로,3756.0,2693.0,2125.0,1895.0,2306.0,4112.0,6755.0,7812.0,7560.0,7076.0,6860.0,7421.0,7471.0,7604.0,7452.0,7365.0,7000.0,6568.0,6767.0,6774.0,6989.0,7264.0,6109.0,4295.0
964,PLT-008,여의도3주차장,1061,396225,2024-03-19,785,2024,3,19,1,0,올림픽대로,3478.0,2604.0,2158.0,1761.0,2319.0,4018.0,6492.0,7749.0,7512.0,7101.0,6845.0,6956.0,7240.0,7566.0,7499.0,7427.0,7075.0,6830.0,6626.0,6509.0,6935.0,7134.0,6671.0,5251.0
965,PLT-008,여의도1주차장,1437,270577,2024-03-19,462,2024,3,19,1,0,올림픽대로,3478.0,2604.0,2158.0,1761.0,2319.0,4018.0,6492.0,7749.0,7512.0,7101.0,6845.0,6956.0,7240.0,7566.0,7499.0,7427.0,7075.0,6830.0,6626.0,6509.0,6935.0,7134.0,6671.0,5251.0
966,PLT-008,여의도2주차장,600,145182,2024-03-19,176,2024,3,19,1,0,올림픽대로,3478.0,2604.0,2158.0,1761.0,2319.0,4018.0,6492.0,7749.0,7512.0,7101.0,6845.0,6956.0,7240.0,7566.0,7499.0,7427.0,7075.0,6830.0,6626.0,6509.0,6935.0,7134.0,6671.0,5251.0
967,PLT-008,여의도4주차장,214,80315,2024-03-19,218,2024,3,19,1,0,올림픽대로,3478.0,2604.0,2158.0,1761.0,2319.0,4018.0,6492.0,7749.0,7512.0,7101.0,6845.0,6956.0,7240.0,7566.0,7499.0,7427.0,7075.0,6830.0,6626.0,6509.0,6935.0,7134.0,6671.0,5251.0
968,PLT-008,여의도5주차장,356,110643,2024-03-19,141,2024,3,19,1,0,올림픽대로,3478.0,2604.0,2158.0,1761.0,2319.0,4018.0,6492.0,7749.0,7512.0,7101.0,6845.0,6956.0,7240.0,7566.0,7499.0,7427.0,7075.0,6830.0,6626.0,6509.0,6935.0,7134.0,6671.0,5251.0
969,PLT-008,여의도4주차장,236,90537,2024-03-18,218,2024,3,18,0,0,올림픽대로,2639.0,1906.0,1518.0,1405.0,2135.0,4360.0,7273.0,7976.0,7454.0,6863.0,6759.0,6967.0,7349.0,7473.0,7608.0,7449.0,6090.0,6601.0,6445.0,6594.0,6911.0,6934.0,6646.0,4647.0
970,PLT-008,여의도2주차장,830,157195,2024-03-18,176,2024,3,18,0,0,올림픽대로,2639.0,1906.0,1518.0,1405.0,2135.0,4360.0,7273.0,7976.0,7454.0,6863.0,6759.0,6967.0,7349.0,7473.0,7608.0,7449.0,6090.0,6601.0,6445.0,6594.0,6911.0,6934.0,6646.0,4647.0
971,PLT-008,여의도1주차장,1692,291815,2024-03-18,462,2024,3,18,0,0,올림픽대로,2639.0,1906.0,1518.0,1405.0,2135.0,4360.0,7273.0,7976.0,7454.0,6863.0,6759.0,6967.0,7349.0,7473.0,7608.0,7449.0,6090.0,6601.0,6445.0,6594.0,6911.0,6934.0,6646.0,4647.0
