주차장명,월,휴일여부,평균기온,최저기온,최고기온,영동_아침주차,영동_낮주차,영동_저녁주차,영동_아침이용,영동_낮이용,영동_저녁이용,요일,총 주차 대수,년도,아침 이용시간 예측,낮 이용시간 예측,저녁 이용시간 예측,아침 혼잡도,낮 혼잡도,저녁 혼잡도
뚝섬1주차장,8,0,26.8,24.0,31.7,29.00845550750624,65.20943641669304,54.78210807580073,1299.150493970397,2920.419927574447,2453.429578455156,3,67,2021,1135.9205,2604.2751,2318.0957,여유,혼잡,혼잡
뚝섬2주차장,8,0,26.8,24.0,31.7,93.25537038990262,209.63302042681855,176.11160918327886,3902.3186724325847,8772.200963330168,7369.480364237247,3,356,2021,5587.964,13789.423,12753.283,여유,보통,여유
뚝섬3주차장,8,0,27.4,24.1,31.6,46.968927444794936,108.35347003154575,87.67760252365929,1941.962197686645,4479.947791798108,3625.0900105152464,2,112,2021,2063.8276,4188.4844,3660.6826,여유,혼잡,보통
뚝섬1주차장,8,0,27.4,24.1,31.6,33.4387837364178,77.14053627760252,62.42067998597966,1537.7974763406935,3547.572870662461,2870.629652996845,2,67,2021,1145.7462,2710.7866,2157.177,여유,만차,혼잡
뚝섬4주차장,8,0,27.4,24.1,31.6,102.2492288818787,235.8805993690852,190.87017174903607,4474.611812127584,10322.56309148265,8352.825096389763,2,136,2021,5190.3315,12737.173,9658.326,보통,만차,만차
뚝섬2주차장,8,0,27.4,24.1,31.6,97.99689800210302,226.07082018927446,182.93228180862246,3078.3009814230622,7101.38832807571,5746.3106905012255,2,356,2021,5673.9907,14211.8,12193.198,여유,보통,여유
뚝섬2주차장,8,0,27.7,24.3,32.2,75.25510042701248,170.8779060572513,140.8669935157362,3289.0562496705143,7468.291739153355,6156.652011176129,1,356,2021,5154.792,11019.742,8893.57,여유,여유,여유
뚝섬4주차장,8,0,27.7,24.3,32.2,80.69991389459994,183.2411654102307,151.0589206951693,3623.9122779271434,8228.63218936159,6783.455532711266,1,136,2021,3622.659,8674.283,6789.716,보통,만차,만차
뚝섬1주차장,8,0,27.7,24.3,32.2,24.890575851828416,56.51775704219164,46.59166710597993,1414.4847558296867,3211.798161913297,2647.7170822570156,1,67,2021,700.3229,1367.8936,1251.2687,여유,혼잡,보통
뚝섬3주차장,8,0,27.7,24.3,32.2,39.474897640009125,89.63363030910081,73.89147205089004,1460.3767550564953,3316.0027764598376,2733.620468483666,1,112,2021,-310.86093,-54.75635,-1051.3624,여유,보통,보통
뚝섬1주차장,8,0,28.3,23.3,33.6,29.16606140640475,64.56520303730603,50.268735556289194,1967.6964344668204,4355.909357690473,3391.394207842705,0,67,2021,1580.0804,3497.8508,2591.5452,여유,혼잡,보통
뚝섬3주차장,8,0,28.3,23.3,33.6,34.22961373390557,75.77443967572722,58.995946590367176,1573.7520633872564,3483.830747221305,2712.4171893914377,0,112,2021,-2481.1086,-4424.3154,-5966.135,여유,혼잡,보통
뚝섬4주차장,8,0,28.3,23.3,33.6,87.70072631231429,194.14397857745496,151.1552951102307,4542.61406404754,10056.030373060416,7829.355562892042,0,136,2021,4745.9263,10592.09,8381.792,보통,만차,만차
뚝섬2주차장,8,0,28.3,23.3,33.6,77.16853747111257,170.8287663695389,133.0026961593485,2985.875536480686,6609.862660944205,5146.261802575106,0,356,2021,3828.0007,8756.181,7553.884,여유,여유,여유
뚝섬1주차장,8,1,26.8,24.4,32.1,19.00809660276564,51.17587156729084,35.81603182994352,536.5304248629698,1444.511393672964,1010.9581814640661,6,67,2021,193.23233,1445.2468,274.50793,여유,보통,보통
뚝섬3주차장,8,1,26.8,24.4,32.1,33.53315155393561,90.28196210456025,63.18488634150413,1022.1334965638127,2751.910074844885,1925.9564285913023,6,112,2021,2431.3286,2041.5298,1367.5739,여유,만차,보통
뚝섬2주차장,8,1,26.8,24.4,32.1,64.9144431151053,174.7704293147102,122.31512757018446,1768.8289140535876,4762.252803205253,3332.918282741159,6,356,2021,3235.1042,7430.3477,6100.658,여유,여유,여유
뚝섬4주차장,8,1,26.8,24.4,32.1,69.21816310063714,186.3574191035308,130.42441779583206,1929.1424835146486,5193.868172838819,3634.989343646532,6,136,2021,1773.1667,5407.3604,4004.0176,보통,만차,혼잡
뚝섬2주차장,8,1,28.0,23.4,32.3,54.05705387978359,127.74032299922145,84.20262312099494,672.4616213842252,1589.070409039187,1047.4679695765876,5,356,2021,139.6708,837.9317,-344.3876,여유,여유,여유
뚝섬4주차장,8,1,28.0,23.4,32.3,43.69273151937395,103.2487573114008,68.05851116922524,681.4033896951668,1610.2003872796597,1061.3962230251732,5,136,2021,1681.965,2987.9573,3476.0376,여유,보통,보통
뚝섬1주차장,8,1,28.0,23.4,32.3,17.680314614816435,41.77972970275288,27.53995568243068,131.48463857225556,310.7067254905875,204.80863593715688,5,67,2021,252.53271,1552.2201,1274.1178,여유,만차,혼잡
뚝섬3주차장,8,1,28.0,23.4,32.3,31.70263310242947,74.91537739803964,49.381989499530874,453.18507575908797,1070.9057153694127,705.909208871499,5,112,2021,2599.9873,-1091.2744,2480.9805,여유,만차,보통
뚝섬2주차장,8,0,28.1,26.0,32.2,74.13235866067956,170.45843793091257,132.40920340840788,2267.8209348371815,5214.581338613301,4050.597726549517,4,356,2021,2938.0886,10893.258,9764.53,여유,보통,여유
뚝섬1주차장,8,0,28.1,26.0,32.2,32.05192164904713,73.69953682424071,57.24854152671216,1844.8535516034367,4242.018739171941,3295.1277092246223,4,67,2021,573.6193,-1250.0658,2312.8843,여유,만차,혼잡
뚝섬3주차장,8,0,28.1,26.0,32.2,41.68716189937418,95.8546123112824,74.45822578934342,1883.9844252731323,4331.995474313192,3365.020100413676,4,112,2021,966.6772,3473.5193,2558.029,여유,혼잡,보통
뚝섬4주차장,8,0,28.1,26.0,32.2,80.81803556906976,185.83134745253332,144.3506169783969,4347.65636601492,9996.912633030443,7765.431000954637,4,136,2021,3834.362,9491.836,7263.733,보통,만차,만차
뚝섬4주차장,8,0,29.4,25.6,33.7,126.4634781222885,280.9107006888247,230.6258211888867,11463.577320135284,25463.80650930533,20905.61617055938,3,136,2021,10907.363,23781.281,19293.658,혼잡,만차,만차
뚝섬3주차장,8,0,29.4,25.6,33.7,57.28518052874824,127.24638322738299,104.46843624386874,3470.2133408885657,7708.312910594443,6328.47374851699,3,112,2021,3662.5486,9187.002,7089.896,보통,만차,혼잡
뚝섬1주차장,8,0,29.4,25.6,33.7,36.27400704761567,80.57469941387919,66.15129353850512,3115.600233740017,6920.618171515591,5681.7815947443905,3,67,2021,3339.4019,7947.8745,6502.5347,보통,만차,만차
뚝섬2주차장,8,0,29.4,25.6,33.7,126.66169674003504,281.3509995927257,230.9873036672392,12771.423760026913,28368.89867724399,23290.677562729088,3,356,2021,12432.536,27552.139,22691.209,여유,보통,보통
뚝섬2주차장,8,0,28.9,26.3,33.2,110.40659699542778,242.85488787285,192.73851513172215,10870.196766819068,23910.531515349445,18976.271717831478,2,356,2021,10733.225,23122.588,19292.275,여유,보통,보통
뚝섬3주차장,8,0,28.9,26.3,33.2,57.02318745917699,125.43054648377966,99.54626605704331,4065.631939908555,8942.931090790333,7097.436969301109,2,112,2021,4747.446,10262.551,7891.549,보통,만차,혼잡
뚝섬4주차장,8,0,28.9,26.3,33.2,134.26736337905504,295.340010160389,234.39262646055587,11530.20983017635,25362.323372523406,20128.466797300236,2,136,2021,11044.715,23875.068,18822.975,혼잡,만차,만차
뚝섬1주차장,8,0,28.9,26.3,33.2,41.04860657522315,90.29220190144423,71.6591915233326,2893.4212388417145,6364.488261121997,5051.090500036286,2,67,2021,3100.86,7354.774,5540.9526,보통,만차,만차
뚝섬2주차장,8,0,28.0,24.1,31.4,118.22572687863892,263.21812707452887,209.55614604683223,12259.467759780893,27294.517258266373,21730.014981952732,1,356,2021,11298.882,24100.125,19184.838,여유,보통,보통
뚝섬4주차장,8,0,28.0,24.1,31.4,130.82846933778316,291.2769121941487,231.89461846806813,11154.627337529248,24834.697096113032,19771.675566357717,1,136,2021,10971.496,23781.447,18949.8,혼잡,만차,만차
뚝섬3주차장,8,0,28.0,24.1,31.4,61.413364046941034,136.730905265449,108.85573068760996,4217.317722598081,9389.449331616273,7475.232945785646,1,112,2021,4839.7397,10603.714,8661.92,보통,만차,만차
뚝섬1주차장,8,0,28.0,24.1,31.4,37.60818384633522,83.73097781727822,66.66083833638656,2689.185188544066,5987.210291476973,4766.6045199789605,1,67,2021,3125.5159,7209.9688,5535.9585,보통,만차,만차
뚝섬2주차장,8,0,26.5,25.0,28.6,118.59806104818583,258.2767517757727,204.12518717604144,12720.611652908428,27702.293184872335,21894.095162219233,0,356,2021,7149.721,16862.879,15603.358,여유,보통,여유
뚝섬3주차장,8,0,26.5,25.0,28.6,55.11441735457861,120.02534075638317,94.86024188903819,3606.1159147629105,7853.213591860242,6206.670493376847,0,112,2021,4984.374,9090.639,7644.648,보통,만차,혼잡
뚝섬1주차장,8,0,26.5,25.0,28.6,35.51818007295066,77.34966404300249,61.13215588404684,2439.9356690343634,5313.566289114993,4199.498041850643,0,67,2021,2906.6216,4724.353,4144.2617,보통,만차,혼잡
뚝섬4주차장,8,0,26.5,25.0,28.6,126.35490497216357,275.16920714148586,217.47588788635053,10232.910155500096,22284.704933768477,17612.384910731424,0,136,2021,8639.963,18393.682,14559.02,혼잡,만차,만차
뚝섬3주차장,8,1,27.1,25.1,28.8,66.67321113138156,181.1005994266354,123.22618944198302,4105.8837054411715,11152.5751889497,7588.541105609128,6,112,2021,4949.2246,14232.538,9405.369,보통,만차,만차
뚝섬2주차장,8,1,27.1,25.1,28.8,104.4127646019749,283.61037268699505,192.97686271103004,8072.131063041147,21925.86421683607,14919.00472012278,6,356,2021,7759.2725,21650.553,14146.646,여유,보통,보통
뚝섬4주차장,8,1,27.1,25.1,28.8,118.78973735267712,322.66171488141777,219.54854776590508,8158.932036023512,22161.6366953349,15079.431268641589,6,136,2021,6959.6665,19383.385,14031.375,혼잡,만차,만차
뚝섬1주차장,8,1,27.1,25.1,28.8,49.78026814930645,135.2152723481887,92.00445950250486,4537.911736599774,12326.068021892104,8387.020241508122,6,67,2021,957.7024,2610.9688,2237.6765,여유,만차,보통
뚝섬1주차장,7,1,29.8,26.8,34.3,65.6452651194308,151.9764526511943,94.37828222937488,6544.1175673386415,15150.396175673386,9408.486256987972,5,67,2021,6469.168,14398.101,8922.479,만차,만차,만차
뚝섬3주차장,7,1,29.8,26.8,34.3,97.83669320684398,226.50336693206845,140.65993986108757,7042.34829747586,16303.85848297476,10124.79321954938,5,112,2021,6767.7754,15484.967,9491.165,혼잡,만차,만차
뚝섬4주차장,7,1,29.8,26.8,34.3,191.46535659833984,443.2646535659834,275.2699898356767,14302.251736405218,33111.38251736405,20562.365746230727,5,136,2021,14183.274,32781.227,20641.393,만차,만차,만차
뚝섬2주차장,7,1,29.8,26.8,34.3,163.27155683550737,377.9927155683551,234.7357275961375,13601.404370658987,31488.83904370659,19554.75658563442,5,356,2021,13764.925,32647.46,19754.04,여유,만차,보통
뚝섬1주차장,7,0,30.5,25.8,35.4,44.217287372250134,96.18473930365495,78.59797332409492,3558.3811536462845,7740.455915468561,6325.162930885154,4,67,2021,3427.7834,7442.718,6167.1914,보통,만차,만차
뚝섬4주차장,7,0,30.5,25.8,35.4,131.23852416421272,285.4798198510307,233.2816559847566,10132.623592586178,22041.238091113806,18011.138316300014,4,136,2021,10451.336,22790.064,18639.303,혼잡,만차,만차
뚝섬3주차장,7,0,30.5,25.8,35.4,65.21545123852417,141.86151047981986,115.92303828165598,4242.43672267452,9228.464576476703,7541.098700848778,4,112,2021,4064.467,8908.23,7400.4463,보통,만차,만차
뚝섬2주차장,7,0,30.5,25.8,35.4,117.30705006062706,255.17503897453665,208.5179109648363,11778.960401870778,25622.472631214274,20937.566966914947,4,356,2021,12308.591,26613.207,21890.744,여유,보통,보통
뚝섬4주차장,7,0,29.6,27.0,33.3,115.36891141770928,256.12661752369394,206.50447105859675,10670.027504595995,23688.167115854856,19098.805379549147,3,136,2021,10266.63,22148.486,18216.586,혼잡,만차,만차
뚝섬1주차장,7,0,29.6,27.0,33.3,37.524836239670144,83.30761954057866,67.16754421975119,3534.320613275741,7846.425634069288,6326.25375265497,3,67,2021,3190.3706,6374.634,5596.022,보통,만차,혼잡
뚝섬3주차장,7,0,29.6,27.0,33.3,48.90204722722971,108.56578078426473,87.53217198850555,3450.8877327003042,7661.199118282258,6176.913149017439,3,112,2021,3415.4448,7885.0757,6057.757,여유,만차,보통
뚝섬2주차장,7,0,29.6,27.0,33.3,103.1932996590929,229.0959537365913,184.71074660431577,11209.347225444872,24885.492583932748,20064.16019062238,3,356,2021,13697.278,29813.793,24353.17,여유,혼잡,보통
뚝섬2주차장,7,0,30.4,27.1,34.7,113.06174603461683,249.6295780506773,196.30867591470582,11855.100504602919,26174.93396755349,20583.96552784359,2,356,2021,12387.168,27461.484,20991.137,여유,보통,보통
뚝섬3주차장,7,0,30.4,27.1,34.7,48.946229947007645,108.06861876254725,84.9851512904451,2955.583711634805,6525.647628004557,5131.768660360637,2,112,2021,3259.8762,7055.322,5700.97,여유,혼잡,보통
뚝섬1주차장,7,0,30.4,27.1,34.7,39.64240111410537,87.52664990685645,68.83094897903818,3058.330343093812,6752.502414497839,5310.167242408348,2,67,2021,2804.968,5863.579,4781.423,보통,만차,혼잡
뚝섬4주차장,7,0,30.4,27.1,34.7,123.78137490730859,273.29749868875587,214.92112640393555,10293.270803566584,22726.56258703948,17872.166609393935,2,136,2021,10180.513,22049.08,17468.432,혼잡,만차,만차
뚝섬4주차장,7,0,31.1,27.8,35.7,128.39367119301647,285.7652764306498,236.84105237633364,10772.445960925592,23976.189552445612,19871.36448662879,1,136,2021,10577.762,22313.684,18731.836,혼잡,만차,만차
뚝섬2주차장,7,0,31.1,27.8,35.7,109.26281695995566,243.18581127892475,201.55137176111955,10904.784138146044,24270.734100041565,20115.481761812385,1,356,2021,11469.653,24723.414,20389.703,여유,보통,보통
뚝섬3주차장,7,0,31.1,27.8,35.7,48.51742413745323,107.98503533324094,89.4975405293058,3047.919807399196,6783.742829430511,5622.337363170292,1,112,2021,2987.3713,7207.869,5882.506,여유,혼잡,보통
뚝섬1주차장,7,0,31.1,27.8,35.7,39.64228557572398,88.23167521130662,73.12603921296937,2942.404271165304,6548.897325758625,5427.69840307607,1,67,2021,2700.5618,6221.9507,5378.031,보통,만차,만차
뚝섬4주차장,7,0,31.2,27.4,35.4,121.07586511234506,256.35420880373624,198.56992608391863,11058.892950391642,23415.019582245426,18137.087467362922,0,136,2021,11075.136,23221.766,18062.328,혼잡,만차,만차
뚝섬3주차장,7,0,31.2,27.4,35.4,45.403449417129394,96.13282830140109,74.46372228146949,3385.2895965873563,7167.6814805280765,5552.028922884566,0,112,2021,3422.394,7038.779,5338.7393,여유,혼잡,보통
뚝섬1주차장,7,0,31.2,27.4,35.4,38.466811311734624,81.44586842202037,63.08732026624499,2966.568896407163,6281.1231750818215,4865.307928511013,0,67,2021,2851.824,6223.209,4675.668,보통,만차,혼잡
뚝섬2주차장,7,0,31.2,27.4,35.4,119.81465818409146,253.68385246203064,196.50148935387782,12231.605192512776,25898.00592064134,20060.388886845878,0,356,2021,11970.234,25241.145,19705.807,여유,보통,보통
뚝섬4주차장,7,1,31.5,27.2,35.9,154.58145061993523,377.4099590527732,282.0085903272914,10891.91535664175,26592.565358073476,19870.519285284765,6,136,2021,11402.434,24320.951,17975.262,만차,만차,만차
뚝섬3주차장,7,1,31.5,27.2,35.9,78.99985682787843,192.87781691149098,144.1223262606305,4722.710190991608,11530.47699224007,8615.812816768317,6,112,2021,4675.378,11292.55,8668.569,보통,만차,만차
뚝섬1주차장,7,1,31.5,27.2,35.9,51.65375254130513,126.11241874982103,94.2338287088738,4623.77046645477,11288.916072502363,8435.313461042864,6,67,2021,4750.4907,11605.005,8574.168,보통,만차,만차
뚝섬2주차장,7,1,31.5,27.2,35.9,136.35071442888633,332.8996936116599,248.74959195945362,11400.856741975198,27835.14360163789,20798.999656386906,6,356,2021,16698.31,53752.332,32539.303,보통,만차,만차
뚝섬4주차장,7,1,31.7,26.9,36.5,168.42226021049163,375.274689514551,250.30305027495726,11962.647086688772,26654.900994789194,17778.451918522027,5,136,2021,12101.23,27205.135,17849.594,만차,만차,만차
뚝섬2주차장,7,1,31.7,26.9,36.5,188.5735381953741,420.17531357485626,280.2511482297695,15111.973657652463,33672.1595781929,22458.866764154634,5,356,2021,15402.882,40607.375,21477.287,보통,만차,보통
뚝섬3주차장,7,1,31.7,26.9,36.5,116.02893744979713,258.53306695775746,172.43799559244536,6994.4025291949,15584.770292257943,10394.827178547155,5,112,2021,7000.992,19320.684,10399.16,혼잡,만차,만차
뚝섬1주차장,7,1,31.7,26.9,36.5,66.81739542355776,148.88101662101207,99.30158795543015,6244.987106872902,13914.93971536259,9281.073177764505,5,67,2021,6120.138,13465.556,9110.946,혼잡,만차,만차
뚝섬1주차장,7,0,31.2,27.2,35.8,41.411799440768334,90.87698640129213,73.71121415793951,3319.77891245072,7285.158026363778,5909.0630611855,4,67,2021,3427.7834,7442.718,6167.1914,보통,만차,만차
뚝섬2주차장,7,0,31.2,27.2,35.8,125.44156723805554,275.2778617204189,223.28057104152552,13246.147032772364,29068.28343666962,23577.569530558012,4,356,2021,12308.591,26613.207,21890.744,여유,보통,보통
뚝섬3주차장,7,0,31.2,27.2,35.8,62.72078361902777,137.63893086020946,111.64028552076276,3844.060334496952,8435.678320220914,6842.261345282132,4,112,2021,4064.467,8908.23,7400.4463,보통,만차,만차
뚝섬4주차장,7,0,31.2,27.2,35.8,124.235398322305,272.6309592038764,221.13364247381853,10347.120043765955,22706.453238159746,18417.426718074294,4,136,2021,10451.336,22790.064,18639.303,혼잡,만차,만차
뚝섬3주차장,7,0,31.2,26.5,35.9,49.38082308470424,108.07886564091642,90.54031127437932,3294.577011127082,7210.777866510496,6040.64512236242,3,112,2021,3180.2678,7511.0176,6030.645,여유,혼잡,혼잡
뚝섬4주차장,7,0,31.2,26.5,35.9,121.66001171271891,266.274947204032,223.06504108324904,9965.567800670817,21811.448171218653,18271.984028110528,3,136,2021,9926.53,21698.803,18045.648,혼잡,만차,만차
뚝섬2주차장,7,0,31.2,26.5,35.9,108.71745727519563,237.94782516104988,199.33471756375448,11515.289357397643,25203.294184457576,21113.416458144777,3,356,2021,11378.952,25118.541,20829.445,여유,보통,보통
뚝섬1주차장,7,0,31.2,26.5,35.9,34.646222648139265,75.82952669967523,63.524250652185486,3010.4381621679167,6588.888587197643,5519.673250634439,3,67,2021,2798.7864,6098.165,5168.4307,보통,만차,만차
뚝섬1주차장,7,0,30.5,25.3,35.3,40.6081576786203,85.69701615110868,71.69482617027101,3234.091103202846,6825.031553973903,5709.87734282325,2,67,2021,3070.0486,6543.4253,5709.567,보통,만차,만차
뚝섬4주차장,7,0,30.5,25.3,35.3,115.87681357788117,244.5394652796788,204.58372114244,9938.3338625787,20973.26266995164,17546.40346746966,2,136,2021,10252.24,21799.123,18225.715,혼잡,만차,만차
뚝섬2주차장,7,0,30.5,25.3,35.3,112.80043799616752,238.047267086413,199.15229491741945,10906.366712291265,23016.141034765948,19255.492252942786,2,356,2021,11989.126,26690.385,21188.527,여유,보통,보통
뚝섬3주차장,7,0,30.5,25.3,35.3,55.16966876539829,116.42675426590019,97.40357696870151,3941.657486996988,8318.23713842504,6959.105374577972,2,112,2021,3077.9402,6635.3916,5888.676,여유,만차,보통
뚝섬4주차장,7,0,27.9,23.6,31.8,123.66054605567204,265.87178712360907,215.46766682071885,9818.851754417146,21110.659355113938,17108.48889046891,1,136,2021,9939.544,21830.738,16992.055,혼잡,만차,만차
뚝섬1주차장,7,0,27.9,23.6,31.8,31.68162750186639,68.11591240356927,55.20246009456433,2740.9717729034087,5893.125066657186,4775.903160439405,1,67,2021,2381.2976,5461.6567,4249.1284,보통,만차,혼잡
뚝섬3주차장,7,0,27.9,23.6,31.8,51.30379679334493,110.30383234384442,89.39237086281062,3182.879377155248,6843.232180312133,5545.888442532618,1,112,2021,3714.7039,7786.9277,7108.343,여유,혼잡,혼잡
뚝섬2주차장,7,0,27.9,23.6,31.8,119.77699171673359,257.5220946354296,208.70091364783676,12016.330317465958,25835.266930925376,20937.40275160866,1,356,2021,12701.891,27544.957,22926.69,여유,보통,보통
뚝섬3주차장,7,0,26.4,24.0,30.5,46.350305576053415,91.54536338006848,74.10433104387808,3042.285387220676,6008.744016196476,4863.970596582846,0,112,2021,3522.8523,6832.334,5930.7573,여유,혼잡,보통
뚝섬1주차장,7,0,26.4,24.0,30.5,34.325462148303714,67.79538703146581,54.87915082023046,2818.6232994645316,5566.994456112467,4506.382244423001,0,67,2021,1813.6417,3739.846,1788.4817,여유,혼잡,보통
뚝섬2주차장,7,0,26.4,24.0,30.5,112.5962611871109,222.38614217327958,180.01759663960948,12738.463226807437,25159.429490454295,20366.107282738263,0,356,2021,13186.466,27357.764,22377.008,여유,보통,보통
뚝섬4주차장,7,0,26.4,24.0,30.5,117.18756504134261,231.45431496092786,187.35811999772946,10445.65353541087,20630.956727403453,16700.389737185673,0,136,2021,10470.75,22465.77,17342.248,혼잡,만차,만차
뚝섬3주차장,7,1,29.6,25.7,34.1,100.5052501890068,249.22286002296082,178.27188978803233,6445.279870075323,15982.359924957298,11432.360204967377,6,112,2021,6583.733,17232.904,12601.452,혼잡,만차,만차
뚝섬4주차장,7,1,29.6,25.7,34.1,187.49558984123428,464.9327975807129,332.57161257805274,13651.963150673424,33852.771819785514,24215.26502954106,6,136,2021,13876.301,34312.28,24695.041,만차,만차,만차
뚝섬2주차장,7,1,29.6,25.7,34.1,167.69910116764203,415.8434463640691,297.4574524682888,12984.78341220284,32198.36628118612,23031.850306611035,6,356,2021,19489.832,62337.496,43937.23,보통,만차,만차
뚝섬1주차장,7,1,29.6,25.7,34.1,59.579816873407445,147.7400666423991,105.6801164841934,5257.680900512419,13037.470864951138,9325.848234536441,6,67,2021,5063.9824,12497.29,9064.162,혼잡,만차,만차
뚝섬1주차장,7,1,29.1,24.7,32.8,70.65280717042201,156.9006182829163,104.4465745466617,6256.816818125233,13894.683970289223,9249.499211585544,5,67,2021,5353.8037,11712.7295,8184.565,만차,만차,만차
뚝섬3주차장,7,1,29.1,24.7,32.8,131.30356031370596,291.58940204987755,194.10703763641646,8610.278849744802,19121.081372671066,12728.639777584132,5,112,2021,9289.659,20212.412,14900.019,만차,만차,만차
뚝섬4주차장,7,1,29.1,24.7,32.8,196.21050666002736,435.7300302917133,290.05946304825926,16357.188908253453,36324.85609361384,24180.954998132704,5,136,2021,15748.347,35299.555,22707.824,만차,만차,만차
뚝섬2주차장,7,1,29.1,24.7,32.8,231.11129092493462,513.2351549856841,341.6535540893813,18972.619631519978,42133.01452342421,28047.365845055814,5,356,2021,20075.533,46142.574,30647.613,보통,만차,혼잡
뚝섬4주차장,7,0,28.8,24.2,35.2,141.2888904750009,306.71546340244817,249.99564612255094,12635.032297205667,27428.623532350735,22356.344170443597,4,136,2021,11637.823,25502.209,21138.926,만차,만차,만차
뚝섬1주차장,7,0,28.8,24.2,35.2,40.28150315834553,87.44466650012491,71.27383034152957,3129.609649905428,6793.879340494629,5537.511009599943,4,67,2021,3309.4666,7003.826,5953.743,보통,만차,만차
뚝섬2주차장,7,0,28.8,24.2,35.2,127.32193711858963,276.39545340994255,225.28260947146782,13214.762071303665,28687.123657257056,23382.114271439277,4,356,2021,13449.672,29866.176,23474.803,여유,혼잡,보통
뚝섬3주차장,7,0,28.8,24.2,35.2,63.559758752364296,137.97801648763428,112.46222476000143,3686.6684272509906,8003.164376717462,6523.167196031548,4,112,2021,3928.4773,8626.252,6916.81,보통,만차,만차
뚝섬3주차장,7,0,29.1,25.9,34.5,43.343786532074,92.29563377929524,72.36057968863075,3021.9788090775824,6434.958082054518,5045.0631088679,3,112,2021,3096.7378,7171.4424,5125.3213,여유,혼잡,보통
뚝섬1주차장,7,0,29.1,25.9,34.5,31.88268913176597,67.89053830880853,53.226772559425505,2247.417008405856,4785.617357258169,3751.9656343359743,3,67,2021,2584.3958,5419.8633,4021.949,여유,만차,혼잡
뚝섬2주차장,7,0,29.1,25.9,34.5,107.31754838470245,228.5204394054666,179.16201220983095,12850.807555992651,27364.324228535377,21453.86821547197,3,356,2021,12302.886,26832.494,21094.154,여유,보통,보통
뚝섬4주차장,7,0,29.1,25.9,34.5,105.23371249373736,224.08314931992356,175.68313818633908,9806.323319292645,20881.443413556997,16371.23326715036,3,136,2021,10044.749,21465.658,17051.082,보통,만차,만차
뚝섬4주차장,7,0,29.7,26.1,33.5,121.71784624327854,255.12418253160874,209.1579712251126,10830.188090393834,22700.39249382357,18610.419415782584,2,136,2021,10937.827,23087.242,18849.361,혼잡,만차,만차
뚝섬1주차장,7,0,29.7,26.1,33.5,38.21857288184855,80.10725185292834,65.67417526522307,3598.3617206801323,7542.271908152884,6183.366371166981,2,67,2021,3395.8076,7398.434,6158.9263,보통,만차,혼잡
뚝섬2주차장,7,0,29.7,26.1,33.5,130.02623165237605,272.53880249963663,223.43496584798717,14138.379450661236,29634.458799593078,24295.161749745672,2,356,2021,14058.619,29295.875,23899.691,여유,보통,보통
뚝섬3주차장,7,0,29.7,26.1,33.5,64.18227728527827,134.52793925301552,110.28978346170612,3843.6667998837365,8056.438562708908,6604.894637407352,2,112,2021,3904.88,8401.505,6746.793,보통,만차,혼잡
뚝섬1주차장,7,0,28.8,26.3,31.5,43.61892671249025,91.09312827581203,73.2879450116977,3084.571120259707,6441.773191389035,5182.655688351258,1,67,2021,3648.432,8444.079,6263.3906,보통,만차,만차
뚝섬3주차장,7,0,28.8,26.3,31.5,55.78189666116542,116.49409673733655,93.72400660149803,4153.444531094144,8673.992781878525,6978.562687027331,1,112,2021,5289.224,11409.056,9114.595,보통,만차,혼잡
뚝섬2주차장,7,0,28.8,26.3,31.5,134.42178857070314,280.72449627305537,225.8537151562415,15046.432652024883,31422.7497778342,25280.817570140916,1,356,2021,15239.561,31588.951,25371.852,여유,보통,보통
뚝섬4주차장,7,0,28.8,26.3,31.5,119.11322294564646,248.7543118301021,200.13246522425143,12913.299370681369,26967.945446961316,21696.755182357312,1,136,2021,12571.31,26693.19,21210.8,혼잡,만차,만차
뚝섬3주차장,7,0,28.1,23.8,32.5,61.31824219407702,123.89568405889285,98.78607374703009,4249.526911492338,8586.3199072082,6846.153181299458,0,112,2021,5559.225,10992.271,10370.135,보통,만차,만차
뚝섬2주차장,7,0,28.1,23.8,32.5,136.88649841917194,276.5840270892185,220.5294744916094,15564.469870727551,31448.563635343195,25074.96649392924,0,356,2021,15782.546,32282.22,25570.043,여유,보통,보통
뚝섬4주차장,7,0,28.1,23.8,32.5,127.38648906516002,257.38892110826333,205.2245898265766,12209.239294333336,24669.201204796736,19669.55950086992,0,136,2021,11486.867,22877.82,19457.633,혼잡,만차,만차
뚝섬1주차장,7,0,28.1,23.8,32.5,39.07958393354909,78.9616859671113,62.9587300993396,2547.9456906067007,5148.214674573925,4104.839634819373,0,67,2021,2632.6975,4935.0864,4644.403,보통,만차,혼잡
뚝섬1주차장,7,1,25.7,24.1,27.5,47.22087378640776,126.0,87.77912621359224,4925.62562772012,13143.103448275862,9156.270924004019,6,67,2021,4516.3794,12879.466,7529.583,보통,만차,만차
뚝섬4주차장,7,1,25.7,24.1,27.5,163.55429081575713,436.4137931034483,304.0319160807946,13017.039950898336,34733.51724137931,24197.442807722353,6,136,2021,11515.271,32947.285,22019.98,만차,만차,만차
뚝섬2주차장,7,1,25.7,24.1,27.5,170.97212922664878,456.2068965517242,317.82097422162707,14830.068212253094,39571.24137931035,27567.69040843656,6,356,2021,16182.836,40723.445,28754.05,여유,만차,혼잡
