지구별,주차장명,년도,월,휴일여부,평균기온,최저기온,최고기온,요일,영동_아침주차,영동_낮주차,영동_저녁주차,청담_아침주차,청담_낮주차,청담_저녁주차,영동_아침이용,영동_낮이용,영동_저녁이용,청담_아침이용,청담_낮이용,청담_저녁이용,총 주차 대수
PLT-005,뚝섬1주차장,2021,12,1,1.2,-3.8,5.1,6,40.7475660818413,113.68707133499446,86.56536258316422,49.720616993255376,112.64203615756074,78.63734684918386,3716.1442112563896,10368.166559634205,7894.689229109404,4534.4790078620745,10272.860218701358,7171.660773436564,67
PLT-005,뚝섬4주차장,2021,12,1,1.2,-3.8,5.1,6,89.27267589714609,249.07374964679286,189.65357445606102,108.93147623418605,246.7842119966476,172.2843117691663,6133.607696062061,17112.970484728605,13030.421819209329,7484.293869976453,16955.664504928758,11837.041625094784,136
PLT-005,뚝섬3주차장,2021,12,1,6.0,4.4,9.8,5,65.10408448139832,157.3720944346665,122.52382108393518,81.70650730411685,151.7679282868526,111.52556440903055,4767.12864396836,11523.286520604479,8971.58483542716,5982.810978308986,11112.931606905711,8166.257414785304,112
PLT-005,뚝섬2주차장,2021,12,1,6.0,4.4,9.8,5,125.30177419028546,302.88426291193787,235.8139628977767,157.2554227534307,292.09827357237714,214.64630367419213,11497.192611923692,27791.455726163746,21637.351661912562,14429.132359451083,26801.776228419654,19695.091412129263,356
PLT-005,뚝섬1주차장,2021,12,1,6.0,4.4,9.8,5,41.13823309259372,99.44091764277478,77.4208492646315,51.629039397963695,95.89973439575033,70.47122620628598,3493.730493010459,8445.179583662075,6575.089923327466,4384.67906153165,8144.438911022577,5984.882027445773,67
PLT-005,뚝섬4주차장,2021,12,1,6.0,4.4,9.8,5,110.20517489025106,266.39218304302966,207.40264206671924,138.30898627711375,256.90571049136787,188.78530323151838,7860.799255527908,19001.425987740487,14793.774756731606,9865.409473218237,18324.76759628154,13465.822930500222,136
PLT-005,뚝섬3주차장,2021,12,0,7.0,5.8,8.2,4,46.76030494895979,95.8104406254038,88.42925442563639,61.125402696575584,93.40484429065742,76.46975301276697,3247.9181511084844,6654.885367249368,6142.196481642146,4245.70167214959,6487.795353435491,5311.502974414919,112
PLT-005,뚝섬2주차장,2021,12,0,7.0,5.8,8.2,4,97.16427002381256,199.08662987096895,183.74910010521845,127.01382378509211,194.08798813643102,158.89818807847684,13279.521754379482,27209.33560999022,25113.142635630295,17359.085141561696,26526.16707859614,21716.74777984216,356
PLT-005,뚝섬1주차장,2021,12,0,7.0,5.8,8.2,4,31.173536632639863,63.873627083602535,58.952836283757584,40.75026846438372,62.269896193771615,50.979835341844655,2408.6617687778034,4935.274601738874,4555.063629483322,3148.6197692058568,4811.360355907068,3939.019874887075,67
PLT-005,뚝섬4주차장,2021,12,0,7.0,5.8,8.2,4,84.41145958318717,172.95650970040427,159.63203071640854,110.34325941329878,168.61393969352443,138.04280089317675,8135.685784431355,16669.772377383568,15385.541838185072,10635.026232805494,16251.229856648539,13304.743910545963,136
PLT-005,뚝섬2주차장,2021,12,0,6.5,2.7,9.7,3,100.13583188908143,202.98678509532058,194.87738301559793,136.85631123100953,196.51661223910264,164.62707652988783,12685.681722992487,25715.32788128249,24687.990395725014,17337.60606275735,24895.65572199347,20855.738215249185,356
PLT-005,뚝섬4주차장,2021,12,0,6.5,2.7,9.7,3,86.4626660889659,175.26971403812823,168.26761987290584,118.16910407496806,169.6830186000284,142.14787732500355,7939.484582611206,16094.243392547658,15451.272024841133,10850.946684651428,15581.241835865398,13052.811479483174,136
PLT-005,뚝섬3주차장,2021,12,0,6.5,2.7,9.7,3,43.63348497978046,88.45006499133447,84.91645002888504,59.6341757773676,85.63073264233991,71.73509158029249,3540.746714326978,7177.498591854418,6890.754693818602,4839.162217804913,6948.716917506744,5821.120864688343,112
PLT-005,뚝섬1주차장,2021,12,0,6.5,2.7,9.7,3,28.150635470826106,57.06455805892546,54.78480647024841,38.47366179185007,55.24563396279994,46.280704245349995,2064.2458838821485,4184.462521663777,4017.2915944540728,2821.218656822377,4051.0834161578873,3393.6979270197357,67
PLT-005,뚝섬4주차장,2021,12,0,6.7,1.9,13.3,2,88.70975740641362,175.90969819211338,169.38054440147295,124.00649702219815,182.12885760693015,127.86464537087168,7882.495586684182,15630.833182213502,15050.671231102311,11018.863021115321,16183.44991878722,11361.687060097454,136
PLT-005,뚝섬2주차장,2021,12,0,6.7,1.9,13.3,2,109.76299476323528,217.65785237134767,209.579152865417,153.43661037078434,225.3529874076532,158.21040222156242,13691.145093540086,27149.270516829813,26141.584389630094,19138.717012766996,28109.113226330403,19734.169760902598,356
PLT-005,뚝섬3주차장,2021,12,0,6.7,1.9,13.3,2,56.005699376399384,111.0581965544679,106.9361040691327,78.28981609235552,114.98457830483608,80.72560560280839,3939.816990803278,7812.579337910104,7522.603671286615,5507.43140576698,8088.787397174144,5678.781197058875,112
PLT-005,뚝섬1주차장,2021,12,0,6.7,1.9,13.3,2,32.49965766732665,64.4461797524102,62.05416258026313,45.43095167403112,66.72462755645597,46.8444207695129,2341.2017542236445,4642.556873484946,4470.241372291408,3272.7428960651096,4806.691094538659,3374.566009396231,67
PLT-005,뚝섬1주차장,2021,12,0,6.8,2.6,13.3,1,26.807666492654178,52.43810127526288,51.75423223208292,36.43603696985402,53.572289885117044,40.991673145028926,2180.834364978745,4265.89958237005,4210.266052651204,2964.1133281506436,4358.167124470934,3334.719547378422,67
PLT-005,뚝섬4주차장,2021,12,0,6.8,2.6,13.3,1,81.2415541800283,158.9154672235066,156.84297859646503,110.42066165673317,162.3526647663471,124.22667357691972,8257.989111790585,16153.336937877542,15942.673950331864,11223.968212835794,16502.718977282544,12627.31280988166,136
PLT-005,뚝섬3주차장,2021,12,0,6.8,2.6,13.3,1,44.611231262584816,87.26340517562831,86.12536356178686,60.63401572082577,89.15083354927874,68.21515072989547,3662.213737042284,7163.60504139011,7070.181221567603,4977.552042843569,7318.547326595837,5599.900630560593,112
PLT-005,뚝섬2주차장,2021,12,0,6.8,2.6,13.3,1,99.04511894995895,193.740771123872,191.21410992616896,134.61864040770493,197.93120843050878,151.45015116178627,14001.378178835106,27387.899917965544,27030.72190319934,19030.180530361926,27980.27537358556,21409.544096052512,356
PLT-005,뚝섬1주차장,2021,12,0,5.4,-0.7,12.1,0,45.681105073850155,91.0254840437744,83.29341088237543,63.482798608426734,90.20100502512564,66.31619636644761,2031.7709688528353,4048.5652789469655,3704.6637522001984,2823.541747197525,4011.8947007766105,2949.563552025863,67
PLT-005,뚝섬3주차장,2021,12,0,5.4,-0.7,12.1,0,62.7076987831943,124.9531644600903,114.33913675671536,87.14456899884033,123.82137962539973,91.0340513757599,4068.317689599755,8106.646858498508,7418.0354519017355,5653.720332431386,8033.21950662403,5906.060160944582,112
PLT-005,뚝섬4주차장,2021,12,0,5.4,-0.7,12.1,0,80.35721665263641,160.12210147700313,146.52068187036042,111.67201391573248,158.6717679305619,116.65621815370557,7078.91015535318,14105.640009183438,12907.449835463378,9837.5253189022,13977.875742348106,10276.59893874969,136
PLT-005,뚝섬2주차장,2021,12,0,5.4,-0.7,12.1,0,119.18615596540904,237.49376291421137,217.32008112037954,165.6323927328952,235.3426222019187,173.02498506518603,13543.617088849775,26987.401010178313,24694.98190097191,18821.495554696554,26742.957971676566,19661.546473626873,356
PLT-005,뚝섬2주차장,2021,12,1,2.9,-2.3,9.6,6,137.57036810285445,365.1825208540598,265.2471110430856,172.48114232500384,344.3215893217445,251.19726835325156,12202.025917706174,32390.45330476263,23526.520777531183,15298.493403693928,30540.159300791558,22280.347295514508,356
PLT-005,뚝섬3주차장,2021,12,1,2.9,-2.3,9.6,6,79.53286905946273,211.1211448687533,153.34598607178387,99.71566040664285,199.06091882663355,145.22342076672354,4945.726384531004,13128.50182393306,9535.771791535928,6200.786900512183,12378.540470277821,9030.672629209994,112
PLT-005,뚝섬1주차장,2021,12,1,2.9,-2.3,9.6,6,46.9315578684217,124.5804953955256,90.48794673605263,58.84122303274871,117.4638755238243,85.69490144342696,3569.8435754189927,9476.201117318435,6882.955307262569,4475.750892441409,8934.876241657614,6518.372865900977,67
PLT-005,뚝섬4주차장,2021,12,1,2.9,-2.3,9.6,6,117.68715083798877,312.40223463687147,226.91061452513964,147.55222722334312,294.55635961508614,214.89141316157065,8224.307696232234,21831.54307288079,15857.149230886966,10311.362874437371,20584.423347043303,15017.21377851932,136
PLT-005,뚝섬4주차장,2021,12,1,1.4,-2.7,7.0,5,115.587662470786,240.16380335397105,209.24853417524295,145.15786267201835,239.7969825114679,180.04515481651376,7612.828488252901,15817.655664438886,13781.515847308214,9560.37944380734,15793.496129587156,11858.124426605506,136
PLT-005,뚝섬3주차장,2021,12,1,1.4,-2.7,7.0,5,75.69457542334658,157.27541104596332,137.03001353069007,95.05913130733944,157.03519208715596,117.9056766055046,4825.631473205133,10026.519988519414,8735.848538275453,6060.14807912844,10011.20570527523,7516.646215596331,112
PLT-005,뚝섬1주차장,2021,12,1,1.4,-2.7,7.0,5,59.32818073721759,123.26991676575504,107.40190249702735,74.50580561926606,123.08163704128441,92.41255733944955,3332.6071179630158,6924.368772807413,6033.024109229571,4185.170943233945,6913.7926462155965,5191.036410550459,67
PLT-005,뚝섬2주차장,2021,12,1,1.4,-2.7,7.0,5,131.34031735618515,272.89409159867154,237.7655910451433,164.94043864678898,272.47727924311926,204.58228211009174,11974.2680921727,24879.694821435893,21677.037086391407,15037.583823107798,24841.694129873853,18651.72204701835,356
PLT-005,뚝섬3주차장,2021,12,0,1.9,-1.8,4.6,4,46.45403581342187,88.78517389647853,89.7607902900996,61.37843704775687,91.8530456518879,71.76851730035521,3199.9604492098915,6115.917378762314,6183.1221720277945,4228.019536903039,6327.246020260492,4943.734442836469,112
PLT-005,뚝섬2주차장,2021,12,0,1.9,-1.8,4.6,4,99.72133021281228,190.5921732977739,192.68649648941383,131.75904486251807,197.17787133271935,154.0630838047625,13072.991527422486,24985.72633756055,25260.282135016965,17272.983357452966,25849.079989475067,20196.93665307196,356
PLT-005,뚝섬4주차장,2021,12,0,1.9,-1.8,4.6,4,77.42339302236978,147.97528982746422,149.601317150166,102.29739507959478,153.08840941981316,119.61419550059202,7204.917723471036,13770.383170957384,13921.699105571583,9519.659189580318,14246.203262728586,11131.137547691093,136
PLT-005,뚝섬1주차장,2021,12,0,1.9,-1.8,4.6,4,39.02139008327437,74.57954607304197,75.39906384368366,51.55788712011577,77.15655834758583,60.28555453229838,2377.2078593588417,4543.433298862461,4593.358841778697,3140.939218523878,4700.426522825944,3672.6342586501773,67
PLT-005,뚝섬4주차장,2021,12,0,1.3,-4.6,5.0,3,75.68616645215089,141.7142287402788,136.5996048075703,96.8561640280301,145.52006228912535,111.62377368284453,7643.447600746876,14311.53581204793,13795.016587205193,9781.37814689852,14695.881996712516,11272.73985638896,136
PLT-005,뚝섬3주차장,2021,12,0,1.3,-4.6,5.0,3,39.12589960662037,73.25905045048312,70.6150499428965,50.06971191279522,75.22647287827665,57.703815208928106,3243.815020937947,6073.695701829125,5854.489277232928,4151.134804048793,6236.808997318106,4784.0561986330995,112
PLT-005,뚝섬1주차장,2021,12,0,1.3,-4.6,5.0,3,43.401954208436806,81.26550405162881,78.33254173993438,55.54181157539579,83.44794532398996,64.01024310061423,2595.778946032666,4860.3176585754945,4684.903395391839,3321.838100181676,4990.844848170256,3828.3170516480664,67
PLT-005,뚝섬2주차장,2021,12,0,1.3,-4.6,5.0,3,44.2571651288001,82.86679477185795,79.87604009934195,56.6362315079159,85.09223981313261,65.27152867895146,1933.8456936714824,3620.918641118141,3490.2356652103767,2474.757072411108,3718.160913573838,2852.082014015053,356
PLT-005,뚝섬1주차장,2021,12,0,-1.3,-3.0,1.5,2,35.6253813300793,69.20988407565589,65.1647345942648,47.35246578169062,72.85421968498521,49.793314533324164,1570.4506334565547,3050.9345368409718,2872.614829702473,2087.408109223468,3211.585425407525,2195.0064653690074,67
PLT-005,뚝섬3주차장,2021,12,0,-1.3,-3.0,1.5,2,35.6253813300793,69.20988407565589,65.1647345942648,47.35246578169062,72.85421968498521,49.793314533324164,2472.611025374151,4803.57307181567,4522.815902810178,3286.539669165692,5056.511400371415,3455.948930462893,112
PLT-005,뚝섬4주차장,2021,12,0,-1.3,-3.0,1.5,2,71.66988479345365,139.23400208161362,131.0961131249327,95.26201939610701,146.5655478368526,100.17243276704038,6380.296235150556,12395.083120984818,11670.620643864624,8480.548077584428,13047.76219134741,8917.689731068162,136
PLT-005,뚝섬1주차장,2021,11,0,5.7,0.7,8.9,1,22.388344400759983,45.41772794823078,43.19392765100923,29.695296752519592,45.72586786114221,35.578835386338184,835.6298274986361,1695.1860080136946,1612.1841644876688,1108.3568868980963,1706.68712206047,1327.9559910414332,67
PLT-005,뚝섬4주차장,2021,11,0,5.7,0.7,8.9,1,62.7277036814086,127.25147199909703,121.02082431949434,83.20033594624859,128.11481896229935,99.68484509145202,6739.900148610771,13672.781956018734,13003.31789537049,8939.62194848824,13765.545949981335,10710.832101530421,136
PLT-005,뚝섬3주차장,2021,11,0,5.7,0.7,8.9,1,34.49015218495457,69.96785116349065,66.54199665155477,45.746808510638296,70.44255319148935,54.81063829787234,2826.578904795049,5734.0904456441995,5453.330649560751,3749.098096304591,5772.993803658081,4491.908100037327,112
PLT-005,뚝섬1주차장,2021,11,0,7.6,2.5,13.7,0,41.47291977219737,80.38749378893858,74.13958643886403,55.70346331675827,80.58176742563028,59.71476925761145,2427.4353858502463,4705.129228299507,4339.435385850245,3260.3578120910756,4716.500183198114,3495.1420047108086,67
PLT-005,뚝섬2주차장,2021,11,0,7.6,2.5,13.7,0,19.46688070939877,37.73290524786913,34.800214042732094,26.146523597662046,37.82409491407135,28.029381488266598,204.40224744868706,396.1955051026259,365.402247448687,274.53849777545145,397.1529965977492,294.3085056267993,356
PLT-005,뚝섬4주차장,2021,11,0,7.6,2.5,13.7,0,88.4473493100944,171.43863471314452,158.11401597676104,118.7961615632906,171.85295297915027,127.3508854575591,7719.252990864961,14962.32735160341,13799.419657531625,10367.949210503359,14998.487027828663,11114.563761667976,136
PLT-005,뚝섬3주차장,2021,11,0,7.6,2.5,13.7,0,46.97442953789703,91.05114092420594,83.97442953789701,63.09269824653232,91.27118555352,67.63611619994766,2897.179681229217,5615.640637541566,5179.179681229216,3891.284794556399,5629.212038733315,4171.503166710286,112
PLT-005,뚝섬1주차장,2021,11,1,5.1,-1.3,12.4,6,45.735893233434794,124.85600561929289,89.4081011472723,62.82149021864212,112.520497698504,84.65801208285384,2885.4071411847344,7876.973308358697,5640.619550456568,3963.311169447641,7098.74509134062,5340.943739211737,67
PLT-005,뚝섬3주차장,2021,11,1,5.1,-1.3,12.4,6,81.6209786935144,222.819948489815,159.55907281667058,112.11219792865363,200.80581127733024,151.0819907940161,5913.65099508312,16143.88152657457,11560.467478342309,8122.818685270426,14548.900352416567,10946.280962313002,112
PLT-005,뚝섬4주차장,2021,11,1,5.1,-1.3,12.4,6,118.73741512526341,324.1453992039335,232.11718567080308,163.09425345224395,292.1205228711162,219.7852236766398,9592.927698431282,26188.066963240457,18753.00533832826,13176.565952243958,23600.74162111622,17756.692426639813,136
PLT-005,뚝섬2주차장,2021,11,1,5.1,-1.3,12.4,6,137.73540154530556,376.0086630765628,269.2559353781316,189.18933400460298,338.8598065304948,254.95085946490215,13821.386935143995,37731.48489815031,27019.12816670569,18984.65434407365,34003.69440448791,25583.651251438434,356
PLT-005,뚝섬1주차장,2021,11,1,3.4,-1.4,10.1,5,59.63544128667778,124.53934397878595,103.82521473453623,77.88593387618289,116.66557193885323,93.44849418496385,3010.7615149593576,6287.507157817874,5241.731327222767,3932.157911665622,5889.99102774627,4717.851060588106,67
PLT-005,뚝섬2주차장,2021,11,1,3.4,-1.4,10.1,5,141.63417305585975,295.78094194961665,246.58488499452355,184.97909295593436,277.08073335477644,221.94017368928914,13746.176284083696,28706.751215387867,23932.07250052843,17952.97819573056,26891.819420697124,21540.20238357231,356
PLT-005,뚝섬4주차장,2021,11,1,3.4,-1.4,10.1,5,118.44261255548504,247.34897484675545,206.20841259775946,154.69011867075213,231.71078871188905,185.59909261735874,8155.974865971058,17032.485002209796,14199.540131819143,10651.983206649624,15955.637317803998,12780.379475546375,136
PLT-005,뚝섬3주차장,2021,11,1,3.4,-1.4,10.1,5,77.23617916642644,161.29574758363597,134.46807324993756,100.87310186047299,151.0981192124731,121.02877892705386,5433.65838473511,11347.350435233759,9459.99118003113,7096.544412655956,10629.934976553637,8514.520610790403,112
PLT-005,뚝섬4주차장,2021,11,0,2.9,-0.5,7.2,4,83.69165068220477,173.55600593536244,170.75234338243274,113.15826058036085,169.59148582356363,145.25025359607548,7198.459664869169,14927.844033874993,14686.696301255834,9732.932352207532,14586.84898977301,12493.218658019454,136
PLT-005,뚝섬1주차장,2021,11,0,2.9,-0.5,7.2,4,32.655387065252796,67.71928268973254,66.62533024501465,44.15287270308472,66.17237881433441,56.67474848258085,2215.6777894393977,4594.773605732691,4520.54860482791,2995.785632327263,4489.815714642055,3845.39865303068,67
PLT-005,뚝섬3주차장,2021,11,0,2.9,-0.5,7.2,4,46.53881509898303,96.51011545003799,94.95106945097896,62.92445331337822,94.30554585515922,80.77000083146253,3159.35981325323,6551.739224059932,6445.9009626868365,4271.724336908622,6402.078589839527,5483.197073251849,112
PLT-005,뚝섬2주차장,2021,11,0,2.9,-0.5,7.2,4,108.13430567116644,224.24409178097062,220.6216025478629,146.2068179928494,219.1217094869876,187.67147252016292,13668.137128587456,28344.372100177334,27886.490771235203,18480.488916604303,27696.90483079737,23721.606252598318,356
PLT-005,뚝섬3주차장,2021,11,0,5.7,2.6,9.9,3,34.910217610606715,69.41778354229716,71.67199884709612,46.67184624821099,71.46813875826348,57.86001499352551,2893.1842844790312,5752.998811067877,5939.8169044530905,3867.929257820486,5922.921999591085,4795.148742588427,112
PLT-005,뚝섬2주차장,2021,11,0,5.7,2.6,9.9,3,109.09443003314597,216.93057356967861,223.97499639717537,145.84951952565933,223.33793361957336,180.81254685476722,14900.51396094538,29629.166576596046,30591.319462458563,19920.657738703736,30504.307111701764,24696.03514959449,356
PLT-005,뚝섬1주차장,2021,11,0,5.7,2.6,9.9,3,43.83612552240957,87.16664865254359,89.99722582504683,58.604988754855846,89.74124241804675,72.65376882709738,3558.2636006629195,7075.486471393571,7305.249927943507,4757.080965037823,7284.4712567300485,5897.447778232126,67
PLT-005,뚝섬4주차장,2021,11,0,5.7,2.6,9.9,3,77.35786856895805,153.82349762213573,158.81863380890616,103.42056839092207,158.36689838478839,128.2125332242895,6701.571660181582,13325.847924773021,13758.580415045395,8959.403393988958,13719.446227765284,11107.150378245757,136
PLT-005,뚝섬4주차장,2021,11,0,4.1,-2.6,9.1,2,77.98437898263117,155.0172959982522,156.99832501911663,108.89807302231236,159.065415821501,122.03651115618662,7494.6987401230745,14897.957105924335,15088.344153952592,10465.663269100742,15287.002180527381,11728.334550371874,136
PLT-005,뚝섬1주차장,2021,11,0,4.1,-2.6,9.1,2,22.59547391035211,44.9152678148782,45.489258274769696,31.55251859364435,46.08818458417849,35.35929682217715,1356.3283144594545,2696.1085096311404,2730.5631759094053,1893.988793103448,2766.5146551724133,2122.496551724138,67
PLT-005,뚝섬3주차장,2021,11,0,4.1,-2.6,9.1,2,34.79303062302006,69.16156282998945,70.0454065469905,48.58529411764705,70.96764705882352,54.44705882352942,2216.755962567818,4406.466008811856,4462.778028620326,3095.497532116294,4521.536409736308,3468.9660581473972,112
PLT-005,뚝섬2주차장,2021,11,0,4.1,-2.6,9.1,2,96.18073407857845,191.18799839784438,193.63126752357718,134.30762339418524,196.18067951318457,150.51169709263016,12592.077686341623,25030.523540763937,25350.39877289444,17583.6880831643,25684.170334685597,19705.141582150103,356
PLT-005,뚝섬4주차장,2021,11,0,-0.6,-3.7,2.3,1,67.17967929923626,138.7606146161364,137.05970608462735,95.85434625819968,140.907184806127,106.23846893567331,7094.017446700691,14652.79726354653,14473.185289752777,10121.995397877528,14879.470069031835,11218.534533090633,136
PLT-005,뚝섬2주차장,2021,11,0,-0.6,-3.7,2.3,1,79.71466319180512,164.65180801389945,162.63352879429542,113.73970532678504,167.19890442009822,126.06139025311673,12386.914395337893,25585.35367575198,25271.73192891012,17674.0882645877,25981.148676031182,19588.763059381115,356
PLT-005,뚝섬4주차장,2021,11,0,2.7,-0.6,7.5,0,66.29178432922926,133.95238902067095,128.75582665009978,89.87626911209557,138.44960612276557,100.67412476513884,7590.711547874543,15338.15926804473,14743.129184080726,10291.242583558858,15853.111130263906,11527.646286177234,136
PLT-005,뚝섬1주차장,2021,11,0,2.7,-0.6,7.5,0,6.447833126247223,13.028803795323618,12.523363078429158,8.741764776860359,13.466223087928567,9.792012135211072,209.55457660303475,423.4361233480176,407.00930004894764,284.10735524796166,437.65225035767844,318.24039439435984,67
PLT-005,뚝섬2주차장,2021,11,0,2.7,-0.6,7.5,0,97.9264656048797,197.87495764147747,190.19857675364284,132.7655525485667,204.51826314791512,148.71618430351816,13510.225347339883,27299.415452389017,26240.359200271094,18316.72900901522,28215.945563925325,20517.32542705945,356
PLT-005,뚝섬3주차장,2021,11,0,2.7,-0.6,7.5,0,10.074739259761285,20.357505930193152,19.56775481004556,13.659007463844311,21.040973574888387,15.3000189612673,119.88939719115929,242.25432056929853,232.85628223954217,162.5421888197473,250.3875855411718,182.0702256390809,112
PLT-005,뚝섬3주차장,2021,11,1,10.4,7.6,13.1,6,52.51402240778425,139.7399948541623,105.74598273805346,68.36624192193945,128.45803059622477,101.17572748183575,3809.2050616331016,10136.307814656282,7670.487123710616,4959.076125451823,9317.948957610719,7338.974916937455,112
PLT-005,뚝섬4주차장,2021,11,1,10.4,7.6,13.1,6,94.98341636844198,252.7511987462868,191.2653848852712,123.65571944941398,232.3452298367958,182.99905071379015,6985.246087993825,18587.76394638973,14065.989965616447,9093.857260213952,17087.07340538172,13458.06933440432,136
PLT-005,뚝섬1주차장,2021,11,1,10.4,7.6,13.1,6,34.36320258227493,91.44060065960284,69.19619675812223,44.736299244222124,84.0581072693417,66.20559348643614,3315.0798306551587,8821.438869786916,6675.481299557925,4315.791084011828,8109.236481799263,6386.972434188907,67
PLT-005,뚝섬2주차장,2021,11,1,10.4,7.6,13.1,6,111.19579912520759,295.8924052113302,223.9117956634622,144.76207601591878,272.00341377925446,214.2345102048267,12844.084017495848,34178.15189577339,25863.764086730753,16721.281572894226,31418.7651611961,24745.953265909666,356
PLT-005,뚝섬3주차장,2021,11,1,10.4,6.8,15.6,5,87.55331260850254,195.2104646937704,133.23622269772702,109.16152841848725,164.98786665506137,141.85060492645135,8537.28983810408,19034.89733134159,12991.812830554323,10644.298650883453,16087.903420663244,13831.797928453301,112
PLT-005,뚝섬1주차장,2021,11,1,10.4,6.8,15.6,5,47.985950179660044,106.99035084177801,73.02369897856191,59.82891461397858,90.42604230133172,77.74504308468968,3931.690944325567,8766.169930154627,5983.139125519803,4902.034885542693,7408.98638697885,6369.978727478457,67
PLT-005,뚝섬4주차장,2021,11,1,10.4,6.8,15.6,5,141.85320360127577,316.2784932778876,215.86830312083654,176.86266863956828,267.3120724170946,229.82525894333705,12332.178731478862,27496.050910412203,18766.770358108926,15375.76864827226,23239.09626599356,19980.135085734175,136
PLT-005,뚝섬2주차장,2021,11,1,10.4,6.8,15.6,5,163.53106705963094,364.6118535265856,248.85707941378337,203.89064322395333,308.1624336321699,264.9469231438767,15693.51035568654,34990.53728450886,23881.952359804596,19566.679153973364,29573.28188702237,25426.03895900426,356
PLT-005,뚝섬4주차장,2021,11,0,12.9,10.2,16.7,4,97.54872861329044,205.9682011532281,172.4830702334814,125.48676829670693,187.96706922721572,162.5461624760773,8359.47518669061,17650.52288496077,14781.001928348614,10753.636062165908,16107.909077410412,13929.454860423677,136
PLT-005,뚝섬3주차장,2021,11,0,12.9,10.2,16.7,4,49.799035825692386,105.14763210133283,88.05333207297475,64.06152247079785,95.95797861809541,82.9804989111067,3631.0259948955463,7666.690310993477,6420.2836941109745,4670.954959413977,6996.639774302117,6050.405266283903,112
PLT-005,뚝섬1주차장,2021,11,0,12.9,10.2,16.7,4,36.68324038188863,77.45442858493242,64.86233103317893,47.189351943509536,70.68509536065464,61.1255526958358,2942.856602703468,6213.662538992344,5203.480858304188,3785.693262060318,5670.603180888273,4903.703557051408,67
PLT-005,뚝섬2주차장,2021,11,0,12.9,10.2,16.7,4,122.75564798185079,259.19107666131015,217.053275356839,157.91297102883917,236.5383917376097,204.5486372335511,14331.055865393699,30259.15190471689,25339.792229889405,18435.482577707386,27614.573846763014,23879.943575529593,356
PLT-005,뚝섬4주차장,2021,11,0,11.9,7.7,16.2,3,93.36077100481874,194.62029137682111,178.0189376183601,126.43286985444134,188.17525331321684,151.3918768323418,9352.505390658689,19496.27562672267,17833.21898261864,12665.534829495775,18850.637714951907,15165.827455552318,136
PLT-005,뚝섬3주차장,2021,11,0,11.9,7.7,16.2,3,42.07245045281532,87.70442315264471,80.22312639453996,56.976185985907044,84.80000685788742,68.22380715620554,3686.548384677403,7684.99566872293,7029.455946599665,4992.470468222265,7430.4996485332695,5978.029883244467,112
PLT-005,뚝섬2주차장,2021,11,0,11.9,7.7,16.2,3,101.97560609753808,212.57881611760075,194.44557778486114,138.0994222229842,205.53906424126046,165.3615135357553,13936.19869499184,29051.463709148185,26573.33759585997,18872.954635074664,28089.39655734051,22598.648807584825,356
PLT-005,뚝섬1주차장,2021,11,0,11.9,7.7,16.2,3,30.051750323439514,62.646016537603366,57.302233138957114,40.697275704219315,60.57143346991959,48.731290825861095,2061.950762192263,4298.352014700092,3931.697223107644,2792.375743652168,4156.007955149416,3343.616301198416,67
PLT-005,뚝섬4주차장,2021,11,0,7.5,2.7,12.5,2,89.94516792323506,185.13441474373616,164.92041733302872,124.47058035115937,178.65969709154265,136.86972255729793,9016.594242631936,18558.883557992533,16532.522199375522,12477.609904838493,17909.822543894916,13720.567551266584,136
PLT-005,뚝섬2주차장,2021,11,0,7.5,2.7,12.5,2,113.45356408498968,233.52181859721267,208.02461731779758,157.00266385203057,225.35484519501404,172.64249095295534,14586.857607950646,30024.173711065414,26745.968680983933,20186.01636844927,28974.13637582093,22196.84725572979,356
PLT-005,뚝섬3주차장,2021,11,0,7.5,2.7,12.5,2,42.110692254969145,86.6765669027492,77.21274084228162,58.274862618951886,83.64522182013134,64.07991556091676,3330.6286840301564,6855.443225953848,6106.928090015993,4609.089012866908,6615.687374346601,5068.223612786489,112
PLT-005,뚝섬1주차장,2021,11,0,7.5,2.7,12.5,2,27.8012337217272,57.22336455715482,50.97540172111797,38.4727248358129,55.22208819193137,42.305186972255726,2018.4513365318703,4154.584570862843,3700.9640926052853,2793.2329781530625,4009.286020640664,3071.481001206272,67
PLT-005,뚝섬2주차장,2021,11,0,8.5,4.4,13.6,1,110.0699341411054,211.1691591165448,202.76090674234982,145.9772121376781,213.9652578492469,164.057530013075,14719.753120110614,28239.8450860532,27115.40179383619,19521.666298755328,28613.76993088927,21939.563770355402,356
PLT-005,뚝섬4주차장,2021,11,0,8.5,4.4,13.6,1,86.96365025652221,166.83975548520905,160.19659425826873,115.33314088740215,169.04888692669508,129.61797218590277,8607.09074700724,16512.702852672563,15855.206400320198,11414.916540727785,16731.34816865056,12828.735290621657,136
PLT-005,뚝섬1주차장,2021,11,0,8.5,4.4,13.6,1,29.82811192373467,57.225230142269766,54.94665793399556,39.558710159447116,57.98295155456691,44.458338285985974,2236.2681657752064,4290.280282356366,4119.4515518684275,2965.7889320948875,4347.088044013516,3333.1230238915964,67
