주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,도로명,년도,아침 주차대수,낮 주차대수,저녁 주차대수,아침 이용시간,낮 이용시간,저녁 이용시간,예측 이용시간,아침 혼잡도,낮 혼잡도,저녁 혼잡도
뚝섬1주차장,176,14865,2021-03-22,67,2021,3,22,0,0,영동대교,2021,36.83,77.64,61.54,3110.4934378728485,6557.119481847623,5197.38708027953,14529.93,보통,만차,혼잡
뚝섬2주차장,928,67643,2021-03-21,356,2021,3,21,6,1,청담대교,2021,211.44,423.28,293.28,15412.107672413793,30853.371810344826,21377.520517241377,71109.01,보통,만차,혼잡
뚝섬2주차장,928,67643,2021-03-21,356,2021,3,21,6,1,영동대교,2021,156.6,478.24,293.15,11414.879255164387,34859.84581730406,21368.274927531544,71109.01,보통,만차,혼잡
뚝섬3주차장,569,38270,2021-03-21,112,2021,3,21,6,1,청담대교,2021,129.64,259.53,179.83,8719.372231985939,17455.559050966607,12095.068717047452,38137.75,혼잡,만차,만차
뚝섬3주차장,569,38270,2021-03-21,112,2021,3,21,6,1,영동대교,2021,96.02,293.23,179.75,6458.146572934973,19722.16537785589,12089.68804920914,38137.75,혼잡,만차,만차
뚝섬4주차장,911,63407,2021-03-21,136,2021,3,21,6,1,청담대교,2021,207.56,415.52,287.91,14446.65355272835,28921.148025774157,20039.198421497495,65076.87,만차,만차,만차
뚝섬4주차장,911,63407,2021-03-21,136,2021,3,21,6,1,영동대교,2021,153.73,469.48,287.78,10699.961701006598,32676.888176599085,20030.150122394316,65076.87,만차,만차,만차
뚝섬1주차장,267,21369,2021-03-21,67,2021,3,21,6,1,청담대교,2021,60.83,121.78,84.38,4868.632795235776,9746.869995130904,6753.497209633319,21346.56,보통,만차,만차
뚝섬1주차장,267,21369,2021-03-21,67,2021,3,21,6,1,영동대교,2021,45.06,137.6,84.34,3606.318876404495,11012.638202247192,6750.042921348315,21346.56,보통,만차,만차
뚝섬1주차장,180,11728,2021-03-20,67,2021,3,20,5,1,청담대교,2021,41.01,82.1,56.89,2672.0293333333334,5349.271111111111,3706.6995555555554,12941.64,보통,만차,혼잡
뚝섬1주차장,180,11728,2021-03-20,67,2021,3,20,5,1,영동대교,2021,36.08,89.48,54.44,2350.8124444444443,5830.119111111111,3547.068444444444,12941.64,보통,만차,혼잡
뚝섬3주차장,368,26700,2021-03-20,112,2021,3,20,5,1,청담대교,2021,83.85,167.85,116.3,6083.682065217391,12178.247282608696,8438.070652173912,29793.81,보통,만차,만차
뚝섬3주차장,368,26700,2021-03-20,112,2021,3,20,5,1,영동대교,2021,73.75,182.94,111.3,5351.0285605587105,13273.45308296421,8075.518356477078,29793.81,보통,만차,만차
뚝섬2주차장,664,48545,2021-03-20,356,2021,3,20,5,1,청담대교,2021,151.29,302.86,209.85,11060.802786144577,22142.076355421686,15342.120858433735,57576.65,여유,혼잡,보통
뚝섬2주차장,664,48545,2021-03-20,356,2021,3,20,5,1,영동대교,2021,133.08,330.09,200.83,9729.47078313253,24132.86001506024,14682.669201807228,57576.65,여유,혼잡,보통
뚝섬4주차장,723,44385,2021-03-20,136,2021,3,20,5,1,청담대교,2021,164.73,329.77,228.5,10112.781535269709,20244.59398340249,14027.6244813278,68430.58,만차,만차,만차
뚝섬4주차장,723,44385,2021-03-20,136,2021,3,20,5,1,영동대교,2021,144.9,359.42,218.67,8895.540048963334,22065.113901990346,13424.34604904632,68430.58,만차,만차,만차
뚝섬4주차장,799,73202,2021-03-19,136,2021,3,19,4,0,청담대교,2021,220.21,334.21,244.58,20174.98425531915,30619.324680851063,22407.691063829785,69146.36,만차,만차,만차
뚝섬4주차장,799,73202,2021-03-19,136,2021,3,19,4,0,영동대교,2021,162.12,345.96,290.92,14852.951489361702,31695.824680851063,26653.223829787235,69146.36,만차,만차,만차
뚝섬3주차장,465,35453,2021-03-19,112,2021,3,19,4,0,청담대교,2021,128.16,194.5,142.34,9771.304258064516,14829.265591397849,10852.430150537635,30866.48,혼잡,만차,만차
뚝섬3주차장,465,35453,2021-03-19,112,2021,3,19,4,0,영동대교,2021,94.35,201.34,169.31,7193.528064516128,15350.767784946238,12908.704150537635,30866.48,혼잡,만차,만차
뚝섬1주차장,223,15017,2021-03-19,67,2021,3,19,4,0,청담대교,2021,61.46,93.28,68.26,4138.76600896861,6281.550493273542,4596.683497757848,13381.93,보통,만차,만차
뚝섬1주차장,223,15017,2021-03-19,67,2021,3,19,4,0,영동대교,2021,45.25,96.56,81.2,3047.0348863279673,6502.136765167482,5467.828348504552,13381.93,보통,만차,만차
뚝섬2주차장,917,89728,2021-03-19,356,2021,3,19,4,0,청담대교,2021,252.73,383.57,280.7,24729.506477644492,37532.13627044711,27466.357251908397,82345.18,보통,만차,혼잡
뚝섬2주차장,917,89728,2021-03-19,356,2021,3,19,4,0,영동대교,2021,186.06,397.05,333.89,18205.879694656487,38851.14765539804,32670.972649945474,82345.18,보통,만차,혼잡
뚝섬1주차장,154,11203,2021-03-18,67,2021,3,18,3,0,영동대교,2021,31.02,66.68,56.3,2256.6042857142857,4850.753506493507,4095.6422077922075,10968.79,보통,혼잡,보통
뚝섬1주차장,154,11203,2021-03-18,67,2021,3,18,3,0,청담대교,2021,42.06,61.96,49.98,3059.728441558442,4507.388831168831,3635.882727272727,10968.79,보통,혼잡,보통
뚝섬4주차장,624,53378,2021-03-18,136,2021,3,18,3,0,영동대교,2021,125.7,270.19,228.11,10752.5875,23112.502916666668,19512.909583333334,52358.13,혼잡,만차,만차
뚝섬4주차장,624,53378,2021-03-18,136,2021,3,18,3,0,청담대교,2021,170.43,251.05,202.52,14578.866250000001,21475.235416666666,17323.898333333334,52358.13,혼잡,만차,만차
뚝섬2주차장,634,68978,2021-03-18,356,2021,3,18,3,0,영동대교,2021,127.71,274.52,231.76,13894.825438887046,29867.727503588383,25215.44705752457,70040.57,여유,보통,보통
뚝섬2주차장,634,68978,2021-03-18,356,2021,3,18,3,0,청담대교,2021,173.16,255.07,205.77,18839.48025236593,27751.133217665614,22387.386529968455,70040.57,여유,보통,보통
뚝섬3주차장,277,20935,2021-03-18,112,2021,3,18,3,0,영동대교,2021,55.8,119.94,101.26,4217.231046931407,9064.779422382671,7652.989530685921,21607.75,보통,만차,혼잡
뚝섬3주차장,277,20935,2021-03-18,112,2021,3,18,3,0,청담대교,2021,75.66,111.44,89.9,5718.202527075812,8422.369675090253,6794.427797833935,21607.75,보통,만차,혼잡
뚝섬2주차장,618,68591,2021-03-17,356,2021,3,17,2,0,영동대교,2021,122.47,270.21,225.31,13593.002750853573,29990.73465590058,25007.262593245843,67080.26,여유,보통,보통
뚝섬2주차장,618,68591,2021-03-17,356,2021,3,17,2,0,청담대교,2021,169.95,248.58,199.47,18862.524999999998,27589.56436893204,22138.910631067964,67080.26,여유,보통,보통
뚝섬4주차장,610,53806,2021-03-17,136,2021,3,17,2,0,영동대교,2021,120.89,266.72,222.39,10663.290721311476,23526.45298360656,19616.256295081967,54802.68,만차,만차,만차
뚝섬4주차장,610,53806,2021-03-17,136,2021,3,17,2,0,청담대교,2021,167.75,245.36,196.89,14796.650000000001,21642.360918032788,17366.98908196721,54802.68,만차,만차,만차
뚝섬1주차장,139,10470,2021-03-17,67,2021,3,17,2,0,영동대교,2021,27.55,60.78,50.68,2075.0197827494426,4577.847636860658,3817.1325803899003,10871.06,보통,혼잡,보통
뚝섬1주차장,139,10470,2021-03-17,67,2021,3,17,2,0,청담대교,2021,38.23,55.91,44.87,2879.4194662254513,4211.0474066613915,3379.533127113157,10871.06,보통,혼잡,보통
뚝섬3주차장,306,25380,2021-03-17,112,2021,3,17,2,0,영동대교,2021,60.64,133.8,111.56,5029.552941176471,11097.529411764708,9252.917647058825,24735.96,보통,만차,혼잡
뚝섬3주차장,306,25380,2021-03-17,112,2021,3,17,2,0,청담대교,2021,84.15,123.08,98.77,6979.500000000001,10208.4,8192.1,24735.96,보통,만차,혼잡
뚝섬2주차장,569,63856,2021-03-16,356,2021,3,16,1,0,영동대교,2021,118.98,246.7,203.32,13352.525272407733,27685.896660808434,22817.57806678383,64761.47,여유,보통,보통
뚝섬2주차장,569,63856,2021-03-16,356,2021,3,16,1,0,청담대교,2021,160.42,229.15,179.44,18002.811057802148,25715.896732922094,20137.29220927576,64761.47,여유,보통,보통
뚝섬3주차장,256,20963,2021-03-16,112,2021,3,16,1,0,영동대교,2021,53.53,110.99,91.48,4383.3960546875005,9088.6069140625,7490.99703125,21069.21,보통,혼잡,보통
뚝섬3주차장,256,20963,2021-03-16,112,2021,3,16,1,0,청담대교,2021,72.17,103.1,80.73,5909.7644921875,8442.520703125,6610.7148046875,21069.21,보통,혼잡,보통
뚝섬1주차장,139,7971,2021-03-16,67,2021,3,16,1,0,영동대교,2021,29.07,60.27,49.67,1666.9086396662112,3455.954032084023,2848.1373282497666,9296.06,여유,혼잡,보통
뚝섬1주차장,139,7971,2021-03-16,67,2021,3,16,1,0,청담대교,2021,39.19,55.98,43.84,2247.2015682325014,3209.960290626574,2513.8381411409255,9296.06,여유,혼잡,보통
뚝섬4주차장,513,44073,2021-03-16,136,2021,3,16,1,0,영동대교,2021,107.27,222.42,183.31,9215.810350877193,19108.60947368421,15748.580175438598,46010.58,혼잡,만차,만차
뚝섬4주차장,513,44073,2021-03-16,136,2021,3,16,1,0,청담대교,2021,144.63,206.59,161.78,12425.493157894736,17748.61807017544,13898.888771929824,46010.58,혼잡,만차,만차
뚝섬3주차장,232,20842,2021-03-15,112,2021,3,15,0,0,영동대교,2021,49.5,103.68,78.82,4446.892241379311,9314.217931034484,7080.889827586207,20801.96,보통,혼잡,보통
뚝섬3주차장,232,20842,2021-03-15,112,2021,3,15,0,0,청담대교,2021,65.96,95.66,70.38,5925.596206896551,8593.731551724137,6322.6722413793095,20801.96,보통,혼잡,보통
뚝섬4주차장,481,47139,2021-03-15,136,2021,3,15,0,0,영동대교,2021,102.62,214.97,163.41,10056.973347193347,21067.506923076922,16014.519729729729,46670.27,혼잡,만차,만차
뚝섬4주차장,481,47139,2021-03-15,136,2021,3,15,0,0,청담대교,2021,136.76,198.32,145.92,13402.764324324324,19435.772307692307,14300.463367983366,46670.27,혼잡,만차,만차
뚝섬2주차장,546,66131,2021-03-15,356,2021,3,15,0,0,영동대교,2021,116.49,244.02,185.49,14109.157857142858,29555.47,22466.372142857144,65441.52,여유,보통,여유
뚝섬2주차장,546,66131,2021-03-15,356,2021,3,15,0,0,청담대교,2021,155.24,225.12,165.64,18802.520952380954,27266.32,20062.159047619047,65441.52,여유,보통,여유
뚝섬1주차장,143,10317,2021-03-15,67,2021,3,15,0,0,영동대교,2021,30.51,63.91,48.58,2201.2004895104897,4610.905384615385,3504.8941258741256,10175.71,보통,혼잡,보통
뚝섬1주차장,143,10317,2021-03-15,67,2021,3,15,0,0,청담대교,2021,40.66,58.96,43.38,2933.491048951049,4253.778461538462,3129.7304895104894,10175.71,보통,혼잡,보통
뚝섬3주차장,597,55292,2021-03-14,112,2021,3,14,6,1,영동대교,2021,102.62,297.92,196.46,9504.296549413735,27592.282479061978,18195.420971524287,51645.96,만차,만차,만차
뚝섬3주차장,597,55292,2021-03-14,112,2021,3,14,6,1,청담대교,2021,119.28,276.59,201.14,11047.10098658314,25616.345253848343,18628.553759568516,51645.96,만차,만차,만차
뚝섬2주차장,1254,113724,2021-03-14,356,2021,3,14,6,1,영동대교,2021,215.56,625.77,412.67,19548.91980861244,56750.45253588517,37424.627655502394,112399.29,보통,만차,만차
뚝섬2주차장,1254,113724,2021-03-14,356,2021,3,14,6,1,청담대교,2021,250.54,580.97,422.49,22721.22086124402,52687.58555023924,38315.19358851675,112399.29,보통,만차,만차
뚝섬1주차장,347,24181,2021-03-14,67,2021,3,14,6,1,영동대교,2021,59.65,173.16,114.19,4156.762680115274,12066.806801152738,7957.430518731989,21160.25,혼잡,만차,만차
뚝섬1주차장,347,24181,2021-03-14,67,2021,3,14,6,1,청담대교,2021,69.33,160.76,116.91,4831.321988472622,11202.70190201729,8146.976109510086,21160.25,혼잡,만차,만차
뚝섬4주차장,1005,78587,2021-03-14,136,2021,3,14,6,1,영동대교,2021,172.76,501.52,330.73,13509.009980000199,39216.477686789185,25861.512333210616,77632.78,만차,만차,만차
뚝섬4주차장,1005,78587,2021-03-14,136,2021,3,14,6,1,청담대교,2021,200.79,465.61,338.6,15700.978835820895,36408.84882587065,26477.172338308457,77632.78,만차,만차,만차
뚝섬1주차장,304,19850,2021-03-13,67,2021,3,13,5,1,영동대교,2021,60.04,145.79,98.17,3920.375,9519.511513157895,6410.113486842106,18944.06,혼잡,만차,만차
뚝섬1주차장,304,19850,2021-03-13,67,2021,3,13,5,1,청담대교,2021,74.22,131.32,98.46,4846.273026315789,8574.677631578947,6429.049342105263,18944.06,혼잡,만차,만차
뚝섬4주차장,1102,80500,2021-03-13,136,2021,3,13,5,1,영동대교,2021,217.65,528.48,355.87,15899.115245009076,38604.93647912886,25995.94827586207,79815.85,만차,만차,만차
뚝섬4주차장,1102,80500,2021-03-13,136,2021,3,13,5,1,청담대교,2021,269.04,476.04,356.92,19653.103448275862,34774.24682395644,26072.649727767697,79815.85,만차,만차,만차
뚝섬3주차장,636,57134,2021-03-13,112,2021,3,13,5,1,영동대교,2021,125.61,305.0,205.38,11284.142423623014,27399.597477947766,18450.26009842922,51147.51,만차,만차,만차
뚝섬3주차장,636,57134,2021-03-13,112,2021,3,13,5,1,청담대교,2021,155.27,274.74,205.99,13948.421666666667,24680.81,18504.768333333337,51147.51,만차,만차,만차
뚝섬2주차장,1214,105349,2021-03-13,356,2021,3,13,5,1,영동대교,2021,239.77,582.19,392.04,20806.861392092258,50521.527438220764,34020.611169686985,102903.41,보통,만차,만차
뚝섬2주차장,1214,105349,2021-03-13,356,2021,3,13,5,1,청담대교,2021,296.38,524.43,393.2,25719.17580580061,45508.83112165468,34120.993072544705,102903.41,보통,만차,만차
뚝섬4주차장,612,49778,2021-03-12,136,2021,3,12,4,0,영동대교,2021,125.06,267.47,219.47,10171.955359477124,21755.10075163399,17850.943888888887,50887.76,만차,만차,만차
뚝섬4주차장,612,49778,2021-03-12,136,2021,3,12,4,0,청담대교,2021,163.32,245.58,203.11,13283.676671949805,19974.316171304392,16520.007156745807,50887.76,만차,만차,만차
뚝섬2주차장,620,60079,2021-03-12,356,2021,3,12,4,0,영동대교,2021,126.69,270.97,222.34,12276.465338709677,26257.4300483871,21545.104612903226,62662.89,여유,보통,보통
뚝섬2주차장,620,60079,2021-03-12,356,2021,3,12,4,0,청담대교,2021,165.45,248.79,205.76,16032.37185483871,24108.152274193548,19938.47587096774,62662.89,여유,보통,보통
뚝섬3주차장,290,23392,2021-03-12,112,2021,3,12,4,0,영동대교,2021,59.26,126.74,104.0,4780.034206896552,10223.110620689655,8388.855172413792,25281.98,보통,만차,혼잡
뚝섬3주차장,290,23392,2021-03-12,112,2021,3,12,4,0,청담대교,2021,77.39,116.37,96.24,6242.437517241379,9386.644965517242,7762.917517241379,25281.98,보통,만차,혼잡
뚝섬1주차장,136,10965,2021-03-12,67,2021,3,12,4,0,영동대교,2021,27.79,59.44,48.77,2240.56875,4792.349999999999,3932.08125,10932.5,여유,혼잡,보통
뚝섬1주차장,136,10965,2021-03-12,67,2021,3,12,4,0,청담대교,2021,36.29,54.57,45.13,2926.096404147363,4400.029781601588,3638.873814251048,10932.5,여유,혼잡,보통
뚝섬2주차장,569,67350,2021-03-11,356,2021,3,11,3,0,영동대교,2021,114.47,245.57,208.96,13549.304920913883,29067.02899824253,24733.666080843584,68050.15,여유,보통,보통
뚝섬2주차장,569,67350,2021-03-11,356,2021,3,11,3,0,청담대교,2021,156.55,230.58,181.87,18530.127416520212,27292.72934973638,21527.14323374341,68050.15,여유,보통,보통
뚝섬3주차장,253,24820,2021-03-11,112,2021,3,11,3,0,영동대교,2021,50.9,109.19,92.91,4993.430830039526,10711.841106719367,9114.728063241108,24663.08,보통,혼잡,보통
뚝섬3주차장,253,24820,2021-03-11,112,2021,3,11,3,0,청담대교,2021,69.61,102.52,80.87,6828.933596837945,10057.495652173913,7933.570750988143,24663.08,보통,혼잡,보통
뚝섬4주차장,580,58661,2021-03-11,136,2021,3,11,3,0,영동대교,2021,116.68,250.32,213.0,11800.974965517242,25317.27848275862,21542.74655172414,56569.93,만차,만차,만차
뚝섬4주차장,580,58661,2021-03-11,136,2021,3,11,3,0,청담대교,2021,159.58,235.03,185.39,16139.866172413796,23770.853155172415,18750.28067241379,56569.93,만차,만차,만차
뚝섬1주차장,148,8838,2021-03-11,67,2021,3,11,3,0,영동대교,2021,29.77,63.87,54.35,1777.8718832353536,3814.3324548956007,3245.795661869045,9229.31,보통,혼잡,보통
뚝섬1주차장,148,8838,2021-03-11,67,2021,3,11,3,0,청담대교,2021,40.72,59.97,47.31,2431.644324324324,3581.1814864864864,2825.1741891891897,9229.31,보통,혼잡,보통
뚝섬2주차장,591,65836,2021-03-10,356,2021,3,10,2,0,영동대교,2021,126.14,257.61,207.25,14051.697191201354,28697.14375634518,23087.15905245347,65867.37,여유,보통,보통
뚝섬2주차장,591,65836,2021-03-10,356,2021,3,10,2,0,청담대교,2021,161.81,242.24,186.94,18025.555694681807,26985.418771891233,20825.02553342696,65867.37,여유,보통,보통
뚝섬4주차장,590,57779,2021-03-10,136,2021,3,10,2,0,영동대교,2021,125.93,257.17,206.9,12332.38893220339,25184.78886440678,20261.82220338983,55597.48,만차,만차,만차
뚝섬4주차장,590,57779,2021-03-10,136,2021,3,10,2,0,청담대교,2021,161.54,241.83,186.63,15819.69433898305,23682.53486440678,18276.77079661017,55597.48,만차,만차,만차
뚝섬3주차장,298,24801,2021-03-10,112,2021,3,10,2,0,영동대교,2021,63.61,129.89,104.5,5293.931577181208,10810.073456375838,8696.994966442953,24952.08,보통,만차,혼잡
뚝섬3주차장,298,24801,2021-03-10,112,2021,3,10,2,0,청담대교,2021,81.59,122.15,94.26,6790.314060402685,10165.913255033558,7844.772684563759,24952.08,보통,만차,혼잡
뚝섬1주차장,152,12927,2021-03-10,67,2021,3,10,2,0,영동대교,2021,32.44,66.25,53.3,2759.07546549115,5634.671688926903,4533.252845581946,12579.51,보통,혼잡,보통
뚝섬1주차장,152,12927,2021-03-10,67,2021,3,10,2,0,청담대교,2021,41.62,62.3,48.08,3539.6167105263153,5298.369078947368,4089.0142105263158,12579.51,보통,혼잡,보통
뚝섬2주차장,504,63123,2021-03-09,356,2021,3,9,1,0,영동대교,2021,101.63,224.11,178.25,12728.805115180856,28069.0004365166,22325.194448302544,65248.4,여유,보통,여유
뚝섬2주차장,504,63123,2021-03-09,356,2021,3,9,1,0,청담대교,2021,139.1,208.17,156.73,17421.44702380952,26072.053392857142,19629.49958333333,65248.4,여유,보통,여유
뚝섬1주차장,130,10957,2021-03-09,67,2021,3,9,1,0,영동대교,2021,26.21,57.81,45.98,2209.099769230769,4872.493615384616,3875.4066153846156,10293.38,보통,혼잡,보통
뚝섬1주차장,130,10957,2021-03-09,67,2021,3,9,1,0,청담대교,2021,35.88,53.7,40.43,3023.899392354434,4525.735712637489,3407.3648950080756,10293.38,보통,혼잡,보통
뚝섬4주차장,565,52717,2021-03-09,136,2021,3,9,1,0,영동대교,2021,113.93,251.24,199.83,10630.173115044248,23441.80368141593,18645.023203539822,51863.0,만차,만차,만차
뚝섬4주차장,565,52717,2021-03-09,136,2021,3,9,1,0,청담대교,2021,155.93,233.37,175.7,14548.958955752214,21774.45361061947,16393.587433628316,51863.0,만차,만차,만차
뚝섬3주차장,230,17853,2021-03-09,112,2021,3,9,1,0,영동대교,2021,46.38,102.27,81.35,3600.0962608695654,7938.375260869565,6314.52847826087,19860.56,보통,혼잡,보통
뚝섬3주차장,230,17853,2021-03-09,112,2021,3,9,1,0,청담대교,2021,63.48,95.0,71.52,4927.427999999999,7374.065217391304,5551.506782608695,19860.56,보통,혼잡,보통
뚝섬2주차장,629,70664,2021-03-08,356,2021,3,8,0,0,영동대교,2021,131.32,277.01,220.67,14752.935580286166,31120.245850556435,24790.81856915739,69347.94,여유,보통,보통
뚝섬2주차장,629,70664,2021-03-08,356,2021,3,8,0,0,청담대교,2021,179.95,262.31,186.74,20216.19523052464,29468.79783783784,20979.00693163752,69347.94,여유,보통,보통
뚝섬1주차장,133,10169,2021-03-08,67,2021,3,8,0,0,영동대교,2021,27.77,58.57,46.66,2123.256616541353,4478.1829323308275,3567.5604511278198,10181.18,여유,혼잡,보통
뚝섬1주차장,133,10169,2021-03-08,67,2021,3,8,0,0,청담대교,2021,38.05,55.47,39.49,2909.0327794902637,4240.842267498684,3019.124953011052,10181.18,여유,혼잡,보통
뚝섬4주차장,529,47338,2021-03-08,136,2021,3,8,0,0,영동대교,2021,110.44,232.97,185.59,9882.814215500945,20847.51202268431,16607.673761814745,47913.49,혼잡,만차,만차
뚝섬4주차장,529,47338,2021-03-08,136,2021,3,8,0,0,청담대교,2021,151.34,220.61,157.05,13542.784347826087,19741.467258979206,14053.74839319471,47913.49,혼잡,만차,만차
뚝섬3주차장,304,24720,2021-03-08,112,2021,3,8,0,0,영동대교,2021,63.47,133.88,106.65,5161.113157894737,10886.557894736841,8672.328947368422,24492.52,보통,만차,혼잡
뚝섬3주차장,304,24720,2021-03-08,112,2021,3,8,0,0,청담대교,2021,86.97,126.78,90.25,7072.034210526316,10309.215789473685,7338.75,24492.52,보통,만차,혼잡
뚝섬2주차장,1326,114644,2021-03-07,356,2021,3,7,6,1,청담대교,2021,265.02,625.21,435.78,22913.06466768727,54054.32480901351,37676.61052329922,107360.67,보통,만차,만차
뚝섬2주차장,1326,114644,2021-03-07,356,2021,3,7,6,1,영동대교,2021,227.62,671.87,426.52,19679.54033529159,58088.449016221595,36876.010648486816,107360.67,보통,만차,만차
뚝섬4주차장,941,79603,2021-03-07,136,2021,3,7,6,1,청담대교,2021,188.07,443.68,309.25,15909.602773645058,37532.68760892667,26160.709617428267,76579.96,만차,만차,만차
뚝섬4주차장,941,79603,2021-03-07,136,2021,3,7,6,1,영동대교,2021,161.53,476.79,302.68,13664.476716259298,40333.5965674814,25604.9267162593,76579.96,만차,만차,만차
뚝섬1주차장,392,21489,2021-03-07,67,2021,3,7,6,1,청담대교,2021,78.35,184.83,128.83,4294.9494910844105,10131.91467054412,7062.135838371471,20967.39,만차,만차,만차
뚝섬1주차장,392,21489,2021-03-07,67,2021,3,7,6,1,영동대교,2021,67.29,198.62,126.09,3688.7622704081637,10888.125459183675,6912.112270408163,20967.39,만차,만차,만차
뚝섬3주차장,624,57230,2021-03-07,112,2021,3,7,6,1,청담대교,2021,124.71,294.21,205.07,11437.928973220723,26983.827144665778,18808.243882113493,55669.44,만차,만차,만차
뚝섬3주차장,624,57230,2021-03-07,112,2021,3,7,6,1,영동대교,2021,107.11,316.17,200.71,9823.723617365662,28997.91519094857,18408.361191685766,55669.44,만차,만차,만차
뚝섬4주차장,877,68863,2021-03-06,136,2021,3,6,5,1,청담대교,2021,217.82,385.17,274.0,17103.659859291438,30244.31488386413,21515.025256844434,70976.38,만차,만차,만차
뚝섬4주차장,877,68863,2021-03-06,136,2021,3,6,5,1,영동대교,2021,171.32,425.16,280.52,13452.23393386545,33384.02859749145,22026.7374686431,70976.38,만차,만차,만차
뚝섬3주차장,572,46242,2021-03-06,112,2021,3,6,5,1,청담대교,2021,142.07,251.22,178.71,11485.316328671328,20309.292377622376,14447.391293706294,47249.42,만차,만차,만차
뚝섬3주차장,572,46242,2021-03-06,112,2021,3,6,5,1,영동대교,2021,111.74,277.3,182.96,9033.358531468532,22417.668881118883,14790.972587412589,47249.42,만차,만차,만차
뚝섬1주차장,265,15686,2021-03-06,67,2021,3,6,5,1,청담대교,2021,65.82,116.39,82.79,3896.0472452830186,6889.40958490566,4900.543169811322,16390.5,보통,만차,만차
뚝섬1주차장,265,15686,2021-03-06,67,2021,3,6,5,1,영동대교,2021,51.77,128.47,84.76,3064.393283018868,7604.454415094339,5017.152301886793,16390.5,보통,만차,만차
뚝섬2주차장,998,79750,2021-03-06,356,2021,3,6,5,1,청담대교,2021,247.88,438.32,311.81,19807.847616757346,35025.721185158465,24916.43119808419,82057.23,보통,만차,혼잡
뚝섬2주차장,998,79750,2021-03-06,356,2021,3,6,5,1,영동대교,2021,194.95,483.82,319.22,15578.575436627621,38662.35633623583,25509.068227136544,82057.23,보통,만차,혼잡
뚝섬1주차장,176,11733,2021-03-05,67,2021,3,5,4,0,청담대교,2021,46.74,72.63,56.63,3115.911477272727,4841.862443181818,3775.226079545455,11923.07,보통,만차,혼잡
뚝섬1주차장,176,11733,2021-03-05,67,2021,3,5,4,0,영동대교,2021,35.93,77.66,62.4,2395.4013864424114,5177.480425024149,4160.118188533439,11923.07,보통,만차,혼잡
뚝섬3주차장,360,28338,2021-03-05,112,2021,3,5,4,0,청담대교,2021,95.61,148.57,115.83,7525.891447459794,11694.6103163801,9117.498236160107,26648.49,보통,만차,만차
뚝섬3주차장,360,28338,2021-03-05,112,2021,3,5,4,0,영동대교,2021,73.5,158.86,127.64,5785.675,12504.929666666669,10047.395333333334,26648.49,보통,만차,만차
뚝섬2주차장,787,79642,2021-03-05,356,2021,3,5,4,0,청담대교,2021,209.01,324.78,253.21,21151.174612452352,32866.74556543837,25624.079822109274,76996.02,보통,혼잡,보통
뚝섬2주차장,787,79642,2021-03-05,356,2021,3,5,4,0,영동대교,2021,160.68,347.28,279.04,16260.325997458705,35143.67695044472,28237.997052096573,76996.02,보통,혼잡,보통
뚝섬4주차장,685,57454,2021-03-05,136,2021,3,5,4,0,청담대교,2021,181.92,282.69,220.39,15258.440408759123,23710.46899270073,18485.090598540144,54673.19,만차,만차,만차
뚝섬4주차장,685,57454,2021-03-05,136,2021,3,5,4,0,영동대교,2021,139.86,302.27,242.88,11730.509685989988,25352.360666267643,20371.129647742368,54673.19,만차,만차,만차
뚝섬4주차장,474,44142,2021-03-04,136,2021,3,4,3,0,청담대교,2021,129.45,196.1,148.45,12055.236075949368,18262.122784810126,13824.641139240508,44152.16,혼잡,만차,만차
뚝섬4주차장,474,44142,2021-03-04,136,2021,3,4,3,0,영동대교,2021,93.6,210.47,169.93,8716.648101265822,19600.3517721519,15825.00012658228,44152.16,혼잡,만차,만차
뚝섬3주차장,243,20098,2021-03-04,112,2021,3,4,3,0,청담대교,2021,66.36,100.53,76.1,5488.716737314293,8314.95921642866,6294.3240462570475,20010.45,보통,혼잡,보통
뚝섬3주차장,243,20098,2021-03-04,112,2021,3,4,3,0,영동대교,2021,47.98,107.9,87.12,3968.321152263374,8924.17366255144,7205.505185185185,20010.45,보통,혼잡,보통
뚝섬2주차장,531,60823,2021-03-04,356,2021,3,4,3,0,청담대교,2021,145.02,219.68,166.3,16611.208022598872,25163.08218455744,19048.709792843692,61072.59,여유,보통,여유
뚝섬2주차장,531,60823,2021-03-04,356,2021,3,4,3,0,영동대교,2021,104.85,235.78,190.36,12010.191434866947,27007.75332868792,21805.055236445132,61072.59,여유,보통,여유
뚝섬1주차장,136,9314,2021-03-04,67,2021,3,4,3,0,청담대교,2021,37.14,56.26,42.59,2543.7308625634237,3853.2659754393703,2917.0031619972056,9415.41,여유,혼잡,보통
뚝섬1주차장,136,9314,2021-03-04,67,2021,3,4,3,0,영동대교,2021,26.85,60.39,48.76,1838.8301470588237,4135.826911764706,3339.3429411764705,9415.41,여유,혼잡,보통
뚝섬4주차장,474,45105,2021-03-03,136,2021,3,3,2,0,청담대교,2021,129.94,193.55,150.51,12364.860126582278,18417.875000000004,14322.26487341772,45082.54,혼잡,만차,만차
뚝섬4주차장,474,45105,2021-03-03,136,2021,3,3,2,0,영동대교,2021,94.66,211.59,167.75,9007.677848101266,20134.529430379745,15962.792721518987,45082.54,혼잡,만차,만차
