지구별,주차장명,주차대수,이용시간,날짜,년도,월,일,휴일여부,1대당 평균 주차시간
PLT-005,뚝섬3주차장,226,17553.0,2022-02-04,2022,2,4,평일,77.66814159292035
PLT-005,뚝섬4주차장,446,37397.0,2022-02-04,2022,2,4,평일,83.84977578475336
PLT-005,뚝섬2주차장,483,60358.0,2022-02-04,2022,2,4,평일,124.9648033126294
PLT-005,뚝섬1주차장,132,6244.0,2022-02-04,2022,2,4,평일,47.303030303030305
PLT-005,뚝섬4주차장,465,35503.0,2022-02-03,2022,2,3,평일,76.3505376344086
PLT-005,뚝섬2주차장,470,54842.0,2022-02-03,2022,2,3,평일,116.68510638297872
PLT-005,뚝섬3주차장,217,14198.0,2022-02-03,2022,2,3,평일,65.42857142857143
PLT-005,뚝섬1주차장,169,7236.0,2022-02-03,2022,2,3,평일,42.81656804733728
PLT-005,뚝섬1주차장,224,10381.0,2022-02-02,2022,2,2,휴일,46.34375
PLT-005,뚝섬4주차장,616,36728.0,2022-02-02,2022,2,2,휴일,59.62337662337662
PLT-005,뚝섬3주차장,385,21724.0,2022-02-02,2022,2,2,휴일,56.42597402597403
PLT-005,뚝섬2주차장,646,45225.0,2022-02-02,2022,2,2,휴일,70.00773993808049
PLT-005,뚝섬2주차장,486,37761.0,2022-02-01,2022,2,1,휴일,77.69753086419753
PLT-005,뚝섬1주차장,138,6682.0,2022-02-01,2022,2,1,휴일,48.42028985507246
PLT-005,뚝섬4주차장,517,29909.0,2022-02-01,2022,2,1,휴일,57.851063829787236
PLT-005,뚝섬3주차장,310,12716.0,2022-02-01,2022,2,1,휴일,41.019354838709674
PLT-005,뚝섬2주차장,550,47103.0,2022-01-31,2022,1,31,휴일,85.64181818181818
PLT-005,뚝섬4주차장,524,30627.0,2022-01-31,2022,1,31,휴일,58.44847328244275
PLT-005,뚝섬3주차장,323,18196.0,2022-01-31,2022,1,31,휴일,56.3343653250774
PLT-005,뚝섬1주차장,196,9931.0,2022-01-31,2022,1,31,휴일,50.66836734693877
PLT-005,뚝섬3주차장,339,17091.0,2022-01-30,2022,1,30,주말,50.415929203539825
PLT-005,뚝섬4주차장,584,30680.0,2022-01-30,2022,1,30,주말,52.534246575342465
PLT-005,뚝섬2주차장,699,55916.0,2022-01-30,2022,1,30,주말,79.99427753934192
PLT-005,뚝섬1주차장,252,15639.0,2022-01-30,2022,1,30,주말,62.05952380952381
PLT-005,뚝섬4주차장,580,39162.0,2022-01-29,2022,1,29,주말,67.52068965517242
PLT-005,뚝섬3주차장,374,22669.0,2022-01-29,2022,1,29,주말,60.61229946524064
PLT-005,뚝섬1주차장,205,14698.0,2022-01-29,2022,1,29,주말,71.69756097560976
PLT-005,뚝섬2주차장,611,52938.0,2022-01-29,2022,1,29,주말,86.64157119476269
PLT-005,뚝섬2주차장,560,64229.0,2022-01-28,2022,1,28,평일,114.69464285714285
PLT-005,뚝섬3주차장,245,17068.0,2022-01-28,2022,1,28,평일,69.66530612244898
PLT-005,뚝섬1주차장,163,9617.0,2022-01-28,2022,1,28,평일,59.0
PLT-005,뚝섬4주차장,475,36480.0,2022-01-28,2022,1,28,평일,76.8
PLT-005,뚝섬3주차장,214,18167.0,2022-01-27,2022,1,27,평일,84.89252336448598
PLT-005,뚝섬4주차장,425,37493.0,2022-01-27,2022,1,27,평일,88.21882352941176
PLT-005,뚝섬1주차장,129,7629.0,2022-01-27,2022,1,27,평일,59.13953488372093
PLT-005,뚝섬2주차장,486,63255.0,2022-01-27,2022,1,27,평일,130.15432098765433
PLT-005,뚝섬4주차장,442,38745.0,2022-01-26,2022,1,26,평일,87.65837104072398
PLT-005,뚝섬3주차장,263,22645.0,2022-01-26,2022,1,26,평일,86.10266159695817
PLT-005,뚝섬1주차장,159,9738.0,2022-01-26,2022,1,26,평일,61.24528301886792
PLT-005,뚝섬2주차장,532,65551.0,2022-01-26,2022,1,26,평일,123.21616541353383
PLT-005,뚝섬3주차장,197,16228.0,2022-01-25,2022,1,25,평일,82.3756345177665
PLT-005,뚝섬2주차장,479,60081.0,2022-01-25,2022,1,25,평일,125.43006263048017
PLT-005,뚝섬4주차장,396,38607.0,2022-01-25,2022,1,25,평일,97.49242424242425
PLT-005,뚝섬1주차장,129,5690.0,2022-01-25,2022,1,25,평일,44.10852713178294
PLT-005,뚝섬1주차장,128,7809.0,2022-01-24,2022,1,24,평일,61.0078125
PLT-005,뚝섬2주차장,572,64405.0,2022-01-24,2022,1,24,평일,112.59615384615384
PLT-005,뚝섬3주차장,227,15424.0,2022-01-24,2022,1,24,평일,67.94713656387665
PLT-005,뚝섬4주차장,460,38068.0,2022-01-24,2022,1,24,평일,82.75652173913043
PLT-005,뚝섬4주차장,725,49536.0,2022-01-23,2022,1,23,주말,68.32551724137932
PLT-005,뚝섬2주차장,767,76523.0,2022-01-23,2022,1,23,주말,99.76923076923077
PLT-005,뚝섬1주차장,196,12790.0,2022-01-23,2022,1,23,주말,65.25510204081633
PLT-005,뚝섬3주차장,444,29500.0,2022-01-23,2022,1,23,주말,66.44144144144144
PLT-005,뚝섬2주차장,728,69022.0,2022-01-22,2022,1,22,주말,94.81043956043956
PLT-005,뚝섬1주차장,205,13506.0,2022-01-22,2022,1,22,주말,65.8829268292683
PLT-005,뚝섬4주차장,665,42917.0,2022-01-22,2022,1,22,주말,64.53684210526316
PLT-005,뚝섬3주차장,446,30500.0,2022-01-22,2022,1,22,주말,68.38565022421524
PLT-005,뚝섬2주차장,511,64575.0,2022-01-21,2022,1,21,평일,126.36986301369863
PLT-005,뚝섬3주차장,244,18289.0,2022-01-21,2022,1,21,평일,74.95491803278688
PLT-005,뚝섬4주차장,467,38476.0,2022-01-21,2022,1,21,평일,82.38972162740899
PLT-005,뚝섬1주차장,184,9537.0,2022-01-21,2022,1,21,평일,51.83152173913044
PLT-005,뚝섬1주차장,153,9982.0,2022-01-20,2022,1,20,평일,65.24183006535948
PLT-005,뚝섬4주차장,371,32827.0,2022-01-20,2022,1,20,평일,88.48247978436657
PLT-005,뚝섬3주차장,260,15671.0,2022-01-20,2022,1,20,평일,60.27307692307692
PLT-005,뚝섬2주차장,484,59294.0,2022-01-20,2022,1,20,평일,122.50826446280992
PLT-005,뚝섬3주차장,290,11020.0,2022-01-19,2022,1,19,평일,38.0
PLT-005,뚝섬1주차장,100,4182.0,2022-01-19,2022,1,19,평일,41.82
PLT-005,뚝섬2주차장,521,52938.0,2022-01-19,2022,1,19,평일,101.6084452975048
PLT-005,뚝섬4주차장,377,29316.0,2022-01-19,2022,1,19,평일,77.76127320954907
PLT-005,뚝섬4주차장,391,29824.0,2022-01-18,2022,1,18,평일,76.2762148337596
PLT-005,뚝섬2주차장,397,54922.0,2022-01-18,2022,1,18,평일,138.34256926952142
PLT-005,뚝섬3주차장,216,16199.0,2022-01-18,2022,1,18,평일,74.99537037037037
PLT-005,뚝섬1주차장,129,8222.0,2022-01-18,2022,1,18,평일,63.736434108527135
PLT-005,뚝섬2주차장,381,52785.0,2022-01-17,2022,1,17,평일,138.54330708661416
PLT-005,뚝섬1주차장,100,4516.0,2022-01-17,2022,1,17,평일,45.16
PLT-005,뚝섬4주차장,332,31626.0,2022-01-17,2022,1,17,평일,95.25903614457832
PLT-005,뚝섬3주차장,193,17254.0,2022-01-17,2022,1,17,평일,89.39896373056995
PLT-005,뚝섬2주차장,662,59009.0,2022-01-16,2022,1,16,주말,89.13746223564955
PLT-005,뚝섬1주차장,216,14448.0,2022-01-16,2022,1,16,주말,66.88888888888889
PLT-005,뚝섬3주차장,370,22645.0,2022-01-16,2022,1,16,주말,61.2027027027027
PLT-005,뚝섬4주차장,547,30850.0,2022-01-16,2022,1,16,주말,56.39853747714808
PLT-005,뚝섬1주차장,190,12214.0,2022-01-15,2022,1,15,주말,64.28421052631579
PLT-005,뚝섬4주차장,594,35210.0,2022-01-15,2022,1,15,주말,59.27609427609428
PLT-005,뚝섬3주차장,320,18434.0,2022-01-15,2022,1,15,주말,57.60625
PLT-005,뚝섬2주차장,637,60304.0,2022-01-15,2022,1,15,주말,94.66875981161695
PLT-005,뚝섬3주차장,248,19129.0,2022-01-14,2022,1,14,평일,77.13306451612904
PLT-005,뚝섬1주차장,169,10670.0,2022-01-14,2022,1,14,평일,63.13609467455621
PLT-005,뚝섬2주차장,514,61233.0,2022-01-14,2022,1,14,평일,119.13035019455253
PLT-005,뚝섬4주차장,408,35221.0,2022-01-14,2022,1,14,평일,86.32598039215686
PLT-005,뚝섬4주차장,377,36045.0,2022-01-13,2022,1,13,평일,95.61007957559681
PLT-005,뚝섬2주차장,425,57390.0,2022-01-13,2022,1,13,평일,135.03529411764706
PLT-005,뚝섬1주차장,120,7164.0,2022-01-13,2022,1,13,평일,59.7
PLT-005,뚝섬3주차장,174,13945.0,2022-01-13,2022,1,13,평일,80.14367816091954
PLT-005,뚝섬4주차장,384,30990.0,2022-01-12,2022,1,12,평일,80.703125
PLT-005,뚝섬1주차장,118,5911.0,2022-01-12,2022,1,12,평일,50.09322033898305
PLT-005,뚝섬3주차장,189,15219.0,2022-01-12,2022,1,12,평일,80.52380952380952
PLT-005,뚝섬2주차장,427,57074.0,2022-01-12,2022,1,12,평일,133.66276346604215
PLT-005,뚝섬1주차장,141,8529.0,2022-01-11,2022,1,11,평일,60.48936170212766
PLT-005,뚝섬4주차장,361,33442.0,2022-01-11,2022,1,11,평일,92.6371191135734
PLT-005,뚝섬3주차장,188,13828.0,2022-01-11,2022,1,11,평일,73.55319148936171
PLT-005,뚝섬2주차장,392,56326.0,2022-01-11,2022,1,11,평일,143.6887755102041
PLT-005,뚝섬2주차장,415,59452.0,2022-01-10,2022,1,10,평일,143.2578313253012
PLT-005,뚝섬1주차장,115,6616.0,2022-01-10,2022,1,10,평일,57.530434782608694
PLT-005,뚝섬4주차장,384,30114.0,2022-01-10,2022,1,10,평일,78.421875
PLT-005,뚝섬3주차장,189,15059.0,2022-01-10,2022,1,10,평일,79.67724867724868
PLT-005,뚝섬4주차장,643,42595.0,2022-01-09,2022,1,9,주말,66.24416796267496
PLT-005,뚝섬3주차장,335,21383.0,2022-01-09,2022,1,9,주말,63.829850746268654
PLT-005,뚝섬2주차장,662,71990.0,2022-01-09,2022,1,9,주말,108.74622356495469
PLT-005,뚝섬1주차장,219,18404.0,2022-01-09,2022,1,9,주말,84.03652968036529
PLT-005,뚝섬2주차장,658,60235.0,2022-01-08,2022,1,8,주말,91.54255319148936
PLT-005,뚝섬3주차장,363,20862.0,2022-01-08,2022,1,8,주말,57.47107438016529
PLT-005,뚝섬4주차장,595,41543.0,2022-01-08,2022,1,8,주말,69.82016806722689
PLT-005,뚝섬1주차장,237,13753.0,2022-01-08,2022,1,8,주말,58.029535864978904
PLT-005,뚝섬4주차장,450,40577.0,2022-01-07,2022,1,7,평일,90.17111111111112
PLT-005,뚝섬2주차장,525,64141.0,2022-01-07,2022,1,7,평일,122.17333333333333
PLT-005,뚝섬3주차장,262,18455.0,2022-01-07,2022,1,7,평일,70.43893129770993
PLT-005,뚝섬1주차장,198,11909.0,2022-01-07,2022,1,7,평일,60.14646464646464
PLT-005,뚝섬1주차장,148,11852.0,2022-01-06,2022,1,6,평일,80.08108108108108
PLT-005,뚝섬4주차장,453,34030.0,2022-01-06,2022,1,6,평일,75.12141280353201
PLT-005,뚝섬3주차장,220,18093.0,2022-01-06,2022,1,6,평일,82.24090909090908
PLT-005,뚝섬2주차장,474,62889.0,2022-01-06,2022,1,6,평일,132.6772151898734
PLT-005,뚝섬1주차장,156,9145.0,2022-01-05,2022,1,5,평일,58.62179487179487
PLT-005,뚝섬4주차장,383,37024.0,2022-01-05,2022,1,5,평일,96.66840731070496
PLT-005,뚝섬3주차장,166,12665.0,2022-01-05,2022,1,5,평일,76.29518072289157
PLT-005,뚝섬2주차장,445,56395.0,2022-01-05,2022,1,5,평일,126.73033707865169
PLT-005,뚝섬1주차장,146,9808.0,2022-01-04,2022,1,4,평일,67.17808219178082
PLT-005,뚝섬4주차장,422,35132.0,2022-01-04,2022,1,4,평일,83.25118483412322
PLT-005,뚝섬2주차장,450,59186.0,2022-01-04,2022,1,4,평일,131.52444444444444
PLT-005,뚝섬3주차장,197,16041.0,2022-01-04,2022,1,4,평일,81.42639593908629
PLT-005,뚝섬4주차장,431,33673.0,2022-01-03,2022,1,3,평일,78.1276102088167
PLT-005,뚝섬2주차장,430,55542.0,2022-01-03,2022,1,3,평일,129.16744186046512
PLT-005,뚝섬1주차장,115,8043.0,2022-01-03,2022,1,3,평일,69.93913043478261
PLT-005,뚝섬3주차장,188,14575.0,2022-01-03,2022,1,3,평일,77.52659574468085
PLT-005,뚝섬3주차장,329,19566.0,2022-01-02,2022,1,2,주말,59.47112462006079
PLT-005,뚝섬2주차장,614,53172.0,2022-01-02,2022,1,2,주말,86.59934853420195
PLT-005,뚝섬1주차장,158,11546.0,2022-01-02,2022,1,2,주말,73.07594936708861
PLT-005,뚝섬4주차장,583,31049.0,2022-01-02,2022,1,2,주말,53.25728987993139
PLT-005,뚝섬1주차장,246,15317.0,2022-01-01,2022,1,1,휴일,62.264227642276424
PLT-005,뚝섬2주차장,790,59949.0,2022-01-01,2022,1,1,휴일,75.88481012658228
PLT-005,뚝섬3주차장,434,21994.0,2022-01-01,2022,1,1,휴일,50.67741935483871
PLT-005,뚝섬4주차장,708,40730.0,2022-01-01,2022,1,1,휴일,57.52824858757062
PLT-005,뚝섬1주차장,203,7412.0,2021-12-31,2021,12,31,평일,36.51231527093596
PLT-005,뚝섬4주차장,500,28064.0,2021-12-31,2021,12,31,평일,56.128
PLT-005,뚝섬2주차장,630,57915.0,2021-12-31,2021,12,31,평일,91.92857142857143
PLT-005,뚝섬3주차장,268,16283.0,2021-12-31,2021,12,31,평일,60.757462686567166
PLT-005,뚝섬2주차장,499,63462.0,2021-12-30,2021,12,30,평일,127.17835671342685
PLT-005,뚝섬1주차장,142,8653.0,2021-12-30,2021,12,30,평일,60.936619718309856
PLT-005,뚝섬4주차장,412,36940.0,2021-12-30,2021,12,30,평일,89.66019417475728
PLT-005,뚝섬3주차장,186,14224.0,2021-12-30,2021,12,30,평일,76.47311827956989
PLT-005,뚝섬3주차장,190,14230.0,2021-12-29,2021,12,29,평일,74.89473684210526
PLT-005,뚝섬1주차장,120,7953.0,2021-12-29,2021,12,29,평일,66.275
PLT-005,뚝섬4주차장,425,34971.0,2021-12-29,2021,12,29,평일,82.28470588235294
PLT-005,뚝섬2주차장,465,63978.0,2021-12-29,2021,12,29,평일,137.58709677419355
PLT-005,뚝섬3주차장,165,12424.0,2021-12-28,2021,12,28,평일,75.2969696969697
PLT-005,뚝섬1주차장,122,9755.0,2021-12-28,2021,12,28,평일,79.95901639344262
PLT-005,뚝섬2주차장,487,64668.0,2021-12-28,2021,12,28,평일,132.78850102669404
PLT-005,뚝섬4주차장,383,34891.0,2021-12-28,2021,12,28,평일,91.09921671018277
PLT-005,뚝섬4주차장,345,30744.0,2021-12-27,2021,12,27,평일,89.11304347826086
PLT-005,뚝섬3주차장,166,14730.0,2021-12-27,2021,12,27,평일,88.73493975903614
PLT-005,뚝섬2주차장,420,58471.0,2021-12-27,2021,12,27,평일,139.21666666666667
PLT-005,뚝섬1주차장,86,6536.0,2021-12-27,2021,12,27,평일,76.0
PLT-005,뚝섬2주차장,466,45242.0,2021-12-26,2021,12,26,주말,97.08583690987125
PLT-005,뚝섬4주차장,377,19656.0,2021-12-26,2021,12,26,주말,52.13793103448276
PLT-005,뚝섬1주차장,112,7589.0,2021-12-26,2021,12,26,주말,67.75892857142857
PLT-005,뚝섬3주차장,247,13000.0,2021-12-26,2021,12,26,주말,52.63157894736842
PLT-005,뚝섬3주차장,280,15239.0,2021-12-25,2021,12,25,휴일,54.425
PLT-005,뚝섬4주차장,448,26331.0,2021-12-25,2021,12,25,휴일,58.77455357142857
PLT-005,뚝섬2주차장,563,48841.0,2021-12-25,2021,12,25,휴일,86.7513321492007
PLT-005,뚝섬1주차장,147,6564.0,2021-12-25,2021,12,25,휴일,44.6530612244898
PLT-005,뚝섬4주차장,483,31683.0,2021-12-24,2021,12,24,평일,65.59627329192547
PLT-005,뚝섬3주차장,262,16370.0,2021-12-24,2021,12,24,평일,62.48091603053435
PLT-005,뚝섬1주차장,163,8746.0,2021-12-24,2021,12,24,평일,53.65644171779141
PLT-005,뚝섬2주차장,556,59450.0,2021-12-24,2021,12,24,평일,106.92446043165468
PLT-005,뚝섬2주차장,532,69904.0,2021-12-23,2021,12,23,평일,131.3984962406015
PLT-005,뚝섬1주차장,149,9983.0,2021-12-23,2021,12,23,평일,67.0
PLT-005,뚝섬4주차장,422,31563.0,2021-12-23,2021,12,23,평일,74.79383886255924
PLT-005,뚝섬3주차장,233,16088.0,2021-12-23,2021,12,23,평일,69.04721030042919
PLT-005,뚝섬1주차장,134,7981.0,2021-12-22,2021,12,22,평일,59.559701492537314
PLT-005,뚝섬2주차장,534,69758.0,2021-12-22,2021,12,22,평일,130.63295880149812
PLT-005,뚝섬4주차장,481,39596.0,2021-12-22,2021,12,22,평일,82.32016632016632
PLT-005,뚝섬3주차장,247,17812.0,2021-12-22,2021,12,22,평일,72.11336032388664
PLT-005,뚝섬3주차장,248,20252.0,2021-12-21,2021,12,21,평일,81.66129032258064
PLT-005,뚝섬2주차장,508,63779.0,2021-12-21,2021,12,21,평일,125.5492125984252
PLT-005,뚝섬4주차장,457,34928.0,2021-12-21,2021,12,21,평일,76.4288840262582
PLT-005,뚝섬1주차장,138,9317.0,2021-12-21,2021,12,21,평일,67.51449275362319
PLT-005,뚝섬1주차장,132,8085.0,2021-12-20,2021,12,20,평일,61.25
PLT-005,뚝섬3주차장,270,21278.0,2021-12-20,2021,12,20,평일,78.80740740740741
PLT-005,뚝섬4주차장,420,35346.0,2021-12-20,2021,12,20,평일,84.15714285714286
PLT-005,뚝섬2주차장,522,63101.0,2021-12-20,2021,12,20,평일,120.88314176245211
PLT-005,뚝섬1주차장,141,12433.0,2021-12-19,2021,12,19,주말,88.177304964539
PLT-005,뚝섬3주차장,327,20980.0,2021-12-19,2021,12,19,주말,64.15902140672783
PLT-005,뚝섬2주차장,482,50279.0,2021-12-19,2021,12,19,주말,104.31327800829875
PLT-005,뚝섬4주차장,487,29000.0,2021-12-19,2021,12,19,주말,59.5482546201232
PLT-005,뚝섬4주차장,399,27586.0,2021-12-18,2021,12,18,주말,69.13784461152882
PLT-005,뚝섬3주차장,261,15433.0,2021-12-18,2021,12,18,주말,59.13026819923372
PLT-005,뚝섬2주차장,468,44969.0,2021-12-18,2021,12,18,주말,96.08760683760684
PLT-005,뚝섬1주차장,161,8911.0,2021-12-18,2021,12,18,주말,55.34782608695652
PLT-005,뚝섬4주차장,367,34772.0,2021-12-17,2021,12,17,평일,94.7465940054496
PLT-005,뚝섬2주차장,441,56466.0,2021-12-17,2021,12,17,평일,128.0408163265306
PLT-005,뚝섬1주차장,131,6783.0,2021-12-17,2021,12,17,평일,51.778625954198475
PLT-005,뚝섬3주차장,195,12851.0,2021-12-17,2021,12,17,평일,65.9025641025641
PLT-005,뚝섬3주차장,216,17425.0,2021-12-16,2021,12,16,평일,80.67129629629629
PLT-005,뚝섬2주차장,480,67647.0,2021-12-16,2021,12,16,평일,140.93125
PLT-005,뚝섬4주차장,404,41538.0,2021-12-16,2021,12,16,평일,102.81683168316832
PLT-005,뚝섬1주차장,149,11172.0,2021-12-16,2021,12,16,평일,74.97986577181209
PLT-005,뚝섬3주차장,180,17151.0,2021-12-15,2021,12,15,평일,95.28333333333333
PLT-005,뚝섬1주차장,112,7758.0,2021-12-15,2021,12,15,평일,69.26785714285714
PLT-005,뚝섬2주차장,439,63392.0,2021-12-15,2021,12,15,평일,144.40091116173122
PLT-005,뚝섬4주차장,407,40155.0,2021-12-15,2021,12,15,평일,98.66093366093367
PLT-005,뚝섬3주차장,172,16086.0,2021-12-14,2021,12,14,평일,93.52325581395348
PLT-005,뚝섬2주차장,431,64398.0,2021-12-14,2021,12,14,평일,149.41531322505801
PLT-005,뚝섬4주차장,362,38899.0,2021-12-14,2021,12,14,평일,107.45580110497238
PLT-005,뚝섬1주차장,132,9273.0,2021-12-14,2021,12,14,평일,70.25
PLT-005,뚝섬4주차장,349,29921.0,2021-12-13,2021,12,13,평일,85.73352435530086
PLT-005,뚝섬1주차장,143,8413.0,2021-12-13,2021,12,13,평일,58.83216783216783
PLT-005,뚝섬3주차장,213,17726.0,2021-12-13,2021,12,13,평일,83.22065727699531
PLT-005,뚝섬2주차장,450,67709.0,2021-12-13,2021,12,13,평일,150.46444444444444
PLT-005,뚝섬2주차장,661,68918.0,2021-12-12,2021,12,12,주말,104.26323751891074
PLT-005,뚝섬3주차장,406,23048.0,2021-12-12,2021,12,12,주말,56.76847290640394
PLT-005,뚝섬1주차장,241,21979.0,2021-12-12,2021,12,12,주말,91.19917012448133
PLT-005,뚝섬4주차장,528,36277.0,2021-12-12,2021,12,12,주말,68.70643939393939
PLT-005,뚝섬3주차장,345,25262.0,2021-12-11,2021,12,11,주말,73.2231884057971
PLT-005,뚝섬2주차장,664,60926.0,2021-12-11,2021,12,11,주말,91.75602409638554
PLT-005,뚝섬1주차장,218,18514.0,2021-12-11,2021,12,11,주말,84.92660550458716
PLT-005,뚝섬4주차장,584,41656.0,2021-12-11,2021,12,11,주말,71.32876712328768
PLT-005,뚝섬3주차장,231,16045.0,2021-12-10,2021,12,10,평일,69.45887445887446
PLT-005,뚝섬2주차장,480,65602.0,2021-12-10,2021,12,10,평일,136.67083333333332
PLT-005,뚝섬1주차장,154,11899.0,2021-12-10,2021,12,10,평일,77.26623376623377
PLT-005,뚝섬4주차장,417,40191.0,2021-12-10,2021,12,10,평일,96.38129496402878
PLT-005,뚝섬2주차장,498,63089.0,2021-12-09,2021,12,9,평일,126.68473895582329
PLT-005,뚝섬4주차장,430,39485.0,2021-12-09,2021,12,9,평일,91.82558139534883
PLT-005,뚝섬3주차장,217,17609.0,2021-12-09,2021,12,9,평일,81.14746543778801
PLT-005,뚝섬1주차장,140,10266.0,2021-12-09,2021,12,9,평일,73.32857142857142
PLT-005,뚝섬4주차장,434,38564.0,2021-12-08,2021,12,8,평일,88.85714285714286
PLT-005,뚝섬2주차장,537,66982.0,2021-12-08,2021,12,8,평일,124.73370577281192
PLT-005,뚝섬3주차장,274,19275.0,2021-12-08,2021,12,8,평일,70.34671532846716
PLT-005,뚝섬1주차장,159,11454.0,2021-12-08,2021,12,8,평일,72.0377358490566
PLT-005,뚝섬1주차장,131,10657.0,2021-12-07,2021,12,7,평일,81.35114503816794
PLT-005,뚝섬4주차장,397,40354.0,2021-12-07,2021,12,7,평일,101.64735516372797
PLT-005,뚝섬3주차장,218,17896.0,2021-12-07,2021,12,7,평일,82.09174311926606
PLT-005,뚝섬2주차장,484,68420.0,2021-12-07,2021,12,7,평일,141.36363636363637
PLT-005,뚝섬1주차장,220,9785.0,2021-12-06,2021,12,6,평일,44.47727272727273
PLT-005,뚝섬3주차장,302,19593.0,2021-12-06,2021,12,6,평일,64.87748344370861
PLT-005,뚝섬4주차장,387,34092.0,2021-12-06,2021,12,6,평일,88.09302325581395
PLT-005,뚝섬2주차장,574,65226.0,2021-12-06,2021,12,6,평일,113.63414634146342
PLT-005,뚝섬2주차장,768,68119.0,2021-12-05,2021,12,5,주말,88.69661458333333
PLT-005,뚝섬3주차장,444,27610.0,2021-12-05,2021,12,5,주말,62.18468468468468
PLT-005,뚝섬1주차장,262,19929.0,2021-12-05,2021,12,5,주말,76.06488549618321
PLT-005,뚝섬4주차장,657,45913.0,2021-12-05,2021,12,5,주말,69.882800608828
PLT-005,뚝섬4주차장,565,37212.0,2021-12-04,2021,12,4,주말,65.86194690265486
PLT-005,뚝섬3주차장,370,23588.0,2021-12-04,2021,12,4,주말,63.75135135135135
PLT-005,뚝섬1주차장,290,16290.0,2021-12-04,2021,12,4,주말,56.172413793103445
PLT-005,뚝섬2주차장,642,58531.0,2021-12-04,2021,12,4,주말,91.16978193146417
PLT-005,뚝섬3주차장,225,15499.0,2021-12-03,2021,12,3,평일,68.88444444444444
PLT-005,뚝섬2주차장,483,63319.0,2021-12-03,2021,12,3,평일,131.0952380952381
PLT-005,뚝섬4주차장,375,34897.0,2021-12-03,2021,12,3,평일,93.05866666666667
PLT-005,뚝섬1주차장,189,11514.0,2021-12-03,2021,12,3,평일,60.92063492063492
PLT-005,뚝섬4주차장,354,35750.0,2021-12-02,2021,12,2,평일,100.98870056497175
PLT-005,뚝섬3주차장,183,15172.0,2021-12-02,2021,12,2,평일,82.90710382513662
PLT-005,뚝섬1주차장,203,12141.0,2021-12-02,2021,12,2,평일,59.80788177339902
PLT-005,뚝섬2주차장,207,9045.0,2021-12-02,2021,12,2,평일,43.69565217391305
PLT-005,뚝섬1주차장,170,7494.0,2021-12-01,2021,12,1,평일,44.082352941176474
PLT-005,뚝섬3주차장,170,11799.0,2021-12-01,2021,12,1,평일,69.40588235294118
PLT-005,뚝섬4주차장,342,30446.0,2021-12-01,2021,12,1,평일,89.0233918128655
PLT-005,뚝섬1주차장,111,4143.0,2021-11-30,2021,11,30,평일,37.32432432432432
PLT-005,뚝섬4주차장,311,33416.0,2021-11-30,2021,11,30,평일,107.44694533762058
PLT-005,뚝섬3주차장,171,14014.0,2021-11-30,2021,11,30,평일,81.953216374269
PLT-005,뚝섬1주차장,196,11472.0,2021-11-29,2021,11,29,평일,58.53061224489796
PLT-005,뚝섬2주차장,92,966.0,2021-11-29,2021,11,29,평일,10.5
PLT-005,뚝섬4주차장,418,36481.0,2021-11-29,2021,11,29,평일,87.27511961722487
PLT-005,뚝섬3주차장,222,13692.0,2021-11-29,2021,11,29,평일,61.67567567567568
PLT-005,뚝섬1주차장,260,16403.0,2021-11-28,2021,11,28,주말,63.08846153846154
PLT-005,뚝섬3주차장,464,33618.0,2021-11-28,2021,11,28,주말,72.45258620689656
PLT-005,뚝섬4주차장,675,54534.0,2021-11-28,2021,11,28,주말,80.7911111111111
PLT-005,뚝섬2주차장,783,78572.0,2021-11-28,2021,11,28,주말,100.34738186462324
PLT-005,뚝섬1주차장,288,14540.0,2021-11-27,2021,11,27,주말,50.486111111111114
PLT-005,뚝섬2주차장,684,66385.0,2021-11-27,2021,11,27,주말,97.05409356725146
PLT-005,뚝섬4주차장,572,39388.0,2021-11-27,2021,11,27,주말,68.86013986013987
PLT-005,뚝섬3주차장,373,26241.0,2021-11-27,2021,11,27,주말,70.35120643431635
PLT-005,뚝섬4주차장,428,36813.0,2021-11-26,2021,11,26,평일,86.01168224299066
PLT-005,뚝섬1주차장,167,11331.0,2021-11-26,2021,11,26,평일,67.8502994011976
PLT-005,뚝섬3주차장,238,16157.0,2021-11-26,2021,11,26,평일,67.88655462184875
PLT-005,뚝섬2주차장,553,69899.0,2021-11-26,2021,11,26,평일,126.3996383363472
PLT-005,뚝섬3주차장,176,14586.0,2021-11-25,2021,11,25,평일,82.875
PLT-005,뚝섬2주차장,550,75121.0,2021-11-25,2021,11,25,평일,136.58363636363637
PLT-005,뚝섬1주차장,221,17939.0,2021-11-25,2021,11,25,평일,81.17194570135747
PLT-005,뚝섬4주차장,390,33786.0,2021-11-25,2021,11,25,평일,86.63076923076923
PLT-005,뚝섬4주차장,390,37481.0,2021-11-24,2021,11,24,평일,96.10512820512821
PLT-005,뚝섬1주차장,113,6783.0,2021-11-24,2021,11,24,평일,60.02654867256637
PLT-005,뚝섬3주차장,174,11086.0,2021-11-24,2021,11,24,평일,63.71264367816092
PLT-005,뚝섬2주차장,481,62973.0,2021-11-24,2021,11,24,평일,130.92099792099793
PLT-005,뚝섬4주차장,343,36220.0,2021-11-23,2021,11,23,평일,105.59766763848397
