주차장명,주차대수,이용시간,code,월,일,휴일여부,평균기온(°C),일반이용자(아침),일반이용자(낮),일반이용자(저녁),비
여의도1주차장,5013,1.5329809162843273,8,4,3,1,9.6,24835.25,58630.0,124477.0,0
이촌1주차장,147,0.9187074829931974,4,4,3,1,9.6,81380.0,82910.0,65000.0,0
이촌2주차장,772,1.368566493955095,4,4,3,1,9.6,81380.0,82910.0,65000.0,0
광나루3주차장,1134,1.200896531452087,6,4,3,1,9.6,3583.0,49233.0,36017.0,0
뚝섬3주차장,938,1.485767590618337,5,4,3,1,9.6,7750.0,120355.0,104236.0,0
광나루3주차장,946,1.1728682170542637,6,4,2,1,8.2,3583.0,49233.0,36017.0,0
"잠실1,2,3,4주차장",3784,1.3486830514446797,11,4,2,1,8.2,3235.0,15420.0,14720.0,0
"반포2,3주차장",5029,1.2223304831974549,9,4,2,1,8.2,3571.0,28568.0,21808.0,0
반포1주차장,1828,1.037919401896426,9,4,2,1,8.2,3571.0,28568.0,21808.0,0
이촌2주차장,610,1.2942896174863388,4,4,2,1,8.2,81380.0,82910.0,65000.0,0
"난지1,2,3주차장",2878,1.1162439193884643,2,4,2,1,8.2,16453.0,106640.0,87240.0,0
양화2주차장,132,1.296338383838384,7,4,2,1,8.2,13930.0,297925.0,611510.0,0
뚝섬1주차장,518,1.173970398970399,5,4,2,1,8.2,7750.0,120355.0,104236.0,0
여의도4주차장,101,0.8544554455445544,8,4,2,1,8.2,24835.25,58630.0,124477.0,0
뚝섬2주차장,1571,1.6940377678760876,5,4,2,1,8.2,7750.0,120355.0,104236.0,0
"광나루1,2주차장",1165,1.4265092989985697,6,4,2,1,8.2,3583.0,49233.0,36017.0,0
여의도2주차장,2294,1.3867698343504795,8,4,2,1,8.2,24835.25,58630.0,124477.0,0
망원1주차장,647,1.138588356517259,3,4,2,1,8.2,35050.0,239600.0,258520.0,0
뚝섬4주차장,1028,1.3771887159533074,5,4,2,1,8.2,7750.0,120355.0,104236.0,0
"이촌3,4주차장",1881,1.2007442849548111,4,4,2,1,8.2,81380.0,82910.0,65000.0,0
양화1주차장,407,1.4733005733005733,7,4,2,1,8.2,13930.0,297925.0,611510.0,0
잠원2-6주차장,3782,1.3068129737352372,10,4,2,1,8.2,23270.0,44841.0,76427.0,0
"양화3,4,5주차장",2084,0.9915147152911068,7,4,2,1,8.2,13930.0,297925.0,611510.0,0
강서1주차장,412,1.1477750809061489,1,4,2,1,8.2,15920.0,84150.0,45320.0,0
"망원2,3주차장",1676,1.641368337311058,3,4,2,1,8.2,35050.0,239600.0,258520.0,0
여의도1주차장,5425,1.4517204301075268,8,4,2,1,8.2,24835.25,58630.0,124477.0,0
여의도5주차장,265,1.7439622641509434,8,4,2,1,8.2,24835.25,58630.0,124477.0,0
여의도3주차장,2195,1.6672057706909644,8,4,2,1,8.2,24835.25,58630.0,124477.0,0
이촌1주차장,161,1.167391304347826,4,4,2,1,8.2,81380.0,82910.0,65000.0,0
뚝섬3주차장,786,1.4758693808312129,5,4,2,1,8.2,7750.0,120355.0,104236.0,0
"잠실1,2,3,4주차장",3529,1.0205629545669217,11,4,1,0,9.2,3235.0,15420.0,14720.0,0
양화2주차장,71,1.6615023474178403,7,4,1,0,9.2,13930.0,297925.0,611510.0,0
여의도1주차장,3294,1.9477787897186805,8,4,1,0,9.2,24835.25,58630.0,124477.0,0
"광나루1,2주차장",704,1.3731297348484848,6,4,1,0,9.2,3583.0,49233.0,36017.0,0
뚝섬2주차장,821,1.72090946000812,5,4,1,0,9.2,7750.0,120355.0,104236.0,0
이촌2주차장,289,0.9502883506343712,4,4,1,0,9.2,81380.0,82910.0,65000.0,0
잠원2-6주차장,2272,1.5754474765258215,10,4,1,0,9.2,23270.0,44841.0,76427.0,0
반포1주차장,1024,0.622607421875,9,4,1,0,9.2,3571.0,28568.0,21808.0,0
양화1주차장,278,2.019184652278178,7,4,1,0,9.2,13930.0,297925.0,611510.0,0
"반포2,3주차장",2848,0.9601708801498128,9,4,1,0,9.2,3571.0,28568.0,21808.0,0
여의도2주차장,1692,1.9117316784869975,8,4,1,0,9.2,24835.25,58630.0,124477.0,0
뚝섬1주차장,249,1.1240294511378848,5,4,1,0,9.2,7750.0,120355.0,104236.0,0
뚝섬4주차장,819,1.4097273097273098,5,4,1,0,9.2,7750.0,120355.0,104236.0,0
여의도4주차장,208,4.8716346153846155,8,4,1,0,9.2,24835.25,58630.0,124477.0,0
망원1주차장,428,1.0921339563862928,3,4,1,0,9.2,35050.0,239600.0,258520.0,0
여의도5주차장,369,5.1483739837398375,8,4,1,0,9.2,24835.25,58630.0,124477.0,0
강서1주차장,236,1.1361581920903954,1,4,1,0,9.2,15920.0,84150.0,45320.0,0
"망원2,3주차장",1447,1.390324809951624,3,4,1,0,9.2,35050.0,239600.0,258520.0,0
"양화3,4,5주차장",1009,1.0760819293029402,7,4,1,0,9.2,13930.0,297925.0,611510.0,0
"이촌3,4주차장",953,1.1871108779293458,4,4,1,0,9.2,81380.0,82910.0,65000.0,0
여의도3주차장,1261,4.093550092519164,8,4,1,0,9.2,24835.25,58630.0,124477.0,0
"난지1,2,3주차장",1873,0.8322299341519843,2,4,1,0,9.2,16453.0,106640.0,87240.0,0
이촌1주차장,88,1.5020833333333334,4,4,1,0,9.2,81380.0,82910.0,65000.0,0
광나루3주차장,606,0.8884213421342134,6,4,1,0,9.2,3583.0,49233.0,36017.0,0
뚝섬3주차장,496,1.1483870967741936,5,4,1,0,9.2,7750.0,120355.0,104236.0,0
뚝섬2주차장,642,2.02769989615784,5,3,31,0,10.9,5040.0,91830.0,83475.0,0
이촌1주차장,63,1.9806878306878304,4,3,31,0,10.9,9280.0,82500.0,82930.0,0
잠원2-6주차장,1871,1.7469267771245325,10,3,31,0,10.9,19855.0,49512.0,43399.0,0
"광나루1,2주차장",614,1.4909337676438652,6,3,31,0,10.9,4100.0,41900.0,40480.0,0
망원1주차장,350,1.1440476190476192,3,3,31,0,10.9,26120.0,168050.0,177050.0,0
"이촌3,4주차장",661,1.6459909228441756,4,3,31,0,10.9,9280.0,82500.0,82930.0,0
뚝섬4주차장,661,1.4568835098335855,5,3,31,0,10.9,5040.0,91830.0,83475.0,0
"난지1,2,3주차장",1381,1.0604151580979966,2,3,31,0,10.9,12440.0,101240.0,59700.0,0
"잠실1,2,3,4주차장",3063,0.9675916857111764,11,3,31,0,10.9,1572.0,11396.0,19615.0,0
이촌2주차장,264,1.2297348484848485,4,3,31,0,10.9,9280.0,82500.0,82930.0,0
뚝섬1주차장,219,1.1577625570776255,5,3,31,0,10.9,5040.0,91830.0,83475.0,0
여의도4주차장,202,5.415924092409241,8,3,31,0,10.9,12495.5,35241.0,37357.0,0
여의도2주차장,1122,2.6672014260249552,8,3,31,0,10.9,12495.5,35241.0,37357.0,0
"반포2,3주차장",2307,1.103691663054472,9,3,31,0,10.9,1814.0,17308.0,18728.0,0
여의도5주차장,351,5.482241215574549,8,3,31,0,10.9,12495.5,35241.0,37357.0,0
뚝섬3주차장,375,1.2785777777777778,5,3,31,0,10.9,5040.0,91830.0,83475.0,0
여의도1주차장,2386,2.219572506286672,8,3,31,0,10.9,12495.5,35241.0,37357.0,0
광나루3주차장,576,1.007320601851852,6,3,31,0,10.9,4100.0,41900.0,40480.0,0
여의도3주차장,1091,4.985472043996333,8,3,31,0,10.9,12495.5,35241.0,37357.0,0
"망원2,3주차장",957,1.5725182863113898,3,3,31,0,10.9,26120.0,168050.0,177050.0,0
강서1주차장,168,1.0029761904761905,1,3,31,0,10.9,11980.0,47550.0,36090.0,0
양화2주차장,49,1.6724489795918367,7,3,31,0,10.9,2975.0,23682.0,32680.0,0
양화1주차장,234,2.0546296296296296,7,3,31,0,10.9,2975.0,23682.0,32680.0,0
"양화3,4,5주차장",790,1.0183966244725735,7,3,31,0,10.9,2975.0,23682.0,32680.0,0
반포1주차장,718,0.6595403899721448,9,3,31,0,10.9,1814.0,17308.0,18728.0,0
이촌2주차장,221,1.046530920060332,4,3,30,0,10.8,9280.0,82500.0,82930.0,1
"반포2,3주차장",1738,1.1023110855389335,9,3,30,0,10.8,1814.0,17308.0,18728.0,1
"이촌3,4주차장",671,1.5437158469945351,4,3,30,0,10.8,9280.0,82500.0,82930.0,1
양화1주차장,167,2.62624750499002,7,3,30,0,10.8,2975.0,23682.0,32680.0,1
양화2주차장,42,1.806746031746032,7,3,30,0,10.8,2975.0,23682.0,32680.0,1
반포1주차장,480,0.6490972222222222,9,3,30,0,10.8,1814.0,17308.0,18728.0,1
뚝섬4주차장,509,1.428258022265881,5,3,30,0,10.8,5040.0,91830.0,83475.0,1
뚝섬3주차장,236,1.3167372881355932,5,3,30,0,10.8,5040.0,91830.0,83475.0,1
여의도4주차장,200,5.488416666666667,8,3,30,0,10.8,12495.5,35241.0,37357.0,1
"망원2,3주차장",839,1.4981326976559397,3,3,30,0,10.8,26120.0,168050.0,177050.0,1
여의도3주차장,986,5.519523326572008,8,3,30,0,10.8,12495.5,35241.0,37357.0,1
"광나루1,2주차장",468,1.613960113960114,6,3,30,0,10.8,4100.0,41900.0,40480.0,1
뚝섬1주차장,158,0.9988396624472574,5,3,30,0,10.8,5040.0,91830.0,83475.0,1
"잠실1,2,3,4주차장",2794,0.8507575757575758,11,3,30,0,10.8,1572.0,11396.0,19615.0,1
"난지1,2,3주차장",1020,0.9184477124183008,2,3,30,0,10.8,12440.0,101240.0,59700.0,1
망원1주차장,261,1.2495530012771392,3,3,30,0,10.8,26120.0,168050.0,177050.0,1
이촌1주차장,63,2.049470899470899,4,3,30,0,10.8,9280.0,82500.0,82930.0,1
잠원2-6주차장,1469,1.79714091218516,10,3,30,0,10.8,19855.0,49512.0,43399.0,1
"양화3,4,5주차장",618,1.1457119741100323,7,3,30,0,10.8,2975.0,23682.0,32680.0,1
광나루3주차장,530,0.929496855345912,6,3,30,0,10.8,4100.0,41900.0,40480.0,1
뚝섬2주차장,467,2.1344039971448963,5,3,30,0,10.8,5040.0,91830.0,83475.0,1
강서1주차장,147,0.9069160997732426,1,3,30,0,10.8,11980.0,47550.0,36090.0,1
여의도5주차장,337,5.517012858555885,8,3,30,0,10.8,12495.5,35241.0,37357.0,1
여의도1주차장,1731,2.568659734257655,8,3,30,0,10.8,12495.5,35241.0,37357.0,1
여의도2주차장,869,3.080072880705792,8,3,30,0,10.8,12495.5,35241.0,37357.0,1
뚝섬1주차장,201,0.9897180762852404,5,3,29,0,9.7,5040.0,91830.0,83475.0,0
광나루3주차장,662,1.0153826787512588,6,3,29,0,9.7,4100.0,41900.0,40480.0,0
여의도2주차장,1296,2.4896347736625515,8,3,29,0,9.7,12495.5,35241.0,37357.0,0
이촌1주차장,84,1.2136904761904763,4,3,29,0,9.7,9280.0,82500.0,82930.0,0
반포1주차장,745,0.8615659955257271,9,3,29,0,9.7,1814.0,17308.0,18728.0,0
여의도4주차장,225,4.818518518518519,8,3,29,0,9.7,12495.5,35241.0,37357.0,0
"광나루1,2주차장",715,1.3804895104895103,6,3,29,0,9.7,4100.0,41900.0,40480.0,0
잠원2-6주차장,2015,1.6484532671629446,10,3,29,0,9.7,19855.0,49512.0,43399.0,0
여의도3주차장,1079,5.036963237565647,8,3,29,0,9.7,12495.5,35241.0,37357.0,0
양화2주차장,54,1.7450617283950618,7,3,29,0,9.7,2975.0,23682.0,32680.0,0
뚝섬3주차장,385,1.5662337662337662,5,3,29,0,9.7,5040.0,91830.0,83475.0,0
망원1주차장,342,1.1733430799220277,3,3,29,0,9.7,26120.0,168050.0,177050.0,0
"반포2,3주차장",2247,1.0601691143747218,9,3,29,0,9.7,1814.0,17308.0,18728.0,0
여의도1주차장,2360,2.3206991525423732,8,3,29,0,9.7,12495.5,35241.0,37357.0,0
이촌2주차장,311,1.0619506966773848,4,3,29,0,9.7,9280.0,82500.0,82930.0,0
강서1주차장,218,0.9852446483180428,1,3,29,0,9.7,11980.0,47550.0,36090.0,0
"이촌3,4주차장",729,1.5180384087791496,4,3,29,0,9.7,9280.0,82500.0,82930.0,0
뚝섬4주차장,703,1.4020151730678048,5,3,29,0,9.7,5040.0,91830.0,83475.0,0
양화1주차장,276,2.169927536231884,7,3,29,0,9.7,2975.0,23682.0,32680.0,0
"잠실1,2,3,4주차장",3032,0.8906992084432718,11,3,29,0,9.7,1572.0,11396.0,19615.0,0
"양화3,4,5주차장",840,0.9437698412698412,7,3,29,0,9.7,2975.0,23682.0,32680.0,0
"난지1,2,3주차장",1476,0.9511969286359532,2,3,29,0,9.7,12440.0,101240.0,59700.0,0
여의도5주차장,345,5.576425120772947,8,3,29,0,9.7,12495.5,35241.0,37357.0,0
뚝섬2주차장,718,1.9750464252553388,5,3,29,0,9.7,5040.0,91830.0,83475.0,0
"망원2,3주차장",1063,1.491219818124804,3,3,29,0,9.7,26120.0,168050.0,177050.0,0
이촌1주차장,68,1.447549019607843,4,3,28,0,8.2,9280.0,82500.0,82930.0,0
잠원2-6주차장,1968,1.7089007452574527,10,3,28,0,8.2,19855.0,49512.0,43399.0,0
뚝섬1주차장,162,0.9476337448559672,5,3,28,0,8.2,5040.0,91830.0,83475.0,0
뚝섬3주차장,316,1.31207805907173,5,3,28,0,8.2,5040.0,91830.0,83475.0,0
여의도1주차장,2486,2.169750603378922,8,3,28,0,8.2,12495.5,35241.0,37357.0,0
뚝섬2주차장,664,2.052233935742972,5,3,28,0,8.2,5040.0,91830.0,83475.0,0
여의도3주차장,1199,5.384111759799834,8,3,28,0,8.2,12495.5,35241.0,37357.0,0
"망원2,3주차장",1020,1.5924183006535948,3,3,28,0,8.2,26120.0,168050.0,177050.0,0
"반포2,3주차장",2065,1.0493462469733656,9,3,28,0,8.2,1814.0,17308.0,18728.0,0
여의도4주차장,225,5.519851851851852,8,3,28,0,8.2,12495.5,35241.0,37357.0,0
"양화3,4,5주차장",825,1.0944646464646464,7,3,28,0,8.2,2975.0,23682.0,32680.0,0
"이촌3,4주차장",780,1.501517094017094,4,3,28,0,8.2,9280.0,82500.0,82930.0,0
양화1주차장,247,2.2006747638326587,7,3,28,0,8.2,2975.0,23682.0,32680.0,0
여의도5주차장,356,5.147659176029962,8,3,28,0,8.2,12495.5,35241.0,37357.0,0
"광나루1,2주차장",665,1.310877192982456,6,3,28,0,8.2,4100.0,41900.0,40480.0,0
망원1주차장,352,1.1979640151515152,3,3,28,0,8.2,26120.0,168050.0,177050.0,0
여의도2주차장,1206,2.60837479270315,8,3,28,0,8.2,12495.5,35241.0,37357.0,0
뚝섬4주차장,619,1.451265481960151,5,3,28,0,8.2,5040.0,91830.0,83475.0,0
강서1주차장,191,0.9616055846422338,1,3,28,0,8.2,11980.0,47550.0,36090.0,0
"난지1,2,3주차장",1397,1.0302553089954665,2,3,28,0,8.2,12440.0,101240.0,59700.0,0
"잠실1,2,3,4주차장",3062,0.9003048116699325,11,3,28,0,8.2,1572.0,11396.0,19615.0,0
이촌2주차장,246,1.1454607046070462,4,3,28,0,8.2,9280.0,82500.0,82930.0,0
양화2주차장,45,2.0685185185185184,7,3,28,0,8.2,2975.0,23682.0,32680.0,0
광나루3주차장,646,0.8073271413828689,6,3,28,0,8.2,4100.0,41900.0,40480.0,0
반포1주차장,673,0.7016840019811789,9,3,28,0,8.2,1814.0,17308.0,18728.0,0
"이촌3,4주차장",1723,1.1517314761075643,4,3,27,1,8.1,9280.0,82500.0,82930.0,0
"잠실1,2,3,4주차장",3326,1.2288584886750853,11,3,27,1,8.1,1572.0,11396.0,19615.0,0
여의도4주차장,54,0.9200617283950616,8,3,27,1,8.1,12495.5,35241.0,37357.0,0
여의도5주차장,174,1.2089080459770114,8,3,27,1,8.1,12495.5,35241.0,37357.0,0
"광나루1,2주차장",1211,1.3324938067712635,6,3,27,1,8.1,4100.0,41900.0,40480.0,0
뚝섬3주차장,757,1.401607221488331,5,3,27,1,8.1,5040.0,91830.0,83475.0,0
이촌2주차장,556,1.2436450839328537,4,3,27,1,8.1,9280.0,82500.0,82930.0,0
강서1주차장,430,1.0747286821705426,1,3,27,1,8.1,11980.0,47550.0,36090.0,0
"망원2,3주차장",1727,1.50017371163868,3,3,27,1,8.1,26120.0,168050.0,177050.0,0
뚝섬1주차장,560,0.935029761904762,5,3,27,1,8.1,5040.0,91830.0,83475.0,0
망원1주차장,646,0.7863003095975232,3,3,27,1,8.1,26120.0,168050.0,177050.0,0
양화2주차장,133,0.9413533834586466,7,3,27,1,8.1,2975.0,23682.0,32680.0,0
뚝섬2주차장,1474,1.6266169154228856,5,3,27,1,8.1,5040.0,91830.0,83475.0,0
여의도1주차장,4352,1.2441291360294118,8,3,27,1,8.1,12495.5,35241.0,37357.0,0
광나루3주차장,954,1.2053284416491965,6,3,27,1,8.1,4100.0,41900.0,40480.0,0
이촌1주차장,149,0.9296420581655482,4,3,27,1,8.1,9280.0,82500.0,82930.0,0
"양화3,4,5주차장",2008,0.9187333997343956,7,3,27,1,8.1,2975.0,23682.0,32680.0,0
뚝섬4주차장,1036,1.256917631917632,5,3,27,1,8.1,5040.0,91830.0,83475.0,0
양화1주차장,405,1.28320987654321,7,3,27,1,8.1,2975.0,23682.0,32680.0,0
여의도2주차장,2052,1.3609567901234567,8,3,27,1,8.1,12495.5,35241.0,37357.0,0
잠원2-6주차장,3624,1.2349889624724062,10,3,27,1,8.1,19855.0,49512.0,43399.0,0
"반포2,3주차장",4515,0.9732668881506092,9,3,27,1,8.1,1814.0,17308.0,18728.0,0
여의도3주차장,1833,1.4885342789598108,8,3,27,1,8.1,12495.5,35241.0,37357.0,0
반포1주차장,1728,0.8326967592592593,9,3,27,1,8.1,1814.0,17308.0,18728.0,0
"난지1,2,3주차장",2770,1.206317689530686,2,3,27,1,8.1,12440.0,101240.0,59700.0,0
"이촌3,4주차장",1095,1.110882800608828,4,3,26,1,11.8,9280.0,82500.0,82930.0,1
양화2주차장,66,0.848989898989899,7,3,26,1,11.8,2975.0,23682.0,32680.0,1
"광나루1,2주차장",598,1.0650501672240802,6,3,26,1,11.8,4100.0,41900.0,40480.0,1
뚝섬2주차장,852,1.61056338028169,5,3,26,1,11.8,5040.0,91830.0,83475.0,1
강서1주차장,314,0.9029723991507432,1,3,26,1,11.8,11980.0,47550.0,36090.0,1
망원1주차장,533,0.9220450281425892,3,3,26,1,11.8,26120.0,168050.0,177050.0,1
뚝섬3주차장,572,1.1231060606060606,5,3,26,1,11.8,5040.0,91830.0,83475.0,1
여의도3주차장,710,1.1328169014084506,8,3,26,1,11.8,12495.5,35241.0,37357.0,1
여의도2주차장,1510,1.343587196467991,8,3,26,1,11.8,12495.5,35241.0,37357.0,1
여의도5주차장,145,1.9704597701149424,8,3,26,1,11.8,12495.5,35241.0,37357.0,1
광나루3주차장,533,0.9255472170106316,6,3,26,1,11.8,4100.0,41900.0,40480.0,1
반포1주차장,1206,0.6973327805417358,9,3,26,1,11.8,1814.0,17308.0,18728.0,1
양화1주차장,267,1.116916354556804,7,3,26,1,11.8,2975.0,23682.0,32680.0,1
"잠실1,2,3,4주차장",2505,1.0338522954091818,11,3,26,1,11.8,1572.0,11396.0,19615.0,1
뚝섬1주차장,254,1.0326771653543307,5,3,26,1,11.8,5040.0,91830.0,83475.0,1
"망원2,3주차장",1563,1.3523672424824056,3,3,26,1,11.8,26120.0,168050.0,177050.0,1
이촌2주차장,261,0.837037037037037,4,3,26,1,11.8,9280.0,82500.0,82930.0,1
"반포2,3주차장",3797,1.0796462119216927,9,3,26,1,11.8,1814.0,17308.0,18728.0,1
"난지1,2,3주차장",1760,1.0240625,2,3,26,1,11.8,12440.0,101240.0,59700.0,1
여의도1주차장,3496,1.308953089244851,8,3,26,1,11.8,12495.5,35241.0,37357.0,1
여의도4주차장,53,1.5176100628930818,8,3,26,1,11.8,12495.5,35241.0,37357.0,1
잠원2-6주차장,2476,1.1149838449111469,10,3,26,1,11.8,19855.0,49512.0,43399.0,1
이촌1주차장,103,0.8899676375404532,4,3,26,1,11.8,9280.0,82500.0,82930.0,1
뚝섬4주차장,888,1.0811373873873873,5,3,26,1,11.8,5040.0,91830.0,83475.0,1
"양화3,4,5주차장",1191,0.7926952141057935,7,3,26,1,11.8,2975.0,23682.0,32680.0,1
"이촌3,4주차장",674,1.648269040553907,4,3,25,0,12.0,9280.0,82500.0,82930.0,1
여의도1주차장,1656,2.6413848631239936,8,3,25,0,12.0,12495.5,35241.0,37357.0,1
여의도4주차장,191,5.129842931937173,8,3,25,0,12.0,12495.5,35241.0,37357.0,1
여의도2주차장,692,3.6785645472061654,8,3,25,0,12.0,12495.5,35241.0,37357.0,1
뚝섬2주차장,514,2.2966277561608304,5,3,25,0,12.0,5040.0,91830.0,83475.0,1
여의도5주차장,305,5.567868852459017,8,3,25,0,12.0,12495.5,35241.0,37357.0,1
잠원2-6주차장,1601,1.7024359775140536,10,3,25,0,12.0,19855.0,49512.0,43399.0,1
광나루3주차장,566,1.0499705535924615,6,3,25,0,12.0,4100.0,41900.0,40480.0,1
강서1주차장,182,0.8944139194139195,1,3,25,0,12.0,11980.0,47550.0,36090.0,1
망원1주차장,274,1.3438564476885644,3,3,25,0,12.0,26120.0,168050.0,177050.0,1
이촌1주차장,66,1.7517676767676766,4,3,25,0,12.0,9280.0,82500.0,82930.0,1
"양화3,4,5주차장",687,1.048859776807375,7,3,25,0,12.0,2975.0,23682.0,32680.0,1
"잠실1,2,3,4주차장",2578,1.0051655029738815,11,3,25,0,12.0,1572.0,11396.0,19615.0,1
"반포2,3주차장",1758,1.237078119074706,9,3,25,0,12.0,1814.0,17308.0,18728.0,1
뚝섬4주차장,472,1.602930790960452,5,3,25,0,12.0,5040.0,91830.0,83475.0,1
뚝섬3주차장,274,1.2769464720194648,5,3,25,0,12.0,5040.0,91830.0,83475.0,1
여의도3주차장,903,5.376670358065707,8,3,25,0,12.0,12495.5,35241.0,37357.0,1
"난지1,2,3주차장",1190,1.1269467787114846,2,3,25,0,12.0,12440.0,101240.0,59700.0,1
"망원2,3주차장",724,1.586441068139963,3,3,25,0,12.0,26120.0,168050.0,177050.0,1
양화1주차장,209,2.6488038277511965,7,3,25,0,12.0,2975.0,23682.0,32680.0,1
뚝섬1주차장,195,0.9649572649572647,5,3,25,0,12.0,5040.0,91830.0,83475.0,1
양화2주차장,35,2.366190476190476,7,3,25,0,12.0,2975.0,23682.0,32680.0,1
반포1주차장,616,0.6987554112554113,9,3,25,0,12.0,1814.0,17308.0,18728.0,1
이촌2주차장,232,0.9577586206896552,4,3,25,0,12.0,9280.0,82500.0,82930.0,1
"광나루1,2주차장",524,1.3856870229007634,6,3,25,0,12.0,4100.0,41900.0,40480.0,1
이촌2주차장,231,1.2803030303030305,4,3,24,0,8.2,9280.0,82500.0,82930.0,0
여의도5주차장,323,5.568317853457172,8,3,24,0,8.2,12495.5,35241.0,37357.0,0
뚝섬4주차장,496,1.4569556451612902,5,3,24,0,8.2,5040.0,91830.0,83475.0,0
"반포2,3주차장",1829,1.0522507745580465,9,3,24,0,8.2,1814.0,17308.0,18728.0,0
망원1주차장,295,1.380960451977401,3,3,24,0,8.2,26120.0,168050.0,177050.0,0
"광나루1,2주차장",550,1.459151515151515,6,3,24,0,8.2,4100.0,41900.0,40480.0,0
뚝섬1주차장,150,1.0562222222222222,5,3,24,0,8.2,5040.0,91830.0,83475.0,0
"난지1,2,3주차장",1351,1.2028620774734764,2,3,24,0,8.2,12440.0,101240.0,59700.0,0
여의도3주차장,1022,5.6381278538812785,8,3,24,0,8.2,12495.5,35241.0,37357.0,0
이촌1주차장,57,1.5353801169590644,4,3,24,0,8.2,9280.0,82500.0,82930.0,0
강서1주차장,136,1.1060049019607845,1,3,24,0,8.2,11980.0,47550.0,36090.0,0
여의도4주차장,228,4.75453216374269,8,3,24,0,8.2,12495.5,35241.0,37357.0,0
잠원2-6주차장,1395,1.9795937873357228,10,3,24,0,8.2,19855.0,49512.0,43399.0,0
뚝섬2주차장,549,2.137431693989071,5,3,24,0,8.2,5040.0,91830.0,83475.0,0
뚝섬3주차장,267,1.351310861423221,5,3,24,0,8.2,5040.0,91830.0,83475.0,0
"양화3,4,5주차장",732,1.0287568306010928,7,3,24,0,8.2,2975.0,23682.0,32680.0,0
반포1주차장,610,0.723879781420765,9,3,24,0,8.2,1814.0,17308.0,18728.0,0
광나루3주차장,558,1.0070489844683392,6,3,24,0,8.2,4100.0,41900.0,40480.0,0
양화1주차장,188,2.6617021276595745,7,3,24,0,8.2,2975.0,23682.0,32680.0,0
여의도2주차장,891,3.2482042648709317,8,3,24,0,8.2,12495.5,35241.0,37357.0,0
"이촌3,4주차장",567,1.5353909465020577,4,3,24,0,8.2,9280.0,82500.0,82930.0,0
"망원2,3주차장",788,1.6935067681895093,3,3,24,0,8.2,26120.0,168050.0,177050.0,0
여의도1주차장,1811,2.5749493833977546,8,3,24,0,8.2,12495.5,35241.0,37357.0,0
양화2주차장,34,1.784803921568627,7,3,24,0,8.2,2975.0,23682.0,32680.0,0
"잠실1,2,3,4주차장",2716,0.9845115365733924,11,3,24,0,8.2,1572.0,11396.0,19615.0,0
"광나루1,2주차장",511,1.6939008480104372,6,3,23,0,6.2,4100.0,41900.0,40480.0,0
광나루3주차장,527,0.9168564199873498,6,3,23,0,6.2,4100.0,41900.0,40480.0,0
"망원2,3주차장",726,1.4771349862258951,3,3,23,0,6.2,26120.0,168050.0,177050.0,0
여의도3주차장,1030,5.646990291262136,8,3,23,0,6.2,12495.5,35241.0,37357.0,0
뚝섬3주차장,251,1.1188579017264275,5,3,23,0,6.2,5040.0,91830.0,83475.0,0
반포1주차장,531,0.6419334588826114,9,3,23,0,6.2,1814.0,17308.0,18728.0,0
잠원2-6주차장,1332,1.975863363363363,10,3,23,0,6.2,19855.0,49512.0,43399.0,0
뚝섬1주차장,185,1.2046846846846848,5,3,23,0,6.2,5040.0,91830.0,83475.0,0
여의도2주차장,854,3.1584504293520688,8,3,23,0,6.2,12495.5,35241.0,37357.0,0
양화1주차장,199,2.281574539363484,7,3,23,0,6.2,2975.0,23682.0,32680.0,0
이촌2주차장,230,1.0654347826086956,4,3,23,0,6.2,9280.0,82500.0,82930.0,0
강서1주차장,128,1.2794270833333334,1,3,23,0,6.2,11980.0,47550.0,36090.0,0
"난지1,2,3주차장",1048,1.044926844783715,2,3,23,0,6.2,12440.0,101240.0,59700.0,0
양화2주차장,44,1.2712121212121212,7,3,23,0,6.2,2975.0,23682.0,32680.0,0
"양화3,4,5주차장",688,1.1306686046511627,7,3,23,0,6.2,2975.0,23682.0,32680.0,0
"이촌3,4주차장",320,0.9474479166666668,4,3,23,0,6.2,9280.0,82500.0,82930.0,0
뚝섬2주차장,530,2.0521383647798745,5,3,23,0,6.2,5040.0,91830.0,83475.0,0
뚝섬4주차장,451,1.5681448632668145,5,3,23,0,6.2,5040.0,91830.0,83475.0,0
"반포2,3주차장",1625,1.0958051282051282,9,3,23,0,6.2,1814.0,17308.0,18728.0,0
여의도4주차장,208,5.4245192307692305,8,3,23,0,6.2,12495.5,35241.0,37357.0,0
여의도5주차장,336,5.509077380952381,8,3,23,0,6.2,12495.5,35241.0,37357.0,0
이촌1주차장,72,1.4752314814814815,4,3,23,0,6.2,9280.0,82500.0,82930.0,0
"잠실1,2,3,4주차장",2409,1.0178082191780822,11,3,23,0,6.2,1572.0,11396.0,19615.0,0
여의도1주차장,1732,2.707419168591224,8,3,23,0,6.2,12495.5,35241.0,37357.0,0
망원1주차장,271,1.4421894218942188,3,3,23,0,6.2,26120.0,168050.0,177050.0,0
잠원2-6주차장,1940,1.6032646048109966,10,3,22,0,7.1,19855.0,49512.0,43399.0,0
여의도5주차장,348,5.0440613026819925,8,3,22,0,7.1,12495.5,35241.0,37357.0,0
뚝섬1주차장,188,1.054875886524823,5,3,22,0,7.1,5040.0,91830.0,83475.0,0
